city_fips,name,year,nominal_sales,population,real_sales,real_pk_sales
1964650,Primghar,2006,3907067,1004,5073894,5053.68
1964650,Primghar,2007,3926021,1008,4994828,4955.19
1964650,Primghar,2008,4445568,996,5422917,5444.7
1964650,Primghar,2009,4489114,1017,5482263,5390.62
1964650,Primghar,2010,4536548,1009,5398686,5350.53
1964650,Primghar,2011,4557869,1005,5333350,5306.82
1964650,Primghar,2012,4582455,989,5205498,5263.4
1964650,Primghar,2013,4628019,976,5170188,5297.32
1964650,Primghar,2014,4790764,974,5269906,5410.58
1964650,Primghar,2015,5321388,870,5867089,6743.78
1964650,Primghar,2016,5257150,871,5721199,6568.54
1964650,Primghar,2017,5108784,861,5425372,6301.25
1964650,Primghar,2018,4943263,859,5142014,5986.05
1964650,Primghar,2019,4739218,856,4856877,5673.92
1966135,Red Oak,1980,44272157,8730,146904098,16827.5
1966135,Red Oak,1981,45109858,8603,133891439,15563.34
1966135,Red Oak,1982,46069324,8430,126309983,14983.39
1966135,Red Oak,1983,46023111,8471,121672131,14363.37
1966135,Red Oak,1984,50514167,8477,128051682,15105.78
1966135,Red Oak,1985,50372166,8404,123342706,14676.67
1966135,Red Oak,1986,48947373,8085,115273513,14257.7
1966135,Red Oak,1987,52882456,7928,122863889,15497.46
1966135,Red Oak,1988,58259951,7822,129990004,16618.51
1966135,Red Oak,1989,63990217,7839,136649736,17432.04
1966135,Red Oak,1990,65569814,7769,133104151,17132.73
1966135,Red Oak,1991,65792262,7640,126416876,16546.71
1966135,Red Oak,1992,65414790,7602,122419783,16103.63
1966135,Red Oak,1993,70494742,7590,127769252,16833.89
1966135,Red Oak,1994,72274417,7605,127861002,16812.76
1966135,Red Oak,1995,73084878,7546,125686566,16656.05
1966135,Red Oak,1996,68291469,7487,114254674,15260.41
1966135,Red Oak,1997,69375367,7413,112645750,15195.7
1966135,Red Oak,1998,64938493,7371,103749264,14075.33
1966135,Red Oak,1999,69701512,7288,109533366,15029.28
1966135,Red Oak,2000,70828052,7214,108279483,15009.63
1966135,Red Oak,2001,68964892,7054,101648595,14410.06
1966135,Red Oak,2002,68568359,6921,99869796,14429.97
1966135,Red Oak,2003,60694830,6784,86029769,12681.27
1966135,Red Oak,2004,61154715,6756,84960082,12575.5
1966135,Red Oak,2005,60162485,6752,81269595,12036.37
1966135,Red Oak,2006,60197143,6698,78174734,11671.35
1966135,Red Oak,2007,65109269,6650,82834396,12456.3
1966135,Red Oak,2008,68730261,6475,83840462,12948.33
1966135,Red Oak,2009,69964281,6517,85442830,13110.76
1966135,Red Oak,2010,69736635,6386,82989571,12995.55
1966135,Red Oak,2011,63186222,6345,73936795,11652.77
1966135,Red Oak,2012,67593502,6264,76783693,12257.93
1966135,Red Oak,2013,65628113,6182,73316391,11859.66
1966135,Red Oak,2014,69491854,6131,76441985,12468.11
1966135,Red Oak,2015,69634187,5426,76775082,14149.48
1966135,Red Oak,2016,70254434,5410,76455796,14132.31
1966135,Red Oak,2017,66387075,5396,70501043,13065.43
1966135,Red Oak,2018,67123266,5305,69822052,13161.56
1966135,Red Oak,2019,67162281,5276,68829703,13045.81
1966315,Reinbeck,1980,6759954,2318,22430914,9676.84
1966315,Reinbeck,1981,6684980,2276,19841818,8717.85
1966315,Reinbeck,1982,7186904,2230,19704603,8836.14
1966315,Reinbeck,1983,7305704,2235,19314222,8641.71
1966315,Reinbeck,1984,6844036,2208,17349397,7857.52
1966315,Reinbeck,1985,7120174,2179,17434659,8001.22
1966315,Reinbeck,1986,6718729,2114,15822943,7484.84
1966315,Reinbeck,1987,6843095,2076,15898832,7658.4
1966315,Reinbeck,1988,7198673,2036,16061729,7888.86
1966315,Reinbeck,1989,7110405,2021,15184117,7513.17
1966315,Reinbeck,1990,6947274,1988,14102694,7093.91
1966315,Reinbeck,1991,7205501,1961,13845047,7060.2
1966315,Reinbeck,1992,7745115,1980,14494510,7320.46
1966315,Reinbeck,1993,8323071,1989,15085275,7584.35
1966315,Reinbeck,1994,8441654,2001,14934169,7463.35
1966315,Reinbeck,1995,9355408,2016,16088815,7980.56
1966315,Reinbeck,1996,10268629,2024,17179874,8488.08
1966315,Reinbeck,1997,10748688,2022,17452794,8631.45
1966315,Reinbeck,1998,10875971,2020,17376042,8602
1966315,Reinbeck,1999,11774367,2020,18502985,9159.89
1966315,Reinbeck,2000,11826979,2026,18080678,8924.32
1966315,Reinbeck,2001,9471161,1999,13959715,6983.35
1966315,Reinbeck,2002,12643960,1989,18415924,9258.89
1966315,Reinbeck,2003,13957234,1962,19783194,10083.18
1966315,Reinbeck,2004,15061248,1951,20924059,10724.79
1966315,Reinbeck,2005,15150766,1940,20466186,10549.58
1966315,Reinbeck,2006,14487442,1915,18814048,9824.57
1966315,Reinbeck,2007,14030949,1900,17850687,9395.1
1966315,Reinbeck,2008,13812122,1861,16848687,9053.57
1966315,Reinbeck,2009,15327652,1885,18718665,9930.33
1966315,Reinbeck,2010,14279163,1856,16992813,9155.61
1966315,Reinbeck,2011,14250379,1855,16674954,8989.19
1966315,Reinbeck,2012,14489390,1836,16459406,8964.82
1966315,Reinbeck,2013,15150188,1815,16925020,9325.08
1966315,Reinbeck,2014,15185435,1810,16704185,9228.83
1966315,Reinbeck,2015,15334902,1643,16907476,10290.61
1966315,Reinbeck,2016,15541764,1636,16913636,10338.41
1966315,Reinbeck,2017,14721199,1634,15633463,9567.6
1966315,Reinbeck,2018,15034360,1633,15638838,9576.75
1966315,Reinbeck,2019,14809924,1626,15177607,9334.32
1966405,Remsen,1980,10984192,2041,36447802,17857.82
1966405,Remsen,1981,10275845,2020,30499934,15098.98
1966405,Remsen,1982,8250277,1983,22620092,11407.01
1966405,Remsen,1983,9391992,1982,24829779,12527.64
1966405,Remsen,1984,9052321,1964,22947323,11683.97
1966405,Remsen,1985,8572342,1940,20990478,10819.83
1966405,Remsen,1986,7089109,1906,16695206,8759.29
1966405,Remsen,1987,7460458,1917,17333175,9041.82
1966405,Remsen,1988,7935718,1914,17706229,9250.9
1966405,Remsen,1989,8573518,1908,18308564,9595.68
1966405,Remsen,1990,8972490,1877,18213803,9703.68
1966405,Remsen,1991,8919414,1864,17138253,9194.34
1966405,Remsen,1992,9551665,1895,17875357,9432.91
1966405,Remsen,1993,9441698,1917,17112747,8926.84
1966405,Remsen,1994,9980491,1947,17656532,9068.58
1966405,Remsen,1995,10106822,1968,17381048,8831.83
1966405,Remsen,1996,10195477,1993,17057488,8558.7
1966405,Remsen,1997,11806003,2014,19169571,9518.16
1966405,Remsen,1998,11938015,2024,19072821,9423.33
1966405,Remsen,1999,10985767,2030,17263729,8504.3
1966405,Remsen,2000,11162798,2041,17065301,8361.24
1966405,Remsen,2001,11561433,2021,17040604,8431.77
1966405,Remsen,2002,13113026,2002,19099119,9540.02
1966405,Remsen,2003,12417846,1974,17601243,8916.54
1966405,Remsen,2004,12131698,1974,16854139,8538.06
1966405,Remsen,2005,12055342,1960,16284779,8308.56
1966405,Remsen,2006,12164661,1927,15797579,8198.02
1966405,Remsen,2007,12117133,1916,15415860,8045.86
1966405,Remsen,2008,13070777,1877,15944359,8494.6
1966405,Remsen,2009,12597873,1888,15384964,8148.82
1966405,Remsen,2010,13070587,1850,15554556,8407.87
1966405,Remsen,2011,13107816,1845,15337994,8313.28
1966405,Remsen,2012,13262164,1827,15065323,8245.93
1966405,Remsen,2013,13690429,1821,15294251,8398.82
1966405,Remsen,2014,13875522,1806,15263263,8451.42
1966405,Remsen,2015,13246543,1635,14604959,8932.7
1966405,Remsen,2016,13571537,1648,14769497,8962.07
1966405,Remsen,2017,13391878,1635,14221765,8698.33
1966405,Remsen,2018,14080303,1622,14646422,9029.85
1966405,Remsen,2019,14147329,1617,14498561,8966.33
1968070,Rockford,1980,3731573,1290,12382125,9598.55
1968070,Rockford,1981,3185946,1271,9456268,7440.02
1968070,Rockford,1982,3594202,1242,9854358,7934.27
1968070,Rockford,1983,3043414,1246,8045929,6457.41
1968070,Rockford,1984,3388338,1235,8589321,6954.92
1968070,Rockford,1985,3502497,1221,8576313,7024.01
1968070,Rockford,1986,3028695,1181,7132728,6039.57
1968070,Rockford,1987,2979472,1161,6922324,5962.38
1968070,Rockford,1988,2897468,1142,6464851,5660.99
1968070,Rockford,1989,3062671,1135,6540268,5762.35
1968070,Rockford,1990,2888810,1112,5864171,5273.54
1968070,Rockford,1991,2848989,1087,5474204,5036.07
1968070,Rockford,1992,2943269,1092,5508148,5044.09
1968070,Rockford,1993,3143868,1093,5698151,5213.31
1968070,Rockford,1994,3352660,1091,5931206,5436.49
1968070,Rockford,1995,3455402,1086,5942373,5471.8
1968070,Rockford,1996,3880912,1078,6492939,6023.13
1968070,Rockford,1997,4641108,1073,7535832,7023.14
1968070,Rockford,1998,4711009,1071,7526564,7027.6
1968070,Rockford,1999,4243915,1063,6669157,6273.9
1968070,Rockford,2000,4461136,1053,6820031,6476.76
1968070,Rockford,2001,4492334,1032,6621332,6416.02
1968070,Rockford,2002,3826773,1025,5573694,5437.75
1968070,Rockford,2003,3640943,1015,5160728,5084.46
1968070,Rockford,2004,3545055,1011,4925020,4871.43
1968070,Rockford,2005,3127812,1003,4225158,4212.52
1968070,Rockford,2006,2991091,992,3884366,3915.69
1968070,Rockford,2007,3070060,991,3905843,3941.31
1968070,Rockford,2008,3503673,970,4273948,4406.13
1968070,Rockford,2009,3574526,974,4365336,4481.86
1968070,Rockford,2010,3214944,956,3825921,4002.01
1968070,Rockford,2011,3107959,954,3636751,3812.11
1968070,Rockford,2012,2848128,941,3235367,3438.22
1968070,Rockford,2013,2707761,937,3024973,3228.36
1968070,Rockford,2014,2541439,929,2795617,3009.28
1968070,Rockford,2015,2766736,838,3050461,3640.17
1968070,Rockford,2016,2664614,834,2899820,3477
1968070,Rockford,2017,2902964,827,3082859,3727.76
1968070,Rockford,2018,2680402,828,2788171,3367.36
1968070,Rockford,2019,2658420,822,2724420,3314.38
1968160,Rock Rapids,1980,16652857,3437,55257595,16077.28
1968160,Rock Rapids,1981,15467190,3402,45908465,13494.55
1968160,Rock Rapids,1982,15283962,3361,41904609,12467.9
1968160,Rock Rapids,1983,16037595,3418,42398880,12404.59
1968160,Rock Rapids,1984,15042102,3419,38131213,11152.74
1968160,Rock Rapids,1985,15282925,3394,37422201,11025.99
1968160,Rock Rapids,1986,15371049,3321,36199590,10900.21
1968160,Rock Rapids,1987,16198671,3307,37635009,11380.41
1968160,Rock Rapids,1988,16707844,3300,37278657,11296.56
1968160,Rock Rapids,1989,17365342,3322,37083315,11162.95
1968160,Rock Rapids,1990,18059704,3312,36660491,11068.99
1968160,Rock Rapids,1991,18823658,3277,36168813,11037.17
1968160,Rock Rapids,1992,19095464,3259,35735994,10965.32
1968160,Rock Rapids,1993,19988677,3229,36228777,11219.81
1968160,Rock Rapids,1994,20675673,3201,36577428,11426.88
1968160,Rock Rapids,1995,19537422,3151,33599173,10663.02
1968160,Rock Rapids,1996,20485131,3117,34272538,10995.36
1968160,Rock Rapids,1997,21589897,3091,35055816,11341.25
1968160,Rock Rapids,1998,21782947,3073,34801619,11324.97
1968160,Rock Rapids,1999,22442649,3041,35267799,11597.43
1968160,Rock Rapids,2000,23314387,2998,35642231,11888.67
1968160,Rock Rapids,2001,24104254,2942,35527694,12076.03
1968160,Rock Rapids,2002,23820851,2935,34695063,11821.15
1968160,Rock Rapids,2003,22759790,2915,32260070,11066.92
1968160,Rock Rapids,2004,23434942,2919,32557336,11153.59
1968160,Rock Rapids,2005,23250592,2913,31407715,10781.91
1968160,Rock Rapids,2006,23046437,2876,29929146,10406.52
1968160,Rock Rapids,2007,23392508,2867,29760805,10380.47
1968160,Rock Rapids,2008,23023505,2828,28085173,9931.11
1968160,Rock Rapids,2009,23293845,2869,28447259,9915.39
1968160,Rock Rapids,2010,22478162,2829,26749972,9455.63
1968160,Rock Rapids,2011,25966337,2846,30384278,10676.13
1968160,Rock Rapids,2012,28044928,2862,31857990,11131.37
1968160,Rock Rapids,2013,27828266,2872,31088324,10824.63
1968160,Rock Rapids,2014,28089678,2879,30899028,10732.56
1968160,Rock Rapids,2015,29733212,2566,32782314,12775.65
1968160,Rock Rapids,2016,29974752,2550,32620625,12792.4
1968160,Rock Rapids,2017,30938538,2547,32855781,12899.8
1968160,Rock Rapids,2018,31291111,2546,32549214,12784.45
1968160,Rock Rapids,2019,32946084,2522,33764029,13387.8
1968205,Rock Valley,1980,19132263,3440,63484773,18454.88
1968205,Rock Valley,1981,18090774,3406,53695575,15765
1968205,Rock Valley,1982,19352365,3337,53059101,15900.24
1968205,Rock Valley,1983,21273065,3366,56239987,16708.26
1968205,Rock Valley,1984,22059461,3352,55919977,16682.57
1968205,Rock Valley,1985,21625968,3328,52953955,15911.65
1968205,Rock Valley,1986,20302565,3248,47813557,14720.92
1968205,Rock Valley,1987,18935813,3218,43994319,13671.32
1968205,Rock Valley,1988,17181226,3199,38334870,11983.39
1968205,Rock Valley,1989,16992788,3201,36287734,11336.37
1968205,Rock Valley,1990,19080986,3151,38733653,12292.5
1968205,Rock Valley,1991,22255255,3135,42762473,13640.34
1968205,Rock Valley,1992,23192201,3196,43402787,13580.35
1968205,Rock Valley,1993,23452412,3251,42506676,13074.95
1968205,Rock Valley,1994,24792964,3311,43861346,13247.16
1968205,Rock Valley,1995,25317193,3334,43538843,13059.04
1968205,Rock Valley,1996,26180978,3331,43801944,13149.79
1968205,Rock Valley,1997,28181798,3331,45759178,13737.37
1968205,Rock Valley,1998,29405460,3354,46979760,14007.08
1968205,Rock Valley,1999,29667733,3364,46621753,13859.02
1968205,Rock Valley,2000,35116203,3370,53684440,15930.1
1968205,Rock Valley,2001,36614888,3372,53967342,16004.55
1968205,Rock Valley,2002,37126799,3428,54075172,15774.55
1968205,Rock Valley,2003,33946313,3441,48116017,13983.15
1968205,Rock Valley,2004,33102458,3484,45988074,13199.79
1968205,Rock Valley,2005,32978971,3525,44549151,12638.06
1968205,Rock Valley,2006,39245181,3548,50965568,14364.59
1968205,Rock Valley,2007,36437540,3613,46357173,12830.66
1968205,Rock Valley,2008,39645914,3622,48361983,13352.29
1968205,Rock Valley,2009,41757033,3726,50995151,13686.3
1968205,Rock Valley,2010,41024466,3717,48820865,13134.48
1968205,Rock Valley,2011,44174621,3771,51690540,13707.38
1968205,Rock Valley,2012,49164941,3820,55849536,14620.3
1968205,Rock Valley,2013,50388737,3899,56291735,14437.48
1968205,Rock Valley,2014,53479757,3939,58828460,14934.87
1968205,Rock Valley,2015,57765079,3756,63688813,16956.55
1968205,Rock Valley,2016,56981592,3792,62011360,16353.21
1968205,Rock Valley,2017,56822384,3816,60343634,15813.32
1968205,Rock Valley,2018,57086052,3839,59381278,15467.9
1968205,Rock Valley,2019,60203381,3854,61698036,16008.83
1968295,Rockwell City,1980,11322360,2914,37569913,12892.9
1968295,Rockwell City,1981,12411485,2873,36838768,12822.4
1968295,Rockwell City,1982,12304336,2837,33735257,11891.17
1968295,Rockwell City,1983,12788082,2859,33808084,11825.14
1968295,Rockwell City,1984,12745368,2828,32309071,11424.71
1968295,Rockwell City,1985,12548400,2783,30726366,11040.74
1968295,Rockwell City,1986,12488216,2697,29410374,10904.85
1968295,Rockwell City,1987,12414878,2680,28843974,10762.68
1968295,Rockwell City,1988,12602583,2661,28118970,10567.07
1968295,Rockwell City,1989,12961874,2667,27679804,10378.63
1968295,Rockwell City,1990,12432924,2604,25238348,9692.15
1968295,Rockwell City,1991,12355860,2540,23741230,9346.94
1968295,Rockwell City,1992,13146037,2570,24602005,9572.76
1968295,Rockwell City,1993,14611008,2579,26481940,10268.3
1968295,Rockwell City,1994,15222198,2606,26929660,10333.71
1968295,Rockwell City,1995,13846654,2610,23812565,9123.59
1968295,Rockwell City,1996,14827824,2595,24807611,9559.77
1968295,Rockwell City,1997,16479710,2589,26758335,10335.39
1968295,Rockwell City,1998,16824551,2589,26879817,10382.32
1968295,Rockwell City,1999,18166037,2584,28547260,11047.7
1968295,Rockwell City,2000,17628655,2572,26950080,10478.26
1968295,Rockwell City,2001,18019192,2510,26558811,10581.2
1968295,Rockwell City,2002,17007532,2440,24771466,10152.24
1968295,Rockwell City,2003,16285628,2342,23083495,9856.32
1968295,Rockwell City,2004,14554466,2282,20220005,8860.65
1968295,Rockwell City,2005,14583637,2228,19700088,8842.05
1968295,Rockwell City,2006,13587476,2152,17645311,8199.49
1968295,Rockwell City,2007,14288346,2095,18178157,8676.92
1968295,Rockwell City,2008,14818375,2016,18076163,8966.35
1968295,Rockwell City,2009,15379660,1987,18782179,9452.53
1968295,Rockwell City,2010,15222874,2194,18115870,8257.01
1968295,Rockwell City,2011,15676407,2449,18343608,7490.24
1968295,Rockwell City,2012,16248189,2406,18457336,7671.38
1968295,Rockwell City,2013,15873206,2385,17732739,7435.11
1968295,Rockwell City,2014,17476737,2623,19224648,7329.26
1968295,Rockwell City,2015,18647861,2128,20560175,9661.74
1968295,Rockwell City,2016,19222608,2122,20919388,9858.34
1968295,Rockwell City,2017,19004655,2103,20182362,9596.94
1968295,Rockwell City,2018,18980918,2094,19744073,9428.88
1968295,Rockwell City,2019,19236836,2082,19714424,9468.98
1969645,Sac City,1980,19644244,3875,65183631,16821.58
1969645,Sac City,1981,18385550,3770,54570505,14474.94
1969645,Sac City,1982,17517417,3663,48028155,13111.7
1969645,Sac City,1983,18272596,3619,48307592,13348.33
1969645,Sac City,1984,16924125,3537,42902077,12129.51
1969645,Sac City,1985,15747075,3476,38558732,11092.85
1969645,Sac City,1986,14888696,3366,35063624,10417
1969645,Sac City,1987,16024069,3314,37229350,11233.96
1969645,Sac City,1988,16141277,3243,36014529,11105.31
1969645,Sac City,1989,15903990,3202,33962629,10606.69
1969645,Sac City,1990,16494281,3146,33482744,10642.96
1969645,Sac City,1991,17663931,3073,33940450,11044.73
1969645,Sac City,1992,17386006,3049,32536848,10671.32
1969645,Sac City,1993,16587086,3013,30063513,9977.93
1969645,Sac City,1994,19270736,2992,34091947,11394.37
1969645,Sac City,1995,18917774,2967,32533543,10965.13
1969645,Sac City,1996,18303621,2928,30622774,10458.6
1969645,Sac City,1997,19302516,2886,31341764,10859.93
1969645,Sac City,1998,20460867,2857,32689393,11441.86
1969645,Sac City,1999,22107210,2816,34740668,12336.88
1969645,Sac City,2000,23874604,2761,36498671,13219.37
1969645,Sac City,2001,24626947,2703,36298100,13428.82
1969645,Sac City,2002,23235262,2673,33842153,12660.74
1969645,Sac City,2003,19702739,2611,27926960,10695.89
1969645,Sac City,2004,18771496,2593,26078575,10057.3
1969645,Sac City,2005,19296937,2569,26066979,10146.74
1969645,Sac City,2006,19224326,2539,24965580,9832.84
1969645,Sac City,2007,20436016,2534,25999448,10260.24
1969645,Sac City,2008,24293933,2488,29634902,11911.13
1969645,Sac City,2009,22948021,2508,28024927,11174.21
1969645,Sac City,2010,22338911,2463,26584257,10793.45
1969645,Sac City,2011,22178741,2454,25952256,10575.49
1969645,Sac City,2012,23299187,2415,26467006,10959.42
1969645,Sac City,2013,22311977,2388,24925806,10437.94
1969645,Sac City,2014,22233320,2369,24456954,10323.75
1969645,Sac City,2015,21568326,2127,23780130,11180.13
1969645,Sac City,2016,21365396,2103,23251320,11056.26
1969645,Sac City,2017,23058817,2095,24487758,11688.67
1969645,Sac City,2018,23130729,2071,24060733,11617.93
1969645,Sac City,2019,25061509,2068,25683705,12419.59
1970410,Sanborn,1980,5162241,1799,17129375,9521.61
1970410,Sanborn,1981,5042189,1773,14965818,8440.96
1970410,Sanborn,1982,5006426,1754,13726305,7825.72
1970410,Sanborn,1983,5005832,1781,13234009,7430.66
1970410,Sanborn,1984,4737868,1779,12010333,6751.17
1970410,Sanborn,1985,4444304,1756,10882448,6197.29
1970410,Sanborn,1986,4476629,1710,10542685,6165.31
1970410,Sanborn,1987,4680908,1696,10875338,6412.35
1970410,Sanborn,1988,4684574,1678,10452254,6229
1970410,Sanborn,1989,4673643,1681,9980464,5937.22
1970410,Sanborn,1990,4842246,1664,9829569,5907.19
1970410,Sanborn,1991,4605848,1648,8849930,5370.1
1970410,Sanborn,1992,4851010,1661,9078369,5465.6
1970410,Sanborn,1993,5317750,1654,9638236,5827.23
1970410,Sanborn,1994,6172331,1649,10919499,6621.89
1970410,Sanborn,1995,5838735,1641,10041072,6118.87
1970410,Sanborn,1996,7216022,1619,12072727,7456.9
1970410,Sanborn,1997,7733995,1596,12557795,7868.29
1970410,Sanborn,1998,8504412,1595,13587111,8518.56
1970410,Sanborn,1999,10192840,1588,16017674,10086.7
1970410,Sanborn,2000,8294752,1572,12680731,8066.62
1970410,Sanborn,2001,7871568,1547,11602046,7499.71
1970410,Sanborn,2002,10810055,1548,15744842,10171.09
1970410,Sanborn,2003,10178272,1540,14426837,9368.08
1970410,Sanborn,2004,10337935,1541,14362127,9320
1970410,Sanborn,2005,11369570,1541,15358414,9966.52
1970410,Sanborn,2006,11614930,1540,15083674,9794.59
1970410,Sanborn,2007,12744772,1549,16214366,10467.63
1970410,Sanborn,2008,15320724,1531,18688952,12207.02
1970410,Sanborn,2009,12892700,1565,15745017,10060.71
1970410,Sanborn,2010,12061059,1557,14353175,9218.48
1970410,Sanborn,2011,12649162,1554,14801304,9524.65
1970410,Sanborn,2012,13820900,1538,15700026,10208.08
1970410,Sanborn,2013,11197185,1528,12508926,8186.47
1970410,Sanborn,2014,11917148,1527,13109025,8584.82
1970410,Sanborn,2015,13348671,1385,14717560,10626.4
1970410,Sanborn,2016,13296556,1395,14470244,10372.93
1970410,Sanborn,2017,12951636,1377,13754241,9988.56
1970410,Sanborn,2018,13733456,1380,14285629,10351.91
1970410,Sanborn,2019,14842376,1381,15210864,11014.38
1972210,Sheffield,1980,4868415,1559,16154400,10362.03
1972210,Sheffield,1981,4353354,1544,12921274,8368.7
1972210,Sheffield,1982,5056158,1522,13862657,9108.18
1972210,Sheffield,1983,4855078,1539,12835457,8340.13
1972210,Sheffield,1984,4319723,1529,10950350,7161.77
1972210,Sheffield,1985,4105585,1521,10053051,6609.5
1972210,Sheffield,1986,3973971,1492,9358901,6272.72
1972210,Sheffield,1987,3973041,1478,9230722,6245.41
1972210,Sheffield,1988,3780935,1447,8436048,5830.03
1972210,Sheffield,1989,3467098,1431,7403913,5173.94
1972210,Sheffield,1990,2870909,1411,5827833,4130.29
1972210,Sheffield,1991,2974714,1380,5715779,4141.87
1972210,Sheffield,1992,3213486,1349,6013843,4458
1972210,Sheffield,1993,2924190,1318,5299992,4021.24
1972210,Sheffield,1994,2676217,1288,4734508,3675.86
1972210,Sheffield,1995,2880304,1249,4953357,3965.86
1972210,Sheffield,1996,2879103,1223,4816868,3938.57
1972210,Sheffield,1997,2998931,1188,4869406,4098.83
1972210,Sheffield,1998,3336396,1156,5330407,4611.08
1972210,Sheffield,1999,3187353,1124,5008808,4456.23
1972210,Sheffield,2000,2851322,1092,4359003,3991.76
1972210,Sheffield,2001,3854221,1079,5680806,5264.88
1972210,Sheffield,2002,4323018,1106,6296475,5693.02
1972210,Sheffield,2003,4941273,1127,7003835,6214.58
1972210,Sheffield,2004,4978847,1160,6916936,5962.88
1972210,Sheffield,2005,5175021,1195,6990600,5849.87
1972210,Sheffield,2006,6947541,1209,9022391,7462.69
1972210,Sheffield,2007,6582774,1238,8374846,6764.82
1972210,Sheffield,2008,5679201,1250,6927761,5542.21
1972210,Sheffield,2009,6227442,1289,7605170,5900.05
1972210,Sheffield,2010,5875836,1292,6992496,5412.15
1972210,Sheffield,2011,6921827,1305,8099514,6206.52
1972210,Sheffield,2012,20281704,1294,23039258,17804.68
1972210,Sheffield,2013,7773712,1288,8684396,6742.54
1972210,Sheffield,2014,7985645,1299,8784318,6762.37
1972210,Sheffield,2015,7508472,1137,8278456,7280.96
1972210,Sheffield,2016,8557739,1121,9313131,8307.88
1972210,Sheffield,2017,8652765,1118,9188972,8219.12
1972210,Sheffield,2018,14785527,1109,15380000,13868.35
1972210,Sheffield,2019,18658695,1106,19121930,17289.27
1972390,Sheldon,1980,35214062,6396,116847481,18268.84
1972390,Sheldon,1981,34148452,6353,101356678,15954.14
1972390,Sheldon,1982,36150694,6301,99115706,15730.15
1972390,Sheldon,1983,38218767,6414,101039645,15752.98
1972390,Sheldon,1984,38914409,6421,98646693,15363.14
1972390,Sheldon,1985,38278130,6359,93728908,14739.57
1972390,Sheldon,1986,38509059,6205,90690761,14615.76
1972390,Sheldon,1987,44942084,6168,104415711,16928.62
1972390,Sheldon,1988,49419945,6121,110266122,18014.4
1972390,Sheldon,1989,48033838,6147,102575231,16687.04
1972390,Sheldon,1990,46295284,6104,93977611,15396.07
1972390,Sheldon,1991,45342534,6063,87123643,14369.73
1972390,Sheldon,1992,44659563,6125,83577643,13645.33
1972390,Sheldon,1993,45548670,6136,82555370,13454.26
1972390,Sheldon,1994,48076362,6150,85052112,13829.61
1972390,Sheldon,1995,49350832,6138,84870315,13827.03
1972390,Sheldon,1996,50957537,6085,85254232,14010.56
1972390,Sheldon,1997,52831819,6042,85783760,14197.91
1972390,Sheldon,1998,54084472,6037,86408290,14313.12
1972390,Sheldon,1999,51934691,5948,81613459,13721.16
1972390,Sheldon,2000,52772245,5845,80676388,13802.63
1972390,Sheldon,2001,61884758,5757,91213058,15843.85
1972390,Sheldon,2002,63791613,5756,92912466,16141.85
1972390,Sheldon,2003,63383302,5722,89840450,15700.88
1972390,Sheldon,2004,62335222,5723,86600119,15131.94
1972390,Sheldon,2005,63743103,5717,86106419,15061.47
1972390,Sheldon,2006,62599506,5710,81294552,14237.22
1972390,Sheldon,2007,62430286,5740,79426096,13837.3
1972390,Sheldon,2008,64396159,5672,78553517,13849.35
1972390,Sheldon,2009,61194385,5792,74732726,12902.75
1972390,Sheldon,2010,62079533,5758,73877293,12830.37
1972390,Sheldon,2011,62293129,5743,72891751,12692.28
1972390,Sheldon,2012,66625745,5674,75684357,13338.8
1972390,Sheldon,2013,67279723,5639,75161486,13328.87
1972390,Sheldon,2014,72262442,5629,79489669,14121.45
1972390,Sheldon,2015,74601792,5069,82252109,16226.5
1972390,Sheldon,2016,79278460,5067,86276373,17027.11
1972390,Sheldon,2017,77547304,5073,82352865,16233.56
1972390,Sheldon,2018,78813623,5099,81982436,16078.14
1972390,Sheldon,2019,78939167,5082,80898971,15918.73
1972525,Shenandoah,1980,47236933,8103,156741833,19343.68
1972525,Shenandoah,1981,49041533,7900,145561119,18425.46
1972525,Shenandoah,1982,51892100,7716,142274506,18438.89
1972525,Shenandoah,1983,52168262,7692,137918177,17930.08
1972525,Shenandoah,1984,50572450,7592,128199427,16886.12
1972525,Shenandoah,1985,50325800,7479,123229173,16476.69
1972525,Shenandoah,1986,48264000,7237,113664135,15705.97
1972525,Shenandoah,1987,49170550,7130,114239872,16022.42
1972525,Shenandoah,1988,49457350,6988,110349580,15791.3
1972525,Shenandoah,1989,49154650,6960,104968701,15081.71
1972525,Shenandoah,1990,50743525,6912,103007366,14902.69
1972525,Shenandoah,1991,51426625,6828,98813950,14471.87
1972525,Shenandoah,1992,57640525,6791,107870721,15884.36
1972525,Shenandoah,1993,60088696,6709,108908658,16233.22
1972525,Shenandoah,1994,62441878,6711,110466212,16460.47
1972525,Shenandoah,1995,65770037,6680,113106983,16932.18
1972525,Shenandoah,1996,77685247,6696,129970883,19410.23
1972525,Shenandoah,1997,69995094,6708,113652009,16942.76
1972525,Shenandoah,1998,70959924,6655,113369429,17035.23
1972525,Shenandoah,1999,69591350,6565,109360250,16658.07
1972525,Shenandoah,2000,72230000,6460,110422732,17093.3
1972525,Shenandoah,2001,71690768,6330,105666313,16692.94
1972525,Shenandoah,2002,73700000,6249,107344029,17177.79
1972525,Shenandoah,2003,39044714,6111,55342568,9056.22
1972525,Shenandoah,2004,38444577,6055,53409691,8820.76
