geoid,name,st,cty_fips,cz,pop2010,rucc,cbsa,csa,metro_type,msp,msp_yr,msp_accr,msp_affl,jobs_02,jobs_03,jobs_04,jobs_05,jobs_06,jobs_07,jobs_08,jobs_09,jobs_10,jobs_11,jobs_12,jobs_13,jobs_14,jobs_15
3922568,Doylestown,Ohio,39169,148,3051,4,49300,0,Micropolitan Statistical Area,0,0,0,0,659,695,628,662,645,609,629,611,614,610,598,595,570,579
3922610,Dresden,Ohio,39119,10,1529,4,49780,198,Micropolitan Statistical Area,0,0,0,0,1670,1615,1507,1255,1107,516,465,451,441,449,440,419,528,470
3923730,East Liverpool,Ohio,39029,296,11195,4,41400,566,Micropolitan Statistical Area,0,0,0,0,4421,4289,4345,3788,3880,3863,3744,3025,3267,3267,3366,3261,3215,3019
3923940,East Palestine,Ohio,39029,296,4721,4,41400,566,Micropolitan Statistical Area,0,0,0,0,1568,1566,1498,1282,1254,1365,1245,1112,1025,1193,1137,1060,1090,1138
3925144,Elmore,Ohio,39123,77,1410,4,38840,534,Micropolitan Statistical Area,0,0,0,0,440,430,489,544,529,494,476,379,423,499,422,434,506,502
3927048,Findlay,Ohio,39063,536,41202,4,22300,248,Micropolitan Statistical Area,0,0,0,0,29582,28516,28260,28562,28983,29486,27706,26580,28881,29173,28419,29081,29769,31086
3928014,Fostoria,Ohio,39147,536,13441,4,45660,248,Micropolitan Statistical Area,0,0,0,0,5918,5800,5766,5953,5731,5913,5557,5556,4992,4929,4900,4685,4358,4298
3928658,Fredericktown,Ohio,39083,10,2493,4,34540,198,Micropolitan Statistical Area,0,0,0,0,850,814,635,621,616,543,574,522,689,682,832,848,691,582
3928826,Fremont,Ohio,39143,77,16734,4,23380,0,Micropolitan Statistical Area,0,0,0,0,12804,12534,12967,12961,12454,12222,11969,11219,11637,11899,11833,11425,11449,11663
3929162,Galion,Ohio,39033,391,10512,4,15340,360,Micropolitan Statistical Area,0,0,0,0,4027,3714,3752,3620,3936,3869,3870,3543,3505,3742,4019,3970,4726,4555
3929610,Geneva,Ohio,39007,170,6215,4,11780,184,Micropolitan Statistical Area,0,0,0,0,2393,2566,2476,2567,2664,2576,2629,2397,2395,2793,2824,2804,2967,2850
3929722,Genoa,Ohio,39123,77,2336,4,38840,534,Micropolitan Statistical Area,0,0,0,0,685,706,656,724,785,665,748,673,781,804,842,787,776,912
3930072,Gibsonburg,Ohio,39143,77,2581,4,23380,0,Micropolitan Statistical Area,0,0,0,0,704,673,704,738,776,819,879,933,732,740,796,792,766,775
3930674,Glouster,Ohio,39009,442,1791,4,11900,0,Micropolitan Statistical Area,0,0,0,0,228,198,203,218,230,220,202,254,451,270,222,203,252,402
3935098,Hicksville,Ohio,39039,432,3581,4,19580,0,Micropolitan Statistical Area,0,0,0,0,1719,1782,1721,1703,1619,1673,1673,1442,1320,1434,1436,1609,1644,1704
3937016,Huron,Ohio,39043,417,7149,4,41780,184,Micropolitan Statistical Area,0,0,0,0,3425,3183,3294,2876,3001,2198,2772,2469,2491,2706,2545,2567,2780,2591
3938500,Jefferson,Ohio,39007,170,3120,4,11780,184,Micropolitan Statistical Area,0,0,0,0,2794,2830,2714,2741,2552,2685,2375,2421,2376,2255,2365,2271,2216,2153
3942560,Leetonia,Ohio,39029,296,1959,4,41400,566,Micropolitan Statistical Area,0,0,0,0,466,449,475,374,466,455,481,437,473,480,488,493,509,505
3944030,Lisbon,Ohio,39029,296,2821,4,41400,566,Micropolitan Statistical Area,0,0,0,0,2526,2383,2313,2108,2104,2187,1762,2272,2261,2451,2484,2469,2426,2415
3945066,Loudonville,Ohio,39005,391,2641,4,11740,360,Micropolitan Statistical Area,0,0,0,0,1669,1441,1540,1484,1490,1405,1361,1319,1237,1028,1086,1054,1057,1113
3945808,McComb,Ohio,39063,536,1648,4,22300,248,Micropolitan Statistical Area,0,0,0,0,270,250,285,553,570,630,602,665,697,754,2002,1977,2195,1942
3947502,Marblehead,Ohio,39123,77,903,4,38840,534,Micropolitan Statistical Area,0,0,0,0,347,259,211,220,202,197,221,202,205,205,234,260,232,208
3947628,Marietta,Ohio,39167,81,14085,4,31930,425,Micropolitan Statistical Area,1,2013,1,0,14906,14245,13942,13595,13552,12994,13226,12341,12217,12904,12068,12095,12204,12618
3947754,Marion,Ohio,39101,391,36837,4,32020,198,Micropolitan Statistical Area,0,0,0,0,14194,13864,12891,13053,12643,12824,12499,11870,11579,11000,10073,10446,10552,10007
3950918,Minster,Ohio,39011,404,2805,4,47540,338,Micropolitan Statistical Area,0,0,0,0,2334,2368,2378,2637,2581,2677,2705,2507,2450,2529,2640,2842,3006,3063
3951618,Monroeville,Ohio,39077,417,1400,4,35940,184,Micropolitan Statistical Area,0,0,0,0,1233,1264,1245,1309,1328,1319,1277,1310,1181,1155,1171,1223,1297,1163
3953102,Mount Vernon,Ohio,39083,10,16990,4,34540,198,Micropolitan Statistical Area,1,2009,1,0,11187,9883,10096,10513,11735,11767,11819,11244,11221,12077,11847,11265,12840,12626
3953886,Nelsonville,Ohio,39009,442,5392,4,11900,0,Micropolitan Statistical Area,0,0,0,0,2061,2254,2216,2267,2238,2139,2066,2116,2209,1607,2306,1901,2069,1855
3954166,New Boston,Ohio,39145,327,2272,4,39020,170,Micropolitan Statistical Area,0,0,0,0,1672,1751,1774,1799,1911,1928,2030,2019,1980,1495,1655,1529,1547,1542
3954194,New Bremen,Ohio,39011,404,2978,4,47540,338,Micropolitan Statistical Area,0,0,0,0,2545,2628,2452,2660,2649,2917,2793,2416,2389,2776,3020,3062,3176,3390
3954432,Newcomerstown,Ohio,39157,148,3822,4,35420,184,Micropolitan Statistical Area,0,0,0,0,1909,1558,1706,1729,1574,1431,1521,1549,1622,1678,1833,1786,1917,2077
3954446,New Concord,Ohio,39119,10,2491,4,49780,198,Micropolitan Statistical Area,0,0,0,0,1141,1182,1189,1269,1146,890,1075,983,1063,1100,1201,1220,1264,1198
3954908,New London,Ohio,39077,417,2461,4,35940,184,Micropolitan Statistical Area,0,0,0,0,889,827,799,720,664,635,607,675,642,719,754,695,698,784
3955216,New Philadelphia,Ohio,39157,148,17288,4,35420,184,Micropolitan Statistical Area,0,0,0,0,9682,9629,9360,9381,9478,9966,9531,9392,9193,10158,10383,10263,10502,10492
3957302,Norwalk,Ohio,39077,417,17012,4,35940,184,Micropolitan Statistical Area,0,0,0,0,10737,10723,10404,10659,10706,10272,9863,8662,8893,9078,8140,7775,7558,7645
3957582,Oak Harbor,Ohio,39123,77,2759,4,38840,534,Micropolitan Statistical Area,0,0,0,0,1574,1897,1829,1765,1676,1928,960,932,878,877,931,897,911,938
3958828,Orrville,Ohio,39169,148,8380,4,49300,0,Micropolitan Statistical Area,0,0,0,0,5937,6020,6116,6215,6130,6345,6292,6566,6690,6603,6965,7092,7263,7343
3963800,Plymouth,Ohio,39077,417,1857,4,35940,184,Micropolitan Statistical Area,0,0,0,0,248,249,226,211,225,214,275,315,266,231,237,241,223,203
3964150,Port Clinton,Ohio,39123,77,6056,4,38840,534,Micropolitan Statistical Area,1,2015,0,1,2937,3121,3193,3266,3207,3129,3189,2907,2486,2851,2626,2554,2594,2541
3964304,Portsmouth,Ohio,39145,327,20226,4,39020,170,Micropolitan Statistical Area,1,2007,1,0,11441,11160,11008,10683,9773,11068,11500,11487,11001,11051,11799,12209,12000,11937
3964780,Prospect,Ohio,39101,391,1112,4,32020,198,Micropolitan Statistical Area,0,0,0,0,187,197,187,204,172,162,157,186,155,146,167,160,141,249
3967356,Rittman,Ohio,39169,148,6491,4,49300,0,Micropolitan Statistical Area,0,0,0,0,1491,1501,1483,1408,1369,1249,1316,1308,1265,1141,1289,1329,1423,1402
3969680,St. Marys,Ohio,39011,404,8332,4,47540,338,Micropolitan Statistical Area,0,0,0,0,5116,5384,5263,5692,5271,5442,5010,4558,4516,4445,4926,4904,5078,5349
3969834,Salem,Ohio,39029,296,12303,4,41400,566,Micropolitan Statistical Area,0,0,0,0,7949,8189,8063,7705,7745,7740,8248,7627,7453,7268,7176,7290,7749,7754
3970100,Salineville,Ohio,39029,296,1311,4,41400,566,Micropolitan Statistical Area,0,0,0,0,488,596,580,545,517,522,409,215,278,175,176,164,298,164
3970380,Sandusky,Ohio,39043,417,25793,4,41780,184,Micropolitan Statistical Area,0,0,0,0,12525,12694,12909,13096,12389,11996,11862,11167,11349,11786,11302,11104,11329,10948
3972396,Shreve,Ohio,39169,148,1514,4,49300,0,Micropolitan Statistical Area,0,0,0,0,480,452,598,582,566,550,493,531,465,456,435,403,424,446
3972424,Sidney,Ohio,39149,38,21229,4,43380,212,Micropolitan Statistical Area,0,0,0,0,18195,18268,18672,18692,18696,18926,18604,15991,15595,15958,14803,15334,15593,16474
3973894,South Zanesville,Ohio,39119,10,1989,4,49780,198,Micropolitan Statistical Area,0,0,0,0,413,372,453,481,508,523,541,531,498,503,547,538,524,519
3974958,Strasburg,Ohio,39157,148,2608,4,35420,184,Micropolitan Statistical Area,0,0,0,0,811,796,734,772,777,704,667,663,728,727,694,779,820,715
3976778,Tiffin,Ohio,39147,536,17963,4,45660,248,Micropolitan Statistical Area,1,2015,1,0,10550,11216,11381,11264,10722,10230,10147,10348,9297,9812,9534,9406,9711,10273
3978176,Uhrichsville,Ohio,39157,148,5413,4,35420,184,Micropolitan Statistical Area,0,0,0,0,1512,1549,1626,1542,1587,1571,1638,1793,1887,1818,1874,1893,1822,2005
3980766,Wapakoneta,Ohio,39011,404,9867,4,47540,338,Micropolitan Statistical Area,0,0,0,0,4741,4771,4842,4885,5001,5023,5044,4724,4633,4664,4714,4661,4919,4872
3982740,Wellsville,Ohio,39029,296,3541,4,41400,566,Micropolitan Statistical Area,0,0,0,0,707,730,643,695,645,701,649,558,548,565,581,569,568,550
3985232,Willard,Ohio,39077,417,6236,4,35940,184,Micropolitan Statistical Area,0,0,0,0,5360,4741,4813,4678,4575,4715,4490,3997,4110,4019,4018,3898,3969,3796
3986492,Woodville,Ohio,39143,77,2135,4,23380,0,Micropolitan Statistical Area,0,0,0,0,282,292,266,253,246,264,226,228,244,254,283,290,273,284
3986548,Wooster,Ohio,39169,148,26119,4,49300,0,Micropolitan Statistical Area,1,2004,1,0,20956,21416,21617,21612,21066,20741,20760,19137,18867,19565,19783,19924,20007,20341
3988084,Zanesville,Ohio,39119,10,25487,4,49780,198,Micropolitan Statistical Area,0,0,0,0,19234,19668,19043,20107,19867,19176,17547,18653,18767,19962,18865,18275,17969,18390
4801852,Alice,Texas,48249,99,19104,4,10860,204,Micropolitan Statistical Area,0,0,0,0,12561,12727,13288,13135,13763,14410,14630,13805,13145,14536,15119,15219,15422,15167
4804504,Athens,Texas,48213,475,12710,4,11980,206,Micropolitan Statistical Area,0,0,0,0,8910,8598,8172,7826,7988,8467,8366,8454,8496,8612,7877,8123,8260,8004
4805984,Bay City,Texas,48321,9,17614,4,13060,288,Micropolitan Statistical Area,1,1992,1,0,5344,5127,5118,5293,5324,4824,4999,4983,5010,4979,4666,4622,4656,4852
4808236,Big Spring,Texas,48227,333,27282,4,13700,0,Micropolitan Statistical Area,0,0,0,0,8455,7578,8277,8331,8552,8819,9645,9154,10124,9647,9515,9811,9648,10121
4817060,Corsicana,Texas,48349,42,23770,4,18620,206,Micropolitan Statistical Area,1,1985,1,0,14249,13289,12796,11781,11746,11435,12112,11809,11655,12081,13170,13608,13345,13635
4819420,Dawson,Texas,48349,42,807,4,18620,206,Micropolitan Statistical Area,0,0,0,0,67,65,59,56,52,55,53,45,65,74,40,35,35,67
4821484,Dublin,Texas,48143,534,3654,4,44500,0,Micropolitan Statistical Area,0,0,0,0,1028,960,1003,985,1004,765,810,754,1052,968,759,754,787,678
4822864,El Campo,Texas,48481,9,11602,4,20900,288,Micropolitan Statistical Area,0,0,0,0,5181,5201,5414,5194,5305,5128,5133,4947,5047,5237,4845,5052,5322,5343
4831820,Hale Center,Texas,48189,419,2252,4,38380,0,Micropolitan Statistical Area,0,0,0,0,121,92,97,92,90,112,132,123,99,150,196,178,175,209
4835528,Huntsville,Texas,48471,387,38548,4,26660,288,Micropolitan Statistical Area,1,2001,1,0,21866,22109,21969,21612,22029,22422,22039,22612,23195,23078,22307,22090,22386,25478
4838992,Kerens,Texas,48349,42,1573,4,18620,206,Micropolitan Statistical Area,0,0,0,0,339,342,330,331,317,342,356,412,398,338,340,363,234,223
4839040,Kerrville,Texas,48265,569,22347,4,28500,0,Micropolitan Statistical Area,1,1995,1,0,11055,10304,11063,11490,11757,12283,12842,12608,12942,13630,12577,12870,12953,12938
4839352,Kingsville,Texas,48273,99,26213,4,28780,204,Micropolitan Statistical Area,1,2011,1,0,9213,9496,9520,10077,10051,10104,9579,10381,10184,10856,9243,9460,9351,9286
4846776,Marshall,Texas,48203,163,23523,4,32220,346,Micropolitan Statistical Area,1,2003,1,0,12154,12051,11788,11639,12241,12703,12876,12576,13208,12962,10814,11238,12242,11329
4854684,Palacios,Texas,48321,9,4718,4,13060,288,Micropolitan Statistical Area,0,0,0,0,749,791,707,961,1093,1505,1633,1686,1647,1079,754,787,1024,933
4857980,Plainview,Texas,48189,419,22194,4,38380,0,Micropolitan Statistical Area,1,1992,1,0,12435,12506,12497,12122,12072,12117,12538,12735,12749,12828,8427,8581,8845,9579
4859384,Premont,Texas,48249,99,2653,4,10860,204,Micropolitan Statistical Area,0,0,0,0,281,261,271,278,238,332,359,354,348,458,866,760,822,826
4863020,Roma,Texas,48427,291,9765,4,40100,365,Micropolitan Statistical Area,0,0,0,0,422,488,492,477,445,417,435,538,998,1007,1858,1850,2017,2048
4870208,Stephenville,Texas,48143,534,17123,4,44500,0,Micropolitan Statistical Area,0,0,0,0,10034,10304,10439,10682,11269,11660,11917,11113,11505,12148,11260,11597,11351,9940
4878136,Wharton,Texas,48481,9,8832,4,20900,288,Micropolitan Statistical Area,0,0,0,0,4588,4472,4352,4349,3872,4630,4189,4060,3869,4147,4271,4280,4459,4770
5115000,Chatham,Virginia,51143,248,1269,4,19260,0,Micropolitan Statistical Area,0,0,0,0,1217,1167,1197,1144,1097,1066,1031,1026,987,1280,1446,1522,3609,3705
5121344,Danville,Virginia,51590,248,43055,4,19260,0,Micropolitan Statistical Area,1,2016,1,0,31430,30993,32653,30126,30125,28657,29676,24394,24181,24254,27329,27332,27358,27101
5149784,Martinsville,Virginia,51690,421,13821,4,32300,0,Micropolitan Statistical Area,1,1995,1,0,12105,13430,14156,14538,13843,12728,12729,11116,10749,10907,8784,9671,9121,9470
5504625,Baraboo,Wisconsin,55111,223,12048,4,12660,357,Micropolitan Statistical Area,0,0,0,0,10030,10308,10440,10628,10760,10876,11181,10661,11053,11022,7709,7593,7190,7781
5505900,Beaver Dam,Wisconsin,55027,70,16214,4,13180,376,Micropolitan Statistical Area,0,0,0,0,8424,8826,8700,8698,8862,8983,9269,8993,8925,9360,8982,8712,8847,8969
5519450,Delavan,Wisconsin,55127,58,8463,4,48580,376,Micropolitan Statistical Area,0,0,0,0,6004,6176,5841,6689,6425,6471,6320,5988,6013,6016,5944,6052,6123,5522
5523300,Elkhorn,Wisconsin,55127,58,10084,4,48580,376,Micropolitan Statistical Area,0,0,0,0,5355,5241,5461,5629,5810,2391,2329,2208,3023,2361,5648,5536,5806,6231
5526675,Fort Atkinson,Wisconsin,55055,70,12368,4,48020,376,Micropolitan Statistical Area,0,0,0,0,9343,8809,8680,8854,8733,9362,9738,9189,9297,8954,8631,8489,8429,8476
5527000,Fox Lake,Wisconsin,55027,70,1519,4,13180,376,Micropolitan Statistical Area,0,0,0,0,104,93,93,102,111,116,108,102,139,756,597,556,583,537
5535750,Horicon,Wisconsin,55027,70,3655,4,13180,376,Micropolitan Statistical Area,0,0,0,0,3026,2829,2984,2861,2886,2649,2837,2688,2759,3005,2909,2783,2728,2355
5537900,Jefferson,Wisconsin,55055,70,7973,4,48020,376,Micropolitan Statistical Area,0,0,0,0,3774,3874,5123,4878,4836,4761,4772,4275,3859,3569,3593,3770,3897,3738
5538675,Juneau,Wisconsin,55027,70,2814,4,13180,376,Micropolitan Statistical Area,0,0,0,0,1770,1714,1681,1685,1667,1922,2058,1726,2186,2102,1845,1835,1875,2032
5539525,Kiel,Wisconsin,55071,586,3738,4,31820,0,Micropolitan Statistical Area,0,0,0,0,1179,1180,1126,1112,1159,1291,1363,1126,1397,1370,2117,2153,2089,2182
5541450,Lake Geneva,Wisconsin,55127,58,7651,4,48580,376,Micropolitan Statistical Area,0,0,0,0,6746,7104,7351,7350,7345,7211,7237,6763,6655,7251,5596,5692,6002,6049
5541675,Lake Mills,Wisconsin,55055,70,5708,4,48020,376,Micropolitan Statistical Area,1,2006,1,0,2554,2246,2252,2252,2297,2316,2298,2210,2296,2086,2236,2235,2323,2295
5548500,Manitowoc,Wisconsin,55071,586,33736,4,31820,0,Micropolitan Statistical Area,0,0,0,0,20194,19496,19745,20376,20448,15911,14366,19905,19558,20333,20630,20173,20182,20364
5549675,Marshfield,Wisconsin,55141,366,19118,4,49220,554,Micropolitan Statistical Area,1,1990,1,0,21837,22176,22149,21845,22704,22173,22794,22442,22213,22563,19720,19622,15523,17864
5550200,Mayville,Wisconsin,55027,70,5154,4,13180,376,Micropolitan Statistical Area,1,2018,1,0,4131,3951,4051,4025,4009,3854,3977,3640,3501,3589,3435,3348,3362,3261
5555875,Nekoosa,Wisconsin,55141,366,2580,4,49220,554,Micropolitan Statistical Area,0,0,0,0,1822,1837,1496,1544,1302,587,549,510,603,511,1220,1215,1261,1184
5564175,Port Edwards,Wisconsin,55141,366,1818,4,49220,554,Micropolitan Statistical Area,0,0,0,0,328,352,332,303,292,911,866,646,324,487,493,526,542,404
5565100,Prairie du Sac,Wisconsin,55111,223,3972,4,12660,357,Micropolitan Statistical Area,0,0,0,0,1517,1512,1535,1547,1583,2049,2096,2123,2113,2092,1792,1789,2002,2094
5566150,Randolph,Wisconsin,55027,70,1811,4,13180,376,Micropolitan Statistical Area,0,0,0,0,841,792,738,688,720,990,1047,1050,706,1308,916,918,840,885
5566800,Reedsburg,Wisconsin,55111,223,9200,4,12660,357,Micropolitan Statistical Area,0,0,0,0,5134,5216,4879,4953,5091,5522,5613,5136,5243,5460,4912,4798,5418,5727
5571650,Sauk City,Wisconsin,55111,223,3410,4,12660,357,Micropolitan Statistical Area,0,0,0,0,3219,3215,3347,3359,3301,2987,3169,3035,2991,2262,3202,3196,2770,2645
5577200,Stevens Point,Wisconsin,55097,366,26717,4,44620,554,Micropolitan Statistical Area,0,0,0,0,26694,23238,22852,22158,22569,25673,24623,21948,23517,22119,20428,20687,19079,21831
5581325,Two Rivers,Wisconsin,55071,586,11712,4,31820,0,Micropolitan Statistical Area,1,1996,1,0,5780,5954,6104,5789,5254,4852,5505,5299,5401,5207,3199,2871,3082,3111
5583925,Waterloo,Wisconsin,55055,70,3333,4,48020,376,Micropolitan Statistical Area,0,0,0,0,2673,2613,2313,2154,2282,2083,2043,1904,1551,2008,1875,1809,1811,2034
5583975,Watertown,Wisconsin,55055,70,23861,4,48020,376,Micropolitan Statistical Area,1,2000,1,0,9942,9756,9814,9935,10110,10437,10346,9816,9915,10211,9693,9368,9622,9613
5584425,Waupun,Wisconsin,55027,70,11340,4,13180,376,Micropolitan Statistical Area,0,0,0,0,4227,3837,4013,4196,4063,4326,4243,4168,4038,4198,3842,3653,3681,3724
5586925,Whitewater,Wisconsin,55127,58,14390,4,48580,376,Micropolitan Statistical Area,0,0,0,0,5874,6348,6590,6604,6779,6799,6878,6533,6078,7171,6986,7077,6996,6719
5588200,Wisconsin Rapids,Wisconsin,55141,366,18367,4,49220,554,Micropolitan Statistical Area,0,0,0,0,13535,13623,8722,8689,8262,7746,7024,5964,12718,13276,11794,11841,11929,11885
830780,Glenwood Springs,Colorado,8045,183,9614,5,24060,233,Micropolitan Statistical Area,0,0,0,0,7830,7756,8277,8411,8613,8394,8926,8422,8268,8377,8489,8548,8661,9284
864255,Rifle,Colorado,8045,183,9172,5,24060,233,Micropolitan Statistical Area,0,0,0,0,2455,2619,3079,3406,4683,5628,4564,4138,3221,4069,4373,4439,4103,4136
1909550,Burlington,Iowa,19057,192,25663,5,15460,0,Micropolitan Statistical Area,1,1986,1,0,12210,11648,11754,12442,12399,12438,12537,12278,11997,12806,12255,12478,13325,12102
1914025,Clear Lake,Iowa,19033,304,7777,5,32380,0,Micropolitan Statistical Area,0,0,0,0,3924,3891,3742,3889,3705,3790,3821,3674,3897,3923,3714,3695,3807,3943
1924420,Eldon,Iowa,19179,393,927,5,36900,0,Micropolitan Statistical Area,0,0,0,0,135,126,135,133,134,145,150,174,176,178,142,149,145,93
1928515,Fort Dodge,Iowa,19187,401,25206,5,22700,0,Micropolitan Statistical Area,0,0,0,0,15507,14594,14617,14760,14856,14860,15009,14671,13837,14274,14315,14643,14659,14612
1928605,Fort Madison,Iowa,19111,192,11051,5,22800,0,Micropolitan Statistical Area,1,2009,1,0,6048,5693,5923,6265,5256,6446,6289,5892,6289,5274,5512,5251,5767,5819
1931710,Gowrie,Iowa,19187,401,1037,5,22700,0,Micropolitan Statistical Area,0,0,0,0,336,333,332,305,303,305,317,333,429,400,319,303,286,274
1940845,Keokuk,Iowa,19111,192,10780,5,22800,0,Micropolitan Statistical Area,1,1986,1,0,7449,7051,6917,6968,6987,6912,6909,6114,6616,6577,6737,6735,6625,6118
1950160,Mason City,Iowa,19033,304,28079,5,32380,0,Micropolitan Statistical Area,1,2004,1,0,20300,20326,20148,20359,17170,20036,19808,19355,18906,18843,18698,18246,18432,18388
1960465,Ottumwa,Iowa,19179,393,25023,5,36900,0,Micropolitan Statistical Area,1,2006,1,0,13752,13393,13670,13792,13889,14163,14326,13537,13915,13964,14068,14175,13948,13871
1983685,West Burlington,Iowa,19057,192,2968,5,15460,0,Micropolitan Statistical Area,0,0,0,0,6402,6207,6245,6003,6353,6254,6058,5747,5595,6294,6497,6468,6563,6678
2626360,Escanaba,Michigan,26041,519,12616,5,21540,0,Micropolitan Statistical Area,0,0,0,0,10369,11235,11005,11401,11441,11377,11106,10529,10461,9359,9954,9912,9922,9528
2632300,Gladstone,Michigan,26041,519,4973,5,21540,0,Micropolitan Statistical Area,0,0,0,0,2324,1665,1617,1621,1531,993,987,714,1469,1437,1401,1373,1269,1447
2636300,Hancock,Michigan,26061,13,4634,5,26340,0,Micropolitan Statistical Area,0,0,0,0,3039,2980,3092,3015,3011,2405,2352,2368,2266,2346,2786,2868,2717,2504
2639360,Houghton,Michigan,26061,13,7708,5,26340,0,Micropolitan Statistical Area,0,0,0,0,5076,5431,5585,5435,5478,5270,5394,5394,5640,5512,4484,4460,4689,3512
2641220,Ishpeming,Michigan,26103,519,6470,5,32100,0,Micropolitan Statistical Area,0,0,0,0,4238,3963,3879,4145,3605,3837,3677,3721,2005,1833,2326,2339,2910,1691
2644780,Lake Linden,Michigan,26061,13,1007,5,26340,0,Micropolitan Statistical Area,0,0,0,0,295,307,295,272,295,283,258,237,318,187,283,281,227,214
