fips,name,st,county,rucc,pop_2010,pop_1940,pop_1930,pop_1920,pop_1910,pop_1900
3937240,Independence,Ohio,39035,1,7133,1815,1525,1074,0,0
3937422,Irondale,Ohio,39081,3,387,0,0,0,0,0
3937464,Ironton,Ohio,39087,2,11129,15851,16621,14007,13147,11868
3937464,Ironton,Ohio,39087,2,11129,15851,16021,14007,13147,11868
3937604,Ithaca,Ohio,39037,6,136,142,76,82,100,113
3937842,Jackson,Ohio,39079,7,6397,6295,5922,5842,5468,4672
3938192,Jacksonburg,Ohio,39017,1,63,67,58,44,55,77
3938220,Jackson Center,Ohio,39149,4,1462,566,526,573,685,644
3938304,Jacksonville,Ohio,39009,4,481,812,880,1046,1285,1047
3938374,Jamestown,Ohio,39057,2,1993,1079,944,1039,1133,1205
3938500,Jefferson,Ohio,39007,4,3120,1676,1691,1532,1461,1319
3938920,Jeffersonville,Ohio,39047,6,1203,785,656,700,716,790
3938948,Jenera,Ohio,39063,4,221,262,261,269,259,237
3939060,Jeromesville,Ohio,39005,4,562,474,403,408,314,308
3939074,Jerry City,Ohio,39173,2,427,335,292,266,458,555
3939130,Jerusalem,Ohio,39111,8,161,186,168,241,242,245
3939172,Jewett,Ohio,39067,6,692,1031,876,852,917,743
3939340,Johnstown,Ohio,39089,1,4632,1064,1006,906,805,638
3939508,Junction City,Ohio,39127,1,819,813,860,890,811,443
3939536,Kalida,Ohio,39137,6,1542,521,431,583,770,622
3939662,Kelleys Island,Ohio,39043,4,312,564,638,708,1017,1174
3939872,Kent,Ohio,39133,2,28904,8581,8375,7070,4488,4541
3939886,Kenton,Ohio,39065,6,8262,7593,7069,7690,7185,6852
3940040,Kettering,Ohio,39113,2,56163,0,0,0,0,0
3940054,Kettlersville,Ohio,39149,4,179,131,135,140,149,145
3940180,Killbuck,Ohio,39075,7,817,716,703,575,400,370
3940376,Kingston,Ohio,39141,4,1032,864,857,800,813,735
3940544,Kipton,Ohio,39093,1,243,0,0,0,0,0
3940558,Kirby,Ohio,39175,7,118,137,128,196,136,187
3940572,Kirkersville,Ohio,39089,1,525,264,279,266,297,0
3940642,Kirtland,Ohio,39085,1,6866,0,0,0,0,0
3940642,Kirtland,Ohio,39085,1,6859,0,0,0,0,0
3940670,Kirtland Hills,Ohio,39085,1,646,237,206,0,0,0
3941118,Lafayette,Ohio,39003,3,445,411,382,383,418,316
3941146,Lafayette,Ohio,39097,1,445,411,382,383,418,316
3941230,LaGrange,Ohio,39093,1,2103,546,498,500,467,528
3941398,Lakeline,Ohio,39085,1,226,77,75,0,0,0
3941454,Lakemore,Ohio,39153,2,3068,1832,1670,0,0,0
3941608,Lakeview,Ohio,39091,6,1072,726,586,549,528,553
3941664,Lakewood,Ohio,39035,1,52131,69160,70509,41732,15181,3355
3941720,Lancaster,Ohio,39045,1,38780,21940,18716,14706,13093,8991
3941902,La Rue,Ohio,39101,4,747,714,698,795,772,997
3941986,Latty,Ohio,39125,6,193,293,274,294,339,444
3942028,Laura,Ohio,39109,2,474,317,271,243,302,378
3942084,Laurelville,Ohio,39073,1,527,491,449,425,457,450
3942364,Lebanon,Ohio,39165,1,20033,3890,3222,3396,2698,2867
3942364,Lebanon,Ohio,39165,1,20033,3896,3222,3396,2698,2867
3942476,Leesburg,Ohio,39071,6,1314,839,830,849,828,783
3942518,Leesville,Ohio,39019,2,158,212,196,198,194,209
3942518,Leesville,Ohio,39019,2,158,212,196,198,194,269
3942560,Leetonia,Ohio,39029,4,1959,2259,2332,2688,2665,2744
3942602,Leipsic,Ohio,39137,6,2093,1525,1571,1788,1773,1726
3942938,Lewisburg,Ohio,39135,6,1820,1126,936,1103,672,560
3942980,Lewisville,Ohio,39111,8,176,252,231,230,291,170
3942994,Lexington,Ohio,39139,3,4822,713,614,634,654,448
3943414,Liberty Center,Ohio,39069,6,1180,787,748,635,647,606
3943554,Lima,Ohio,39003,3,38771,44711,42287,41326,30508,21723
3943596,Limaville,Ohio,39151,2,151,209,195,183,136,156
3943722,Lincoln Heights,Ohio,39061,1,3286,0,0,0,0,0
3943904,Lindsey,Ohio,39143,4,446,451,446,456,501,614
3943918,Linndale,Ohio,39035,1,179,445,400,490,512,0
3944030,Lisbon,Ohio,39029,4,2821,3379,3405,3112,3084,3330
3944030,Lisbon,Ohio,39029,4,2821,3379,3405,3113,3084,3330
3944086,Lithopolis,Ohio,39045,1,1106,288,298,283,331,358
3944310,Lockbourne,Ohio,39049,1,237,372,299,279,307,0
3944352,Lockington,Ohio,39149,4,141,192,174,181,166,210
3944366,Lockland,Ohio,39061,1,3449,5601,5703,4007,3439,2695
3944604,Lodi,Ohio,39103,1,2746,1304,1273,1240,1015,846
3944632,Logan,Ohio,39073,1,7152,6177,6080,5493,4850,3480
3944674,London,Ohio,39097,1,9904,4697,4141,4080,3530,3511
3944856,Lorain,Ohio,39093,1,64097,44125,44512,37295,28883,16028
3944856,Lorain,Ohio,39093,1,64097,44125,44512,37205,28883,16028
3944912,Lordstown,Ohio,39155,2,3417,0,0,0,0,0
3944954,Lore City,Ohio,39059,6,325,606,580,784,609,0
3945066,Loudonville,Ohio,39005,4,2641,2334,2068,1887,1804,1581
3945094,Louisville,Ohio,39151,2,9186,3379,3130,2008,1678,1374
3945108,Loveland,Ohio,39061,1,12081,1904,1954,1557,1421,1260
3945164,Lowell,Ohio,39167,4,549,528,545,516,569,381
3945178,Lowellville,Ohio,39099,2,1155,2359,2550,2214,1592,1137
3945220,Lower Salem,Ohio,39167,4,86,135,135,138,187,190
3945276,Lucas,Ohio,39139,3,615,484,369,337,272,306
3945332,Luckey,Ohio,39173,2,1012,0,0,0,0,0
3945374,Ludlow Falls,Ohio,39109,2,208,212,202,171,0,0
3945542,Lynchburg,Ohio,39071,6,1499,833,792,898,923,907
3945556,Lyndhurst,Ohio,39035,1,14001,2391,1922,288,0,0
3945626,Lyons,Ohio,39051,2,562,464,390,329,408,0
3945696,McArthur,Ohio,39163,8,1701,1280,1188,1307,1107,941
3945794,McClure,Ohio,39069,6,725,467,435,433,547,650
3945808,McComb,Ohio,39063,4,1648,976,932,1012,1088,1195
3945822,McConnelsville,Ohio,39115,6,1784,1895,1754,1618,1831,1825
3945934,McDonald,Ohio,39155,2,3263,1529,1714,621,0,0
3945976,Macedonia,Ohio,39153,2,11188,0,734,581,452,0
3946046,McGuffey,Ohio,39065,6,501,618,710,688,491,452
3946158,Macksburg,Ohio,39167,4,186,283,320,389,454,448
3946312,Madeira,Ohio,39061,1,8726,1384,1162,600,0,0
3946480,Madison,Ohio,39085,1,3184,979,927,893,863,768
3946830,Magnetic Springs,Ohio,39159,1,268,246,178,194,155,194
3946844,Magnolia,Ohio,39151,2,978,819,685,605,556,431
3946872,Maineville,Ohio,39165,1,975,278,304,269,245,288
3946942,Malinta,Ohio,39069,6,265,340,348,348,345,357
3946970,Malta,Ohio,39115,6,671,938,932,885,971,845
3946998,Malvern,Ohio,39019,2,1189,1177,1100,979,753,709
3947012,Manchester,Ohio,39001,6,2023,2163,2009,1824,1966,2003
3947138,Mansfield,Ohio,39139,3,47821,37154,33525,27824,20768,17640
3947180,Mantua,Ohio,39133,2,1043,870,777,764,721,743
3947306,Maple Heights,Ohio,39035,1,23138,6728,5950,1732,0,0
3947474,Marble Cliff,Ohio,39049,1,573,331,318,216,88,0
3947502,Marblehead,Ohio,39123,4,903,915,1027,1048,1172,997
3947558,Marengo,Ohio,39117,1,342,275,225,267,283,242
3947600,Mariemont,Ohio,39061,1,3403,0,0,0,0,0
3947628,Marietta,Ohio,39167,4,14085,14543,14285,15140,12923,13348
3947754,Marion,Ohio,39101,4,36837,30817,31084,27891,18232,11862
3947992,Marseilles,Ohio,39175,7,112,149,148,179,225,251
3948048,Marshallville,Ohio,39169,4,756,373,324,295,294,357
3948090,Martinsburg,Ohio,39083,4,237,215,189,218,252,238
3948104,Martins Ferry,Ohio,39013,3,6915,14729,14524,11634,9133,7760
3948118,Martinsville,Ohio,39027,6,463,409,369,397,334,338
3948160,Marysville,Ohio,39159,1,22094,4037,3639,3635,3576,3048
3948188,Mason,Ohio,39165,1,30712,902,854,816,737,629
3948244,Massillon,Ohio,39151,2,32149,26644,26400,17428,13879,11944
3948286,Matamoras,Ohio,39167,4,896,793,781,896,711,817
3948342,Maumee,Ohio,39095,2,14286,4683,4588,3195,2307,0
3948342,Maumee,Ohio,39095,2,14286,4683,4588,3195,2307,1856
3948468,Mayfield,Ohio,39035,1,3460,448,344,0,0,0
3948482,Mayfield Heights,Ohio,39035,1,19155,2696,2612,0,0,0
3948706,Mechanicsburg,Ohio,39021,6,1644,1653,1424,1470,1446,1617
3948790,Medina,Ohio,39103,1,26678,4359,4071,3430,2734,2232
3949000,Melrose,Ohio,39125,6,275,249,188,238,317,383
3949042,Mendon,Ohio,39107,7,662,547,502,571,621,599
3949056,Mentor,Ohio,39085,1,47159,1827,1589,851,732,624
3949098,Mentor-on-the-Lake,Ohio,39085,1,7443,538,230,0,0,0
3949238,Metamora,Ohio,39051,2,627,490,552,484,475,263
3949294,Meyers Lake,Ohio,39151,2,569,255,277,0,0,0
3949434,Miamisburg,Ohio,39113,2,20181,5544,5518,4383,4271,3941
3949644,Middleburg Heights,Ohio,39035,1,15946,1225,874,0,0,0
3949700,Middlefield,Ohio,39055,1,2694,932,726,706,640,0
3949700,Middlefield,Ohio,39055,1,2694,0,0,0,0,0
3949700,Middlefield,Ohio,39055,1,2690,932,726,706,640,0
3949728,Middle Point,Ohio,39161,6,576,586,574,670,607,604
3949756,Middleport,Ohio,39105,6,2530,3356,3505,3772,3194,2799
3949840,Middletown,Ohio,39017,1,48694,31220,29992,23594,13152,9215
3949840,Middletown,Ohio,39017,1,48694,31220,29992,23584,13152,9215
3949896,Midland,Ohio,39027,6,315,285,297,312,327,338
3949966,Midvale,Ohio,39157,4,754,670,667,0,0,0
3950008,Midway,Ohio,39097,1,322,278,317,301,483,274
3950036,Mifflin,Ohio,39005,4,137,161,132,133,153,185
3950134,Milan,Ohio,39043,4,1367,719,678,653,696,653
3950176,Milford,Ohio,39025,1,6709,2139,2042,0,1321,1149
3950176,Milford,Ohio,39025,1,6709,2140,1916,1526,1322,1150
3950218,Milford Center,Ohio,39159,1,792,686,647,671,685,682
3950260,Millbury,Ohio,39173,2,1200,428,403,232,276,284
3950316,Milledgeville,Ohio,39047,6,112,178,155,217,187,201
3950358,Miller City,Ohio,39137,6,137,174,184,195,218,163
3950372,Millersburg,Ohio,39075,7,3025,2239,2203,2098,2020,1998
3950400,Millersport,Ohio,39045,1,1044,460,393,370,0,0
3950540,Millville,Ohio,39017,1,708,335,301,0,0,0
3950708,Milton Center,Ohio,39173,2,144,226,188,194,350,325
3950722,Miltonsburg,Ohio,39111,8,43,86,69,84,92,130
3950764,Mineral City,Ohio,39157,4,727,820,840,800,1032,1220
3950834,Minerva,Ohio,39019,2,3720,2937,2675,2261,1396,1200
3950834,Minerva,Ohio,39151,2,3720,2937,2675,2261,1396,1200
3950862,Minerva Park,Ohio,39049,1,1272,0,0,0,0,0
3950904,Mingo Junction,Ohio,39081,3,3454,5192,5030,4616,4049,2954
3950918,Minster,Ohio,39011,4,2805,1504,1381,1538,1583,1465
3951058,Mogadore,Ohio,39153,2,3853,1616,1502,751,438,0
3951310,Monroe,Ohio,39017,1,12442,307,285,266,255,0
3951618,Monroeville,Ohio,39077,4,1400,1173,1080,1185,1152,1211
3951674,Montezuma,Ohio,39107,7,165,232,192,175,228,317
3951716,Montgomery,Ohio,39061,1,10251,461,394,378,0,0
3951772,Montpelier,Ohio,39171,6,4072,3703,3677,3052,2759,1869
3951816,Montrose-Ghent,Ohio,39153,2,0,0,0,0,0,0
3952010,Moraine,Ohio,39113,2,6307,0,0,0,0,0
3952052,Moreland Hills,Ohio,39035,1,3320,561,114,0,0,0
3952276,Morral,Ohio,39101,4,399,398,451,387,334,0
3952346,Morristown,Ohio,39013,3,303,410,366,315,280,350
3952374,Morrow,Ohio,39165,1,1188,840,738,803,832,869
3952416,Moscow,Ohio,39025,1,185,309,293,274,327,475
3952598,Mount Blanchard,Ohio,39063,4,492,442,401,427,497,456
3952668,Mount Cory,Ohio,39063,4,204,273,237,252,290,312
3952682,Mount Eaton,Ohio,39169,4,241,200,171,177,208,232
3952738,Mount Gilead,Ohio,39117,1,3660,2008,1871,1837,1673,1528
3952752,Mount Healthy,Ohio,39061,1,6098,3997,3530,2255,1799,1354
3952906,Mount Orab,Ohio,39015,1,3664,589,541,545,539,561
3952976,Mount Pleasant,Ohio,39081,3,478,717,674,635,701,626
3953046,Mount Sterling,Ohio,39097,1,1782,1115,1090,1113,1071,986
3953102,Mount Vernon,Ohio,39083,4,16990,10122,9370,9237,9087,6633
3953102,Mount Vernon,Ohio,39083,4,16990,10122,9370,9237,9087,6638
3953144,Mount Victory,Ohio,39065,6,627,645,597,723,740,734
3953186,Mowrystown,Ohio,39071,6,360,427,372,350,326,0
3953312,Munroe Falls,Ohio,39153,2,5012,511,302,0,0,0
3953410,Murray City,Ohio,39073,1,449,1009,1048,1493,1386,1118
3953480,Mutual,Ohio,39021,6,104,120,129,157,134,163
3953550,Napoleon,Ohio,39069,6,8749,4825,4545,4143,4007,3639
3953634,Nashville,Ohio,39075,7,197,200,177,211,268,266
3953690,Navarre,Ohio,39151,2,1957,1703,1593,1385,1357,963
3953816,Nellie,Ohio,39031,6,131,121,117,144,133,0
3953886,Nelsonville,Ohio,39009,4,5392,5368,5322,6440,6082,5421
3953942,Nevada,Ohio,39175,7,760,741,741,793,889,889
3953956,Neville,Ohio,39025,1,100,127,135,128,200,265
3953970,New Albany,Ohio,39049,1,7724,221,215,200,215,224
3953970,New Albany,Ohio,39049,1,7724,0,0,0,0,0
3953970,New Albany,Ohio,39049,1,7713,221,215,200,215,224
3954012,New Alexandria,Ohio,39081,3,272,328,241,141,185,148
3954040,Newark,Ohio,39089,1,47573,31487,30596,26718,25404,18157
3954068,New Athens,Ohio,39067,6,320,508,464,408,376,435
3954110,New Bavaria,Ohio,39069,6,99,0,0,0,0,0
3954152,New Bloomington,Ohio,39101,4,515,187,187,240,304,399
3954166,New Boston,Ohio,39145,4,2272,6024,5931,4817,1858,0
3954194,New Bremen,Ohio,39011,4,2978,1484,1485,1562,1586,1318
3954250,Newburgh Heights,Ohio,39035,1,2167,3830,4152,2957,940,0
3954334,New Carlisle,Ohio,39023,3,5785,1237,1089,1019,1058,995
3954432,Newcomerstown,Ohio,39157,4,3822,4564,4265,3389,2943,2659
3954446,New Concord,Ohio,39119,4,2491,1067,1087,889,683,675
3954562,New Franklin,Ohio,39153,2,14227,0,0,0,0,0
3954726,New Holland,Ohio,39129,1,801,777,741,810,804,824
3954838,New Knoxville,Ohio,39011,4,879,557,528,537,487,436
3954852,New Lebanon,Ohio,39113,2,3995,534,509,273,202,145
3954866,New Lexington,Ohio,39127,1,4731,4049,3901,3157,2559,1701
3954908,New London,Ohio,39077,4,2461,1656,1527,1470,1557,1180
3954978,New Madison,Ohio,39037,6,892,616,516,608,628,590
3955104,New Miami,Ohio,39017,1,2249,1443,1289,0,0,0
3955118,New Middletown,Ohio,39099,2,1621,227,205,168,0,0
3955188,New Paris,Ohio,39135,6,1629,989,925,907,870,790
3955216,New Philadelphia,Ohio,39157,4,17288,12328,12365,10718,8542,6213
3955384,New Richmond,Ohio,39025,1,2582,1767,1830,1714,1733,1916
3955398,New Riegel,Ohio,39147,4,249,264,239,246,268,298
3955552,New Straitsville,Ohio,39127,1,722,1473,1718,2208,2242,2302
3955650,Newton Falls,Ohio,39155,2,4795,3120,3458,1100,757,732
3955664,Newtonsville,Ohio,39025,1,392,166,148,120,142,0
3955678,Newtown,Ohio,39061,1,2672,1146,939,534,546,0
3955748,New Vienna,Ohio,39027,6,1224,752,628,704,793,805
3955776,New Washington,Ohio,39033,4,967,857,921,919,889,824
3955790,New Waterford,Ohio,39029,4,1238,547,491,438,509,0
3955818,New Weston,Ohio,39037,6,136,169,174,232,258,0
3955874,Ney,Ohio,39039,4,354,299,276,282,298,289
3955916,Niles,Ohio,39155,2,19266,16273,16314,13080,8361,7468
3956154,North Baltimore,Ohio,39173,2,3432,2616,2402,2439,2503,3561
3956182,North Bend,Ohio,39061,1,857,679,597,597,560,532
3956294,North Canton,Ohio,39151,2,17488,2988,2648,1597,865,0
3956322,North College Hill,Ohio,39061,1,9397,5231,4139,1104,0,0
3956420,North Fairfield,Ohio,39077,4,560,406,0,0,0,0
3956448,Northfield,Ohio,39153,2,3677,575,1750,861,0,0
3956588,North Hampton,Ohio,39023,3,478,383,369,0,0,0
3956700,North Kingsville,Ohio,39007,4,2923,834,853,598,0,0
3956770,North Lewisburg,Ohio,39021,6,1490,720,686,720,793,846
3956882,North Olmsted,Ohio,39035,1,32718,3487,2624,1419,1030,0
3956910,North Perry,Ohio,39085,1,893,318,316,0,0,0
3956924,North Randall,Ohio,39035,1,1027,92,107,652,62,0
3956966,North Ridgeville,Ohio,39093,1,29465,0,0,0,0,0
3956994,North Robinson,Ohio,39033,4,205,195,185,159,155,200
3957008,North Royalton,Ohio,39035,1,30444,2559,1397,0,0,0
3957008,North Royalton,Ohio,39035,1,30444,2559,1897,1262,0,0
3957064,North Star,Ohio,39037,6,236,0,0,0,0,0
3957190,Northwood,Ohio,39173,2,5265,0,0,0,0,0
3957260,Norton,Ohio,39153,2,12085,0,0,0,0,0
3957302,Norwalk,Ohio,39077,4,17012,8211,7776,7379,7856,7074
3957372,Norwich,Ohio,39119,4,102,177,167,142,186,253
3957386,Norwood,Ohio,39061,1,19207,34010,33411,24966,16185,6480
3957582,Oak Harbor,Ohio,39123,4,2759,1925,1849,1858,1559,1631
3957596,Oak Hill,Ohio,39079,7,1551,1619,1578,1394,1148,825
3957764,Oakwood,Ohio,39113,2,9202,7652,6494,1473,358,0
3957764,Oakwood,Ohio,39113,2,3667,0,0,0,0,0
3957764,Oakwood,Ohio,39113,2,608,466,452,443,496,342
3957834,Oberlin,Ohio,39093,1,8286,4305,4292,4236,4365,4082
3957834,Oberlin,Ohio,39093,1,8286,4305,4292,4286,4365,4082
3957862,Obetz,Ohio,39049,1,4532,771,0,0,0,0
3957918,Octa,Ohio,39047,6,59,67,64,107,91,123
3958002,Ohio City,Ohio,39161,6,705,870,879,848,860,862
3958226,Old Washington,Ohio,39059,6,279,297,336,383,366,374
3958422,Olmsted Falls,Ohio,39035,1,9024,754,673,374,394,330
3958520,Ontario,Ohio,39139,3,6225,0,0,0,0,0
3958604,Orange,Ohio,39035,1,3323,492,266,0,0,0
3958674,Orangeville,Ohio,39155,2,197,265,223,222,185,223
3958730,Oregon,Ohio,39095,2,20291,0,0,0,0,0
3958800,Orient,Ohio,39129,1,270,0,0,0,0,0
3958828,Orrville,Ohio,39169,4,8380,4484,4427,4107,3101,1901
3958856,Orwell,Ohio,39007,4,1660,579,599,0,0,0
3958912,Osgood,Ohio,39037,6,302,179,152,175,214,224
3958940,Ostrander,Ohio,39041,1,643,411,391,391,431,401
3958982,Ottawa,Ohio,39137,6,4460,2342,2169,2167,2182,2322
3959010,Ottawa Hills,Ohio,39095,2,4517,1970,1185,0,0,0
3959052,Ottoville,Ohio,39137,6,976,467,443,435,477,369
3959066,Otway,Ohio,39145,4,87,235,265,289,234,274
3959220,Owensville,Ohio,39025,1,794,334,333,295,289,260
3959234,Oxford,Ohio,39017,1,21371,2756,2588,2146,2017,2009
3959416,Painesville,Ohio,39085,1,19563,12235,10944,7272,5501,5024
3959598,Palestine,Ohio,39037,6,200,200,176,199,216,210
3959738,Pandora,Ohio,39137,6,1153,690,588,669,800,675
3961000,Parma,Ohio,39035,1,81601,16365,13899,0,0,0
3961028,Parma Heights,Ohio,39035,1,20718,1330,960,310,0,0
3961056,Parral,Ohio,39157,4,218,205,205,0,0,0
3961112,Pataskala,Ohio,39089,1,14962,824,787,771,800,675
3961182,Patterson,Ohio,39065,6,139,198,169,173,191,219
3961252,Paulding,Ohio,39125,6,3605,2044,1904,2106,2081,2080
3961322,Payne,Ohio,39125,6,1194,1003,1614,984,1207,1336
3961420,Peebles,Ohio,39001,6,1782,1356,1235,1008,921,763
3961504,Pemberville,Ohio,39173,2,1371,1036,960,938,1006,1081
3961574,Peninsula,Ohio,39153,2,565,573,510,520,536,579
3961686,Pepper Pike,Ohio,39035,1,5979,423,219,0,0,0
3961882,Perry,Ohio,39085,1,1663,645,602,473,0,0
3962148,Perrysburg,Ohio,39173,2,20623,3457,3182,2429,1913,1766
3962190,Perrysville,Ohio,39005,4,735,728,615,575,541,513
3962414,Phillipsburg,Ohio,39113,2,557,504,436,348,343,0
3962442,Philo,Ohio,39119,4,733,884,804,417,495,543
3962498,Pickerington,Ohio,39045,1,18291,384,366,358,310,263
3962578,Pigeon Creek,Ohio,39153,2,882,0,0,0,0,0
3962708,Piketon,Ohio,39131,7,2181,736,713,664,668,625
3962834,Pioneer,Ohio,39171,6,1380,762,686,774,660,603
3962848,Piqua,Ohio,39109,2,20522,16049,16009,15044,13388,12172
3962890,Pitsburg,Ohio,39037,6,388,305,311,302,240,157
3963030,Plain City,Ohio,39097,1,4225,1385,1288,1330,1407,1432
3963044,Plainfield,Ohio,39031,6,157,130,183,172,215,255
3963436,Pleasant City,Ohio,39059,6,447,563,627,781,788,1006
3963534,Pleasant Hill,Ohio,39109,2,1200,738,746,682,571,557
3963576,Pleasant Plain,Ohio,39165,1,154,139,153,154,0,0
3963716,Pleasantville,Ohio,39045,1,960,572,495,479,608,501
3963800,Plymouth,Ohio,39077,4,1857,1403,1339,1374,1314,1154
3963800,Plymouth,Ohio,39139,3,1857,1403,1339,1374,1314,1154
3963954,Poland,Ohio,39099,2,2555,1240,968,561,367,370
3963996,Polk,Ohio,39005,4,336,275,274,263,250,232
3964024,Pomeroy,Ohio,39105,6,1852,3581,3563,4294,4023,4639
3964108,Portage,Ohio,39173,2,438,408,432,408,450,546
3964150,Port Clinton,Ohio,39123,4,6056,4505,4408,3928,3007,2450
3964262,Port Jefferson,Ohio,39149,4,371,360,270,237,233,355
3964304,Portsmouth,Ohio,39145,4,20226,40466,42560,33011,23481,17870
3964346,Port Washington,Ohio,39157,4,569,493,499,382,421,424
3964360,Port William,Ohio,39027,6,254,269,245,294,298,200
3964430,Potsdam,Ohio,39109,2,288,229,240,185,227,224
3964486,Powell,Ohio,39041,1,11500,0,0,0,0,0
3964542,Powhatan Point,Ohio,39013,3,1592,2054,2329,406,415,470
3964766,Proctorville,Ohio,39087,2,574,731,675,629,577,523
3964780,Prospect,Ohio,39101,4,1112,915,1013,949,945,983
3965032,Put-in-Bay,Ohio,39123,4,138,202,226,216,259,317
3965116,Quaker City,Ohio,39059,6,502,634,613,732,746,878
3965200,Quincy,Ohio,39091,6,706,536,500,474,594,642
3965256,Racine,Ohio,39105,6,675,490,513,472,540,327
3965508,Rarden,Ohio,39145,4,159,306,303,302,350,443
3965592,Ravenna,Ohio,39133,2,11724,8538,8019,7219,5310,4003
3965634,Rawson,Ohio,39063,4,570,441,453,416,470,473
3965662,Rayland,Ohio,39081,3,417,681,0,0,0,0
3965732,Reading,Ohio,39061,1,10385,6079,5723,4540,3985,3076
3966152,Reminderville,Ohio,39153,2,3404,0,0,0,0,0
3966222,Rendville,Ohio,39127,1,36,387,331,515,623,790
3966320,Republic,Ohio,39147,4,549,546,512,393,475,656
3966390,Reynoldsburg,Ohio,39049,1,35893,652,562,491,431,339
3966530,Richfield,Ohio,39153,2,3648,0,0,0,0,0
3966824,Richmond,Ohio,39081,3,481,458,388,358,203,332
3966894,Richmond Heights,Ohio,39035,1,10546,507,418,265,0,0
3966936,Richwood,Ohio,39159,1,2229,1628,1573,1601,1729,1640
3966936,Richwood,Ohio,39159,1,2229,1628,1573,1601,1728,1640
3967118,Ridgeway,Ohio,39065,6,338,385,375,456,427,447
3967258,Rio Grande,Ohio,39053,6,830,204,0,0,0,0
3967272,Ripley,Ohio,39015,1,1750,1623,1556,1529,1840,2248
3967314,Risingsun,Ohio,39173,2,606,645,628,479,599,600
3967356,Rittman,Ohio,39169,4,6491,2770,2785,1803,0,0
3967440,Riverlea,Ohio,39049,1,545,92,0,0,0,0
3967468,Riverside,Ohio,39113,2,25201,227,224,0,0,0
3967468,Riverside,Ohio,39113,2,25201,0,0,0,0,2200
3967600,Roaming Shores,Ohio,39007,4,1508,0,0,0,0,0
3967762,Rochester,Ohio,39093,1,182,162,164,157,186,167
3967846,Rock Creek,Ohio,39007,4,529,492,476,483,455,478
3967874,Rockford,Ohio,39107,7,1120,1066,887,1075,1186,1207
3968042,Rocky Ridge,Ohio,39123,4,417,275,213,215,349,414
3968056,Rocky River,Ohio,39035,1,20213,8291,5632,1861,1174,1319
3968084,Rogers,Ohio,39029,4,237,300,270,241,258,287
3968196,Rome,Ohio,39001,6,94,169,188,200,243,0
3968560,Roseville,Ohio,39127,1,1852,1320,1413,1349,2113,1207
3968672,Rossburg,Ohio,39037,6,201,204,176,246,261,251
3968686,Rossford,Ohio,39173,2,6293,3912,0,0,0,0
3968742,Roswell,Ohio,39157,4,219,283,286,420,514,0
3969176,Rushsylvania,Ohio,39091,6,516,560,507,479,560,552
3969204,Rushville,Ohio,39045,1,302,228,201,209,246,257
3969302,Russells Point,Ohio,39091,6,1391,554,344,0,0,0
3969316,Russellville,Ohio,39015,1,561,452,411,435,438,394
3969344,Russia,Ohio,39149,4,640,0,0,0,0,0
3969358,Rutland,Ohio,39105,6,393,562,570,500,0,0
3969400,Sabina,Ohio,39027,6,2564,1525,1296,1504,1514,1481
3969470,St. Bernard,Ohio,39061,1,4368,7387,7487,6312,5002,3384
3969526,St. Clairsville,Ohio,39013,3,5184,2797,2440,1561,1393,1210
3969540,St. Henry,Ohio,39107,7,2427,556,571,561,560,0
3969540,St. Henry,Ohio,39107,7,2427,514,421,304,145,82
3969652,St. Louisville,Ohio,39089,1,373,298,307,263,244,285
3969680,St. Marys,Ohio,39011,4,8332,5532,5433,5679,5732,5359
3969708,St. Paris,Ohio,39021,6,2089,1308,1177,1226,1261,1222
3969834,Salem,Ohio,39029,4,12303,12301,10622,10305,8943,7582
3970072,Salesville,Ohio,39059,6,129,213,193,247,265,286
3970100,Salineville,Ohio,39029,4,1311,2018,2133,2700,2403,2353
3970380,Sandusky,Ohio,39043,4,25793,24874,24622,22897,19989,19664
3970380,Sandusky,Ohio,39043,4,25793,24874,24022,22897,19989,19664
3970520,Sarahsville,Ohio,39121,7,166,193,198,186,281,279
3970534,Sardinia,Ohio,39015,1,980,615,564,561,534,0
3970576,Savannah,Ohio,39005,4,413,358,338,268,262,290
3970814,Scio,Ohio,39067,6,763,1181,760,861,877,868
