city_fips,town,year,population
1973065,"Sidney, IA",1996,1245
1973065,"Sidney, IA",1997,1231
1973065,"Sidney, IA",1998,1228
1973065,"Sidney, IA",1999,1225
1973065,"Sidney, IA",2000,1300
1973065,"Sidney, IA",2001,1270
1973065,"Sidney, IA",2002,1252
1973065,"Sidney, IA",2003,1238
1973065,"Sidney, IA",2004,1215
1973065,"Sidney, IA",2005,1202
1973065,"Sidney, IA",2006,1194
1973065,"Sidney, IA",2007,1187
1973065,"Sidney, IA",2008,1155
1973065,"Sidney, IA",2009,1144
1973065,"Sidney, IA",2010,1138
1973065,"Sidney, IA",2011,1121
1973065,"Sidney, IA",2012,1081
1973065,"Sidney, IA",2013,1067
1973065,"Sidney, IA",2014,1061
1973065,"Sidney, IA",2015,1039
1973065,"Sidney, IA",2016,1039
1973065,"Sidney, IA",2017,1039
1973065,"Sidney, IA",2018,1044
1973065,"Sidney, IA",2019,1047
1973110,"Sigourney, IA",1990,2111
1973110,"Sigourney, IA",1991,2123
1973110,"Sigourney, IA",1992,2106
1973110,"Sigourney, IA",1993,2089
1973110,"Sigourney, IA",1994,2049
1973110,"Sigourney, IA",1995,2055
1973110,"Sigourney, IA",1996,2032
1973110,"Sigourney, IA",1997,2013
1973110,"Sigourney, IA",1998,1991
1973110,"Sigourney, IA",1999,1957
1973110,"Sigourney, IA",2000,2209
1973110,"Sigourney, IA",2001,2194
1973110,"Sigourney, IA",2002,2183
1973110,"Sigourney, IA",2003,2158
1973110,"Sigourney, IA",2004,2145
1973110,"Sigourney, IA",2005,2110
1973110,"Sigourney, IA",2006,2077
1973110,"Sigourney, IA",2007,2077
1973110,"Sigourney, IA",2008,2067
1973110,"Sigourney, IA",2009,2064
1973110,"Sigourney, IA",2010,2059
1973110,"Sigourney, IA",2011,2045
1973110,"Sigourney, IA",2012,2056
1973110,"Sigourney, IA",2013,2032
1973110,"Sigourney, IA",2014,2029
1973110,"Sigourney, IA",2015,2000
1973110,"Sigourney, IA",2016,2005
1973110,"Sigourney, IA",2017,2001
1973110,"Sigourney, IA",2018,2013
1973110,"Sigourney, IA",2019,2017
1973290,"Sioux Center, IA",1990,5074
1973290,"Sioux Center, IA",1991,5104
1973290,"Sioux Center, IA",1992,5270
1973290,"Sioux Center, IA",1993,5425
1973290,"Sioux Center, IA",1994,5645
1973290,"Sioux Center, IA",1995,5565
1973290,"Sioux Center, IA",1996,5451
1973290,"Sioux Center, IA",1997,5756
1973290,"Sioux Center, IA",1998,5924
1973290,"Sioux Center, IA",1999,6009
1973290,"Sioux Center, IA",2000,6002
1973290,"Sioux Center, IA",2001,6222
1973290,"Sioux Center, IA",2002,6346
1973290,"Sioux Center, IA",2003,6466
1973290,"Sioux Center, IA",2004,6579
1973290,"Sioux Center, IA",2005,6674
1973290,"Sioux Center, IA",2006,6810
1973290,"Sioux Center, IA",2007,6811
1973290,"Sioux Center, IA",2008,6899
1973290,"Sioux Center, IA",2009,6983
1973290,"Sioux Center, IA",2010,7048
1973290,"Sioux Center, IA",2011,7133
1973290,"Sioux Center, IA",2012,7200
1973290,"Sioux Center, IA",2013,7320
1973290,"Sioux Center, IA",2014,7383
1973290,"Sioux Center, IA",2015,7422
1973290,"Sioux Center, IA",2016,7530
1973290,"Sioux Center, IA",2017,7531
1973290,"Sioux Center, IA",2018,7602
1973290,"Sioux Center, IA",2019,7605
1973425,"Sioux Rapids, IA",1990,761
1973425,"Sioux Rapids, IA",1991,791
1973425,"Sioux Rapids, IA",1992,795
1973425,"Sioux Rapids, IA",1993,799
1973425,"Sioux Rapids, IA",1994,784
1973425,"Sioux Rapids, IA",1995,777
1973425,"Sioux Rapids, IA",1996,767
1973425,"Sioux Rapids, IA",1997,746
1973425,"Sioux Rapids, IA",1998,731
1973425,"Sioux Rapids, IA",1999,729
1973425,"Sioux Rapids, IA",2000,720
1973425,"Sioux Rapids, IA",2001,742
1973425,"Sioux Rapids, IA",2002,745
1973425,"Sioux Rapids, IA",2003,744
1973425,"Sioux Rapids, IA",2004,743
1973425,"Sioux Rapids, IA",2005,746
1973425,"Sioux Rapids, IA",2006,748
1973425,"Sioux Rapids, IA",2007,748
1973425,"Sioux Rapids, IA",2008,753
1973425,"Sioux Rapids, IA",2009,763
1973425,"Sioux Rapids, IA",2010,775
1973425,"Sioux Rapids, IA",2011,779
1973425,"Sioux Rapids, IA",2012,790
1973425,"Sioux Rapids, IA",2013,791
1973425,"Sioux Rapids, IA",2014,785
1973425,"Sioux Rapids, IA",2015,775
1973425,"Sioux Rapids, IA",2016,776
1973425,"Sioux Rapids, IA",2017,765
1973425,"Sioux Rapids, IA",2018,752
1973425,"Sioux Rapids, IA",2019,744
1974280,"Spencer, IA",1990,11066
1974280,"Spencer, IA",1991,11170
1974280,"Spencer, IA",1992,11262
1974280,"Spencer, IA",1993,11229
1974280,"Spencer, IA",1994,11241
1974280,"Spencer, IA",1995,11178
1974280,"Spencer, IA",1996,11189
1974280,"Spencer, IA",1997,11219
1974280,"Spencer, IA",1998,11151
1974280,"Spencer, IA",1999,11035
1974280,"Spencer, IA",2000,11317
1974280,"Spencer, IA",2001,11296
1974280,"Spencer, IA",2002,11226
1974280,"Spencer, IA",2003,11178
1974280,"Spencer, IA",2004,11206
1974280,"Spencer, IA",2005,11168
1974280,"Spencer, IA",2006,11186
1974280,"Spencer, IA",2007,11165
1974280,"Spencer, IA",2008,11183
1974280,"Spencer, IA",2009,11232
1974280,"Spencer, IA",2010,11233
1974280,"Spencer, IA",2011,11203
1974280,"Spencer, IA",2012,11164
1974280,"Spencer, IA",2013,11130
1974280,"Spencer, IA",2014,11180
1974280,"Spencer, IA",2015,11199
1974280,"Spencer, IA",2016,11094
1974280,"Spencer, IA",2017,11032
1974280,"Spencer, IA",2018,11011
1974280,"Spencer, IA",2019,10952
1974415,"Spirit Lake, IA",1990,3871
1974415,"Spirit Lake, IA",1991,3964
1974415,"Spirit Lake, IA",1992,3969
1974415,"Spirit Lake, IA",1993,3987
1974415,"Spirit Lake, IA",1994,3985
1974415,"Spirit Lake, IA",1995,4047
1974415,"Spirit Lake, IA",1996,4083
1974415,"Spirit Lake, IA",1997,4132
1974415,"Spirit Lake, IA",1998,4188
1974415,"Spirit Lake, IA",1999,4220
1974415,"Spirit Lake, IA",2000,4261
1974415,"Spirit Lake, IA",2001,4369
1974415,"Spirit Lake, IA",2002,4383
1974415,"Spirit Lake, IA",2003,4428
1974415,"Spirit Lake, IA",2004,4520
1974415,"Spirit Lake, IA",2005,4608
1974415,"Spirit Lake, IA",2006,4661
1974415,"Spirit Lake, IA",2007,4699
1974415,"Spirit Lake, IA",2008,4761
1974415,"Spirit Lake, IA",2009,4803
1974415,"Spirit Lake, IA",2010,4840
1974415,"Spirit Lake, IA",2011,4907
1974415,"Spirit Lake, IA",2012,4941
1974415,"Spirit Lake, IA",2013,4920
1974415,"Spirit Lake, IA",2014,4918
1974415,"Spirit Lake, IA",2015,4987
1974415,"Spirit Lake, IA",2016,5021
1974415,"Spirit Lake, IA",2017,5095
1974415,"Spirit Lake, IA",2018,5064
1974415,"Spirit Lake, IA",2019,5155
1975135,"State Center, IA",1990,1248
1975135,"State Center, IA",1991,1241
1975135,"State Center, IA",1992,1236
1975135,"State Center, IA",1993,1281
1975135,"State Center, IA",1994,1305
1975135,"State Center, IA",1995,1310
1975135,"State Center, IA",1996,1308
1975135,"State Center, IA",1997,1306
1975135,"State Center, IA",1998,1292
1975135,"State Center, IA",1999,1283
1975135,"State Center, IA",2000,1349
1975135,"State Center, IA",2001,1362
1975135,"State Center, IA",2002,1366
1975135,"State Center, IA",2003,1375
1975135,"State Center, IA",2004,1393
1975135,"State Center, IA",2005,1399
1975135,"State Center, IA",2006,1404
1975135,"State Center, IA",2007,1420
1975135,"State Center, IA",2008,1438
1975135,"State Center, IA",2009,1449
1975135,"State Center, IA",2010,1468
1975135,"State Center, IA",2011,1485
1975135,"State Center, IA",2012,1480
1975135,"State Center, IA",2013,1478
1975135,"State Center, IA",2014,1472
1975135,"State Center, IA",2015,1456
1975135,"State Center, IA",2016,1450
1975135,"State Center, IA",2017,1453
1975135,"State Center, IA",2018,1453
1975135,"State Center, IA",2019,1436
1975630,"Storm Lake, IA",1990,8769
1975630,"Storm Lake, IA",1991,8949
1975630,"Storm Lake, IA",1992,9022
1975630,"Storm Lake, IA",1993,9103
1975630,"Storm Lake, IA",1994,9079
1975630,"Storm Lake, IA",1995,9061
1975630,"Storm Lake, IA",1996,9076
1975630,"Storm Lake, IA",1997,9147
1975630,"Storm Lake, IA",1998,9115
1975630,"Storm Lake, IA",1999,9233
1975630,"Storm Lake, IA",2000,10076
1975630,"Storm Lake, IA",2001,10137
1975630,"Storm Lake, IA",2002,10184
1975630,"Storm Lake, IA",2003,10208
1975630,"Storm Lake, IA",2004,10204
1975630,"Storm Lake, IA",2005,10225
1975630,"Storm Lake, IA",2006,10238
1975630,"Storm Lake, IA",2007,10210
1975630,"Storm Lake, IA",2008,10284
1975630,"Storm Lake, IA",2009,10417
1975630,"Storm Lake, IA",2010,10600
1975630,"Storm Lake, IA",2011,10644
1975630,"Storm Lake, IA",2012,10772
1975630,"Storm Lake, IA",2013,10823
1975630,"Storm Lake, IA",2014,10871
1975630,"Storm Lake, IA",2015,10779
1975630,"Storm Lake, IA",2016,10717
1975630,"Storm Lake, IA",2017,10596
1975630,"Storm Lake, IA",2018,10416
1975630,"Storm Lake, IA",2019,10322
1975675,"Story City, IA",1990,2959
1975675,"Story City, IA",1991,3013
1975675,"Story City, IA",1992,3026
1975675,"Story City, IA",1993,3014
1975675,"Story City, IA",1994,2966
1975675,"Story City, IA",1995,2938
1975675,"Story City, IA",1996,2923
1975675,"Story City, IA",1997,2910
1975675,"Story City, IA",1998,2892
1975675,"Story City, IA",1999,2874
1975675,"Story City, IA",2000,3228
1975675,"Story City, IA",2001,3232
1975675,"Story City, IA",2002,3262
1975675,"Story City, IA",2003,3265
1975675,"Story City, IA",2004,3277
1975675,"Story City, IA",2005,3269
1975675,"Story City, IA",2006,3316
1975675,"Story City, IA",2007,3358
1975675,"Story City, IA",2008,3399
1975675,"Story City, IA",2009,3433
1975675,"Story City, IA",2010,3431
1975675,"Story City, IA",2011,3445
1975675,"Story City, IA",2012,3425
1975675,"Story City, IA",2013,3446
1975675,"Story City, IA",2014,3450
1975675,"Story City, IA",2015,3416
1975675,"Story City, IA",2016,3414
1975675,"Story City, IA",2017,3394
1975675,"Story City, IA",2018,3353
1975675,"Story City, IA",2019,3320
1975855,"Strawberry Point, IA",1990,1357
1975855,"Strawberry Point, IA",1991,1352
1975855,"Strawberry Point, IA",1992,1344
1975855,"Strawberry Point, IA",1993,1347
1975855,"Strawberry Point, IA",1994,1343
1975855,"Strawberry Point, IA",1995,1338
1975855,"Strawberry Point, IA",1996,1335
1975855,"Strawberry Point, IA",1997,1323
1975855,"Strawberry Point, IA",1998,1308
1975855,"Strawberry Point, IA",1999,1293
1975855,"Strawberry Point, IA",2000,1386
1975855,"Strawberry Point, IA",2001,1363
1975855,"Strawberry Point, IA",2002,1344
1975855,"Strawberry Point, IA",2003,1331
1975855,"Strawberry Point, IA",2004,1328
1975855,"Strawberry Point, IA",2005,1316
1975855,"Strawberry Point, IA",2006,1310
1975855,"Strawberry Point, IA",2007,1304
1975855,"Strawberry Point, IA",2008,1294
1975855,"Strawberry Point, IA",2009,1287
1975855,"Strawberry Point, IA",2010,1279
1975855,"Strawberry Point, IA",2011,1267
1975855,"Strawberry Point, IA",2012,1260
1975855,"Strawberry Point, IA",2013,1254
1975855,"Strawberry Point, IA",2014,1248
1975855,"Strawberry Point, IA",2015,1242
1975855,"Strawberry Point, IA",2016,1235
1975855,"Strawberry Point, IA",2017,1236
1975855,"Strawberry Point, IA",2018,1221
1975855,"Strawberry Point, IA",2019,1218
1976260,"Sumner, IA",1990,2078
1976260,"Sumner, IA",1991,2113
1976260,"Sumner, IA",1992,2110
1976260,"Sumner, IA",1993,2111
1976260,"Sumner, IA",1994,2091
1976260,"Sumner, IA",1995,2086
1976260,"Sumner, IA",1996,2087
1976260,"Sumner, IA",1997,2082
1976260,"Sumner, IA",1998,2070
1976260,"Sumner, IA",1999,2061
1976260,"Sumner, IA",2000,2106
1976260,"Sumner, IA",2001,2096
1976260,"Sumner, IA",2002,2070
1976260,"Sumner, IA",2003,2070
1976260,"Sumner, IA",2004,2065
1976260,"Sumner, IA",2005,2060
1976260,"Sumner, IA",2006,2065
1976260,"Sumner, IA",2007,2065
1976260,"Sumner, IA",2008,2043
1976260,"Sumner, IA",2009,2031
1976260,"Sumner, IA",2010,2028
1976260,"Sumner, IA",2011,2014
1976260,"Sumner, IA",2012,2020
1976260,"Sumner, IA",2013,2020
1976260,"Sumner, IA",2014,2015
1976260,"Sumner, IA",2015,2009
1976260,"Sumner, IA",2016,1993
1976260,"Sumner, IA",2017,1977
1976260,"Sumner, IA",2018,1967
1976260,"Sumner, IA",2019,1962
1976935,"Tabor, IA",1990,957
1976935,"Tabor, IA",1991,968
1976935,"Tabor, IA",1992,974
1976935,"Tabor, IA",1993,970
1976935,"Tabor, IA",1994,982
1976935,"Tabor, IA",1995,980
1976935,"Tabor, IA",1996,975
1976935,"Tabor, IA",1997,970
1976935,"Tabor, IA",1998,970
1976935,"Tabor, IA",1999,973
1976935,"Tabor, IA",2000,993
1976935,"Tabor, IA",2001,1014
1976935,"Tabor, IA",2002,1015
1976935,"Tabor, IA",2003,1020
1976935,"Tabor, IA",2004,1017
1976935,"Tabor, IA",2005,1021
1976935,"Tabor, IA",2006,1031
1976935,"Tabor, IA",2007,1039
1976935,"Tabor, IA",2008,1028
1976935,"Tabor, IA",2009,1033
1976935,"Tabor, IA",2010,1040
1976935,"Tabor, IA",2011,1028
1976935,"Tabor, IA",2012,1002
1976935,"Tabor, IA",2013,991
1976935,"Tabor, IA",2014,994
1976935,"Tabor, IA",2015,982
1976935,"Tabor, IA",2016,984
1976935,"Tabor, IA",2017,982
1976935,"Tabor, IA",2018,987
1976935,"Tabor, IA",2019,989
1977115,"Tama, IA",1990,2697
1977115,"Tama, IA",1991,2685
1977115,"Tama, IA",1992,2700
1977115,"Tama, IA",1993,2764
1977115,"Tama, IA",1994,2807
1977115,"Tama, IA",1995,2822
1977115,"Tama, IA",1996,2829
1977115,"Tama, IA",1997,2850
1977115,"Tama, IA",1998,2872
1977115,"Tama, IA",1999,2876
1977115,"Tama, IA",2000,2731
1977115,"Tama, IA",2001,2757
1977115,"Tama, IA",2002,2767
1977115,"Tama, IA",2003,2788
1977115,"Tama, IA",2004,2829
1977115,"Tama, IA",2005,2853
1977115,"Tama, IA",2006,2865
1977115,"Tama, IA",2007,2871
1977115,"Tama, IA",2008,2879
1977115,"Tama, IA",2009,2873
1977115,"Tama, IA",2010,2877
1977115,"Tama, IA",2011,2856
1977115,"Tama, IA",2012,2835
1977115,"Tama, IA",2013,2831
1977115,"Tama, IA",2014,2808
1977115,"Tama, IA",2015,2795
1977115,"Tama, IA",2016,2801
1977115,"Tama, IA",2017,2771
1977115,"Tama, IA",2018,2739
1977115,"Tama, IA",2019,2732
1978285,"Tipton, IA",1990,2998
1978285,"Tipton, IA",1991,3039
1978285,"Tipton, IA",1992,3057
1978285,"Tipton, IA",1993,3010
1978285,"Tipton, IA",1994,2995
1978285,"Tipton, IA",1995,3005
1978285,"Tipton, IA",1996,3000
1978285,"Tipton, IA",1997,3068
1978285,"Tipton, IA",1998,3103
1978285,"Tipton, IA",1999,3135
1978285,"Tipton, IA",2000,3155
1978285,"Tipton, IA",2001,3151
1978285,"Tipton, IA",2002,3157
1978285,"Tipton, IA",2003,3171
1978285,"Tipton, IA",2004,3176
1978285,"Tipton, IA",2005,3170
1978285,"Tipton, IA",2006,3190
1978285,"Tipton, IA",2007,3188
1978285,"Tipton, IA",2008,3213
1978285,"Tipton, IA",2009,3213
1978285,"Tipton, IA",2010,3221
1978285,"Tipton, IA",2011,3196
1978285,"Tipton, IA",2012,3184
1978285,"Tipton, IA",2013,3171
1978285,"Tipton, IA",2014,3182
1978285,"Tipton, IA",2015,3180
1978285,"Tipton, IA",2016,3192
1978285,"Tipton, IA",2017,3210
1978285,"Tipton, IA",2018,3227
1978285,"Tipton, IA",2019,3223
1978510,"Toledo, IA",1990,2380
1978510,"Toledo, IA",1991,2414
1978510,"Toledo, IA",1992,2445
1978510,"Toledo, IA",1993,2474
1978510,"Toledo, IA",1994,2498
1978510,"Toledo, IA",1995,2503
1978510,"Toledo, IA",1996,2495
1978510,"Toledo, IA",1997,2500
1978510,"Toledo, IA",1998,2512
1978510,"Toledo, IA",1999,2509
1978510,"Toledo, IA",2000,2539
1978510,"Toledo, IA",2001,2540
1978510,"Toledo, IA",2002,2514
1978510,"Toledo, IA",2003,2495
1978510,"Toledo, IA",2004,2496
1978510,"Toledo, IA",2005,2481
1978510,"Toledo, IA",2006,2460
1978510,"Toledo, IA",2007,2422
1978510,"Toledo, IA",2008,2392
1978510,"Toledo, IA",2009,2362
1978510,"Toledo, IA",2010,2341
1978510,"Toledo, IA",2011,2290
1978510,"Toledo, IA",2012,2277
1978510,"Toledo, IA",2013,2259
1978510,"Toledo, IA",2014,2213
1978510,"Toledo, IA",2015,2191
1978510,"Toledo, IA",2016,2186
1978510,"Toledo, IA",2017,2164
1978510,"Toledo, IA",2018,2143
1978510,"Toledo, IA",2019,2143
1978735,"Traer, IA",1990,1552
1978735,"Traer, IA",1991,1551
1978735,"Traer, IA",1992,1554
1978735,"Traer, IA",1993,1569
1978735,"Traer, IA",1994,1573
1978735,"Traer, IA",1995,1570
1978735,"Traer, IA",1996,1556
1978735,"Traer, IA",1997,1561
1978735,"Traer, IA",1998,1575
1978735,"Traer, IA",1999,1594
1978735,"Traer, IA",2000,1594
1978735,"Traer, IA",2001,1609
1978735,"Traer, IA",2002,1618
1978735,"Traer, IA",2003,1632
1978735,"Traer, IA",2004,1658
1978735,"Traer, IA",2005,1676
1978735,"Traer, IA",2006,1686
1978735,"Traer, IA",2007,1690
1978735,"Traer, IA",2008,1696
1978735,"Traer, IA",2009,1699
1978735,"Traer, IA",2010,1703
1978735,"Traer, IA",2011,1687
1978735,"Traer, IA",2012,1675
1978735,"Traer, IA",2013,1667
1978735,"Traer, IA",2014,1655
1978735,"Traer, IA",2015,1648
1978735,"Traer, IA",2016,1641
1978735,"Traer, IA",2017,1618
1978735,"Traer, IA",2018,1601
1978735,"Traer, IA",2019,1596
1978915,"Tripoli, IA",1990,1188
1978915,"Tripoli, IA",1991,1222
1978915,"Tripoli, IA",1992,1223
1978915,"Tripoli, IA",1993,1229
1978915,"Tripoli, IA",1994,1226
1978915,"Tripoli, IA",1995,1227
1978915,"Tripoli, IA",1996,1231
1978915,"Tripoli, IA",1997,1228
1978915,"Tripoli, IA",1998,1223
1978915,"Tripoli, IA",1999,1222
1978915,"Tripoli, IA",2000,1310
1978915,"Tripoli, IA",2001,1316
1978915,"Tripoli, IA",2002,1304
1978915,"Tripoli, IA",2003,1308
1978915,"Tripoli, IA",2004,1309
1978915,"Tripoli, IA",2005,1310
1978915,"Tripoli, IA",2006,1319
1978915,"Tripoli, IA",2007,1323
1978915,"Tripoli, IA",2008,1315
1978915,"Tripoli, IA",2009,1311
1978915,"Tripoli, IA",2010,1313
1978915,"Tripoli, IA",2011,1310
1978915,"Tripoli, IA",2012,1317
1978915,"Tripoli, IA",2013,1323
1978915,"Tripoli, IA",2014,1339
1978915,"Tripoli, IA",2015,1346
1978915,"Tripoli, IA",2016,1339
1978915,"Tripoli, IA",2017,1345
1978915,"Tripoli, IA",2018,1352
1978915,"Tripoli, IA",2019,1360
1980985,"Villisca, IA",1990,1332
1980985,"Villisca, IA",1991,1325
1980985,"Villisca, IA",1992,1318
1980985,"Villisca, IA",1993,1336
1980985,"Villisca, IA",1994,1325
1980985,"Villisca, IA",1995,1311
1980985,"Villisca, IA",1996,1306
1980985,"Villisca, IA",1997,1303
1980985,"Villisca, IA",1998,1302
1980985,"Villisca, IA",1999,1286
1980985,"Villisca, IA",2000,1344
1980985,"Villisca, IA",2001,1323
1980985,"Villisca, IA",2002,1303
1980985,"Villisca, IA",2003,1293
1980985,"Villisca, IA",2004,1293
1980985,"Villisca, IA",2005,1297
1980985,"Villisca, IA",2006,1297
1980985,"Villisca, IA",2007,1275
1980985,"Villisca, IA",2008,1259
1980985,"Villisca, IA",2009,1257
1980985,"Villisca, IA",2010,1252
1980985,"Villisca, IA",2011,1237
1980985,"Villisca, IA",2012,1227
1980985,"Villisca, IA",2013,1207
1980985,"Villisca, IA",2014,1213
1980985,"Villisca, IA",2015,1178
1980985,"Villisca, IA",2016,1172
1980985,"Villisca, IA",2017,1168
1980985,"Villisca, IA",2018,1148
1980985,"Villisca, IA",2019,1142
1982200,"Wapello, IA",1990,2013
1982200,"Wapello, IA",1991,2024
1982200,"Wapello, IA",1992,1986
1982200,"Wapello, IA",1993,2034
1982200,"Wapello, IA",1994,2032
1982200,"Wapello, IA",1995,2033
1982200,"Wapello, IA",1996,2050
1982200,"Wapello, IA",1997,2038
1982200,"Wapello, IA",1998,2041
1982200,"Wapello, IA",1999,2048
1982200,"Wapello, IA",2000,2124
1982200,"Wapello, IA",2001,2148
1982200,"Wapello, IA",2002,2162
1982200,"Wapello, IA",2003,2169
1982200,"Wapello, IA",2004,2157
1982200,"Wapello, IA",2005,2119
1982200,"Wapello, IA",2006,2134
1982200,"Wapello, IA",2007,2138
1982200,"Wapello, IA",2008,2133
1982200,"Wapello, IA",2009,2067
1982200,"Wapello, IA",2010,2067
1982200,"Wapello, IA",2011,2065
1982200,"Wapello, IA",2012,2055
1982200,"Wapello, IA",2013,2054
1982200,"Wapello, IA",2014,2046
1982200,"Wapello, IA",2015,2051
1982200,"Wapello, IA",2016,2034
1982200,"Wapello, IA",2017,2030
1982200,"Wapello, IA",2018,2021
1982200,"Wapello, IA",2019,1999
1982335,"Washington, IA",1990,7074
1982335,"Washington, IA",1991,7187
1982335,"Washington, IA",1992,7240
1982335,"Washington, IA",1993,7248
1982335,"Washington, IA",1994,7197
1982335,"Washington, IA",1995,7236
1982335,"Washington, IA",1996,7242
1982335,"Washington, IA",1997,7277
1982335,"Washington, IA",1998,7249
1982335,"Washington, IA",1999,7267
1982335,"Washington, IA",2000,7047
1982335,"Washington, IA",2001,7203
1982335,"Washington, IA",2002,7201
1982335,"Washington, IA",2003,7207
1982335,"Washington, IA",2004,7213
1982335,"Washington, IA",2005,7232
1982335,"Washington, IA",2006,7256
1982335,"Washington, IA",2007,7265
1982335,"Washington, IA",2008,7284
1982335,"Washington, IA",2009,7269
1982335,"Washington, IA",2010,7266
1982335,"Washington, IA",2011,7295
1982335,"Washington, IA",2012,7312
1982335,"Washington, IA",2013,7310
1982335,"Washington, IA",2014,7324
1982335,"Washington, IA",2015,7342
1982335,"Washington, IA",2016,7367
1982335,"Washington, IA",2017,7365
1982335,"Washington, IA",2018,7286
1982335,"Washington, IA",2019,7230
1982425,"Waterloo, IA",1990,66467
1982425,"Waterloo, IA",1991,66750
1982425,"Waterloo, IA",1992,66637
1982425,"Waterloo, IA",1993,66398
1982425,"Waterloo, IA",1994,65757
1982425,"Waterloo, IA",1995,64845
1982425,"Waterloo, IA",1996,64506
1982425,"Waterloo, IA",1997,63760
1982425,"Waterloo, IA",1998,63310
1982425,"Waterloo, IA",1999,62712
1982425,"Waterloo, IA",2000,68747
1982425,"Waterloo, IA",2001,68375
1982425,"Waterloo, IA",2002,67845
1982425,"Waterloo, IA",2003,67529
1982425,"Waterloo, IA",2004,67467
1982425,"Waterloo, IA",2005,67414
1982425,"Waterloo, IA",2006,67434
1982425,"Waterloo, IA",2007,67352
1982425,"Waterloo, IA",2008,67863
1982425,"Waterloo, IA",2009,68291
1982425,"Waterloo, IA",2010,68406
1982425,"Waterloo, IA",2011,68554
1982425,"Waterloo, IA",2012,68535
1982425,"Waterloo, IA",2013,68700
1982425,"Waterloo, IA",2014,68676
1982425,"Waterloo, IA",2015,68619
1982425,"Waterloo, IA",2016,68108
1982425,"Waterloo, IA",2017,67758
1982425,"Waterloo, IA",2018,67722
1982425,"Waterloo, IA",2019,67328
1982740,"Waukon, IA",1990,4019
1982740,"Waukon, IA",1991,4076
1982740,"Waukon, IA",1992,4084
1982740,"Waukon, IA",1993,4097
1982740,"Waukon, IA",1994,4070
1982740,"Waukon, IA",1995,4103
1982740,"Waukon, IA",1996,4078
1982740,"Waukon, IA",1997,4054
1982740,"Waukon, IA",1998,4052
1982740,"Waukon, IA",1999,4038
1982740,"Waukon, IA",2000,4131
1982740,"Waukon, IA",2001,4012
1982740,"Waukon, IA",2002,3985
1982740,"Waukon, IA",2003,3991
1982740,"Waukon, IA",2004,3971
1982740,"Waukon, IA",2005,3973
1982740,"Waukon, IA",2006,3962
1982740,"Waukon, IA",2007,3934
1982740,"Waukon, IA",2008,3921
