cty_fips,cal_yr,cty_pop
1063,1972,10221
1063,1973,10574
1063,1974,10648
1063,1975,10733
1063,1976,10994
1063,1977,10824
1063,1978,10962
1063,1979,10852
1063,1980,11017
1063,1981,11081
1063,1982,11005
1063,1983,11086
1063,1984,10948
1063,1985,10797
1063,1986,10578
1063,1987,10373
1063,1988,10330
1063,1989,10207
1063,1990,10171
1063,1991,10257
1063,1992,10271
1063,1993,10216
1063,1994,10133
1063,1995,10082
1063,1996,10142
1063,1997,10130
1063,1998,10067
1063,1999,10004
1063,2000,9902
1063,2001,9866
1063,2002,9893
1063,2003,9805
1063,2004,9686
1063,2005,9675
1063,2006,9361
1063,2007,9385
1063,2008,9359
1063,2009,9182
1063,2010,8995
1063,2011,8905
1063,2012,8850
1063,2013,8749
1063,2014,8585
1063,2015,8509
1063,2016,8483
1063,2017,8318
1063,2018,8233
1065,1969,16038
1065,1970,15817
1065,1971,15596
1065,1972,15763
1065,1973,15880
1065,1974,15606
1065,1975,15722
1065,1976,15738
1065,1977,15746
1065,1978,15698
1065,1979,15922
1065,1980,15584
1065,1981,15571
1065,1982,15417
1065,1983,15319
1065,1984,15301
1065,1985,15027
1065,1986,15051
1065,1987,15103
1065,1988,15295
1065,1989,15388
1065,1990,15533
1065,1991,15736
1065,1992,15945
1065,1993,16025
1065,1994,16125
1065,1995,16279
1065,1996,16449
1065,1997,16549
1065,1998,16862
1065,1999,16982
1065,2000,18194
1065,2001,17868
1065,2002,17376
1065,2003,17116
1065,2004,16765
1065,2005,16622
1065,2006,16427
1065,2007,16418
1065,2008,16260
1065,2009,16025
1065,2010,15745
1065,2011,15358
1065,2012,15360
1065,2013,15247
1065,2014,15047
1065,2015,15018
1065,2016,14835
1065,2017,14809
1065,2018,14726
1067,1969,13114
1067,1970,13283
1067,1971,13452
1067,1972,13514
1067,1973,13677
1067,1974,14100
1067,1975,14261
1067,1976,14592
1067,1977,14724
1067,1978,14925
1067,1979,15019
1067,1980,15319
1067,1981,15435
1067,1982,15222
1067,1983,15145
1067,1984,15197
1067,1985,15260
1067,1986,15088
1067,1987,15155
1067,1988,15176
1067,1989,15316
1067,1990,15426
1067,1991,15684
1067,1992,15665
1067,1993,15794
1067,1994,15898
1067,1995,15875
1067,1996,15794
1067,1997,15961
1067,1998,16093
1067,1999,16129
1067,2000,16341
1067,2001,16358
1067,2002,16447
1067,2003,16563
1067,2004,16692
1067,2005,16752
1067,2006,16953
1067,2007,17108
1067,2008,17129
1067,2009,17243
1067,2010,17298
1067,2011,17377
1067,2012,17156
1067,2013,17132
1067,2014,17082
1067,2015,17106
1067,2016,17083
1067,2017,17140
1067,2018,17209
1069,1969,55403
1069,1970,56959
1069,1971,58515
1069,1972,61563
1069,1973,64027
1069,1974,68531
1069,1975,70595
1069,1976,71938
1069,1977,72839
1069,1978,74286
1069,1979,74690
1069,1980,74983
1069,1981,76238
1069,1982,77078
1069,1983,77125
1069,1984,77397
1069,1985,78038
1069,1986,78631
1069,1987,80015
1069,1988,80507
1069,1989,80708
1069,1990,81666
1069,1991,82640
1069,1992,83763
1069,1993,84693
1069,1994,84377
1069,1995,85022
1069,1996,86130
1069,1997,86808
1069,1998,87469
1069,1999,88256
1069,2000,88943
1069,2001,89490
1069,2002,89940
1069,2003,91321
1069,2004,92593
1069,2005,93903
1069,2006,95846
1069,2007,97727
1069,2008,99183
1069,2009,100500
1069,2010,101790
1069,2011,102470
1069,2012,103365
1069,2013,103638
1069,2014,104156
1069,2015,104268
1069,2016,104239
1069,2017,104373
1069,2018,104722
1071,1969,38311
1071,1970,39493
1071,1971,40675
1071,1972,42254
1071,1973,43130
1071,1974,45161
1071,1975,47013
1071,1976,48061
1071,1977,49698
1071,1978,51000
1071,1979,51608
1071,1980,51449
1071,1981,51381
1071,1982,51290
1071,1983,50570
1071,1984,50182
1071,1985,49501
1071,1986,48663
1071,1987,48568
1071,1988,48420
1071,1989,47796
1071,1990,47948
1071,1991,48595
1071,1992,49247
1071,1993,49907
1071,1994,50230
1071,1995,50948
1071,1996,51873
1071,1997,52121
1071,1998,52976
1071,1999,53433
1071,2000,53979
1071,2001,53997
1071,2002,53758
1071,2003,53711
1071,2004,53525
1071,2005,53332
1071,2006,53483
1071,2007,53333
1071,2008,53525
1071,2009,53461
1071,2010,53183
1071,2011,53209
1071,2012,53077
1071,2013,52958
1071,2014,52562
1071,2015,52218
1071,2016,52048
1071,2017,51907
1071,2018,51736
1073,1969,642102
1073,1970,645955
1073,1971,649808
1073,1972,647097
1073,1973,650634
1073,1974,648789
1073,1975,655336
1073,1976,661297
1073,1977,663600
1073,1978,667403
1073,1979,671697
1073,1980,670615
1073,1981,667795
1073,1982,662419
1073,1983,660840
1073,1984,659572
1073,1985,658986
1073,1986,657908
1073,1987,657665
1073,1988,655632
1073,1989,653402
1073,1990,652239
1073,1991,656878
1073,1992,660713
1073,1993,663178
1073,1994,665429
1073,1995,666106
1073,1996,665943
1073,1997,664268
1073,1998,664457
1073,1999,662845
1073,2000,662033
1073,2001,660197
1073,2002,657518
1073,2003,657513
1073,2004,656023
1073,2005,654919
1073,2006,655893
1073,2007,655163
1073,2008,656510
1073,2009,658441
1073,2010,658158
1073,2011,657973
1073,2012,657967
1073,2013,659196
1073,2014,659918
1073,2015,660370
1073,2016,660326
1073,2017,659546
1073,2018,659300
1075,1969,14123
1075,1970,14404
1075,1971,14685
1075,1972,15491
1075,1973,15408
1075,1974,15821
1075,1975,16005
1075,1976,16068
1075,1977,16053
1075,1978,16129
1075,1979,16194
1075,1980,16453
1075,1981,16422
1075,1982,16485
1075,1983,16357
1075,1984,16330
1075,1985,16528
1075,1986,16511
1075,1987,16327
1075,1988,16061
1075,1989,15841
1075,1990,15702
1075,1991,15717
1075,1992,15650
1075,1993,15808
1075,1994,15798
1075,1995,15784
1075,1996,15779
1075,1997,15833
1075,1998,15855
1075,1999,15889
1075,2000,15923
1075,2001,15632
1075,2002,15446
1075,2003,15258
1075,2004,15075
1075,2005,15009
1075,2006,14816
1075,2007,14901
1075,2008,14799
1075,2009,14689
1075,2010,14494
1075,2011,14287
1075,2012,14245
1075,2013,14210
1075,2014,14067
1075,2015,13925
1075,2016,13927
1075,2017,13902
1075,2018,13844
1077,1969,66879
1077,1970,68520
1077,1971,70161
1077,1972,70867
1077,1973,72286
1077,1974,73357
1077,1975,74355
1077,1976,75824
1077,1977,77077
1077,1978,78542
1077,1979,80468
1077,1980,80771
1077,1981,81380
1077,1982,81070
1077,1983,80547
1077,1984,80497
1077,1985,80487
1077,1986,80168
1077,1987,79933
1077,1988,79630
1077,1989,79378
1077,1990,79962
1077,1991,81176
1077,1992,82347
1077,1993,83604
1077,1994,84332
1077,1995,85260
1077,1996,86155
1077,1997,86440
1077,1998,87113
1077,1999,87590
1077,2000,88039
1077,2001,87791
1077,2002,87627
1077,2003,88103
1077,2004,88732
1077,2005,89358
1077,2006,90294
1077,2007,91107
1077,2008,92202
1077,2009,92526
1077,2010,92736
1077,2011,92606
1077,2012,92664
1077,2013,92706
1077,2014,93013
1077,2015,92477
1077,2016,92457
1077,2017,92591
1077,2018,92387
1079,1969,27183
1079,1970,27300
1079,1971,27417
1079,1972,28429
1079,1973,28017
1079,1974,28665
1079,1975,28599
1079,1976,29202
1079,1977,29608
1079,1978,30090
1079,1979,30271
1079,1980,30201
1079,1981,30237
1079,1982,30592
1079,1983,30669
1079,1984,31102
1079,1985,31147
1079,1986,30983
1079,1987,31007
1079,1988,31109
1079,1989,31396
1079,1990,31605
1079,1991,32178
1079,1992,32335
1079,1993,32712
1079,1994,32697
1079,1995,33177
1079,1996,33572
1079,1997,33857
1079,1998,34121
1079,1999,34537
1079,2000,34874
1079,2001,34870
1079,2002,34698
1079,2003,34488
1079,2004,34318
1079,2005,34435
1079,2006,34028
1079,2007,34293
1079,2008,34196
1079,2009,34315
1079,2010,34344
1079,2011,34049
1079,2012,33807
1079,2013,33577
1079,2014,33448
1079,2015,33138
1079,2016,33233
1079,2017,33077
1079,2018,32957
1081,1969,60897
1081,1970,61390
1081,1971,61883
1081,1972,62154
1081,1973,64578
1081,1974,68821
1081,1975,69373
1081,1976,69975
1081,1977,71857
1081,1978,74068
1081,1979,75986
1081,1980,76617
1081,1981,77776
1081,1982,78998
1081,1983,79121
1081,1984,80285
1081,1985,81173
1081,1986,82777
1081,1987,82681
1081,1988,84602
1081,1989,85854
1081,1990,87735
1081,1991,89508
1081,1992,91572
1081,1993,94295
1081,1994,96057
1081,1995,99386
1081,1996,102185
1081,1997,106578
1081,1998,109936
1081,1999,112898
1081,2000,115430
1081,2001,116819
1081,2002,118392
1081,2003,120071
1081,2004,122274
1081,2005,126133
1081,2006,129247
1081,2007,131934
1081,2008,134524
1081,2009,138566
1081,2010,140806
1081,2011,144130
1081,2012,148581
1081,2013,151831
1081,2014,154545
1081,2015,157009
1081,2016,159297
1081,2017,161641
1081,2018,163941
1083,1969,41528
1083,1970,41744
1083,1971,41960
1083,1972,43255
1083,1973,43466
1083,1974,43538
1083,1975,44039
1083,1976,44407
1083,1977,44494
1083,1978,44931
1083,1979,44997
1083,1980,45996
1083,1981,45845
1083,1982,46432
1083,1983,47272
1083,1984,47696
1083,1985,49353
1083,1986,50113
1083,1987,51307
1083,1988,52443
1083,1989,53807
1083,1990,54357
1083,1991,55654
1083,1992,57121
1083,1993,58482
1083,1994,59297
1083,1995,60076
1083,1996,61085
1083,1997,62411
1083,1998,63729
1083,1999,64880
1083,2000,65966
1083,2001,66936
1083,2002,67677
1083,2003,68578
1083,2004,69593
1083,2005,71303
1083,2006,73651
1083,2007,76063
1083,2008,78835
1083,2009,81326
1083,2010,83173
1083,2011,85542
1083,2012,87313
1083,2013,88910
1083,2014,90596
1083,2015,91571
1083,2016,92841
1083,2017,94076
1083,2018,96174
1085,1969,12667
1085,1970,12958
1085,1971,13249
1085,1972,13726
1085,1973,13788
1085,1974,13762
1085,1975,13422
1085,1976,13543
1085,1977,13834
1085,1978,13914
1085,1979,13338
1085,1980,13204
1085,1981,13098
1085,1982,12810
1085,1983,12718
1085,1984,12746
1085,1985,12719
1085,1986,12689
1085,1987,12745
1085,1988,12542
1085,1989,12726
1085,1990,12668
1085,1991,12702
1085,1992,12740
1085,1993,12842
1085,1994,12864
1085,1995,13092
1085,1996,13004
1085,1997,13067
1085,1998,13239
1085,1999,13361
1085,2000,13471
1085,2001,13329
1085,2002,13231
1085,2003,12996
1085,2004,12623
1085,2005,12397
1085,2006,12124
1085,2007,11973
1085,2008,11813
1085,2009,11486
1085,2010,11289
1085,2011,11139
1085,2012,10853
1085,2013,10665
1085,2014,10498
1085,2015,10353
1085,2016,10253
1085,2017,10104
1085,2018,9974
1087,1969,24573
1087,1970,24923
1087,1971,25273
1087,1972,25597
1087,1973,25550
1087,1974,25699
1087,1975,26228
1087,1976,26724
1087,1977,27048
1087,1978,27013
1087,1979,26578
1087,1980,26734
1087,1981,26569
1087,1982,26402
1087,1983,25991
1087,1984,25508
1087,1985,25379
1087,1986,25322
1087,1987,25603
1087,1988,25360
1087,1989,25214
1087,1990,24911
1087,1991,24626
1087,1992,24915
1087,1993,24779
1087,1994,24445
1087,1995,24150
1087,1996,24201
1087,1997,23844
1087,1998,24041
1087,1999,24085
1087,2000,24047
1087,2001,23925
1087,2002,23563
1087,2003,23110
1087,2004,22685
1087,2005,22388
1087,2006,22227
1087,2007,21942
1087,2008,21597
1087,2009,21190
1087,2010,21505
1087,2011,21281
1087,2012,20611
1087,2013,20026
1087,2014,19648
1087,2015,19306
1087,2016,19064
1087,2017,18811
1087,2018,18439
1089,1969,185329
1089,1970,186939
1089,1971,188549
1089,1972,189077
1089,1973,189794
1089,1974,188343
1089,1975,188148
1089,1976,190233
1089,1977,192448
1089,1978,193160
1089,1979,194950
1089,1980,197614
1089,1981,199934
1089,1982,202746
1089,1983,206596
1089,1984,210706
1089,1985,215240
1089,1986,220125
1089,1987,225387
1089,1988,231325
1089,1989,235785
1089,1990,239996
1089,1991,246398
1089,1992,254049
1089,1993,262516
1089,1994,266323
1089,1995,265495
1089,1996,266447
1089,1997,267870
1089,1998,272798
1089,1999,274692
1089,2000,278006
1089,2001,281517
1089,2002,286439
1089,2003,291342
1089,2004,295655
1089,2005,301474
1089,2006,309170
1089,2007,315859
1089,2008,323526
1089,2009,330856
1089,2010,336093
1089,2011,339527
1089,2012,342713
1089,2013,346633
1089,2014,349807
1089,2015,352989
1089,2016,356821
1089,2017,361665
1089,2018,366519
1091,1969,24044
1091,1970,23722
1091,1971,23400
1091,1972,24275
1091,1973,24210
1091,1974,24269
1091,1975,24634
1091,1976,25202
1091,1977,25396
1091,1978,25430
1091,1979,25277
1091,1980,24958
1091,1981,24692
1091,1982,24667
1091,1983,24585
1091,1984,24386
1091,1985,24236
1091,1986,23922
1091,1987,23820
1091,1988,23616
1091,1989,23428
1091,1990,23003
1091,1991,23031
1091,1992,23088
1091,1993,23210
1091,1994,23178
1091,1995,23117
1091,1996,22984
1091,1997,22983
1091,1998,22753
1091,1999,22519
1091,2000,22564
1091,2001,22203
1091,2002,22217
1091,2003,22025
1091,2004,21777
1091,2005,21648
1091,2006,21531
1091,2007,21475
1091,2008,21331
1091,2009,21170
1091,2010,20946
1091,2011,20651
1091,2012,20367
1091,2013,20114
1091,2014,19980
1091,2015,19760
1091,2016,19516
1091,2017,19366
1091,2018,19066
1093,1969,22777
1093,1970,24110
1093,1971,25443
1093,1972,26319
1093,1973,27165
1093,1974,28131
1093,1975,28533
1093,1976,28625
1093,1977,29104
1093,1978,29492
1093,1979,29836
1093,1980,30130
1093,1981,30337
1093,1982,30587
1093,1983,31115
1093,1984,30784
1093,1985,30809
1093,1986,30251
1093,1987,30320
1093,1988,30042
1093,1989,29957
1093,1990,29846
1093,1991,29679
1093,1992,29887
1093,1993,30213
1093,1994,30494
1093,1995,30920
1093,1996,31409
1093,1997,31532
1093,1998,31539
1093,1999,31264
1093,2000,31137
1093,2001,30777
1093,2002,30608
1093,2003,30554
1093,2004,30516
1093,2005,30494
1093,2006,30779
1093,2007,30849
1093,2008,30918
1093,2009,30646
1093,2010,30817
1093,2011,30651
1093,2012,30487
1093,2013,30228
1093,2014,30202
1093,2015,30123
1093,2016,29964
1093,2017,29771
1093,2018,29763
1095,1969,53179
1095,1970,54543
1095,1971,55907
1095,1972,56989
1095,1973,57996
1095,1974,59229
1095,1975,61055
1095,1976,62115
1095,1977,63531
1095,1978,65004
1095,1979,65018
1095,1980,65849
1095,1981,66399
1095,1982,66869
1095,1983,67323
1095,1984,68262
1095,1985,69386
1095,1986,69745
1095,1987,70375
1095,1988,70662
1095,1989,70565
1095,1990,71054
1095,1991,71974
1095,1992,73589
1095,1993,75534
1095,1994,77310
1095,1995,78924
1095,1996,80283
1095,1997,81071
1095,1998,81465
1095,1999,81992
1095,2000,82429
1095,2001,82477
1095,2002,83417
1095,2003,84348
1095,2004,85131
1095,2005,86516
1095,2006,88209
1095,2007,89605
1095,2008,91072
1095,2009,92213
1095,2010,93124
1095,2011,93892
1095,2012,94268
1095,2013,94370
1095,2014,94277
1095,2015,94606
1095,2016,95123
1095,2017,95609
1095,2018,96109
1097,1969,313720
1097,1970,318498
1097,1971,323276
1097,1972,324318
1097,1973,324531
1097,1974,329412
1097,1975,335237
1097,1976,344887
1097,1977,353127
1097,1978,360079
1097,1979,361741
1097,1980,366058
1097,1981,370438
1097,1982,374778
1097,1983,376844
1097,1984,376209
1097,1985,378847
1097,1986,381728
1097,1987,383687
1097,1988,381506
1097,1989,378871
1097,1990,379167
1097,1991,382978
1097,1992,388097
1097,1993,393740
1097,1994,395685
1097,1995,395664
1097,1996,396163
1097,1997,397917
1097,1998,398479
1097,1999,399323
1097,2000,400073
1097,2001,400129
1097,2002,398549
1097,2003,398082
1097,2004,397959
1097,2005,396188
1097,2006,402916
1097,2007,405715
1097,2008,409196
1097,2009,411994
1097,2010,413319
1097,2011,413242
1097,2012,413922
1097,2013,414210
1097,2014,414590
1097,2015,414935
1097,2016,415499
1097,2017,414515
1097,2018,413757
1099,1969,20722
1099,1970,20915
1099,1971,21108
1099,1972,20583
1099,1973,20726
1099,1974,20690
1099,1975,20933
1099,1976,21169
1099,1977,21395
1099,1978,22013
1099,1979,22505
1099,1980,22637
1099,1981,22659
1099,1982,22629
1099,1983,22497
1099,1984,22862
1099,1985,22816
1099,1986,22876
1099,1987,23041
1099,1988,23172
1099,1989,23369
1099,1990,24141
1099,1991,23948
1099,1992,24162
1099,1993,24476
1099,1994,24674
1099,1995,24802
1099,1996,24802
1099,1997,24617
1099,1998,24500
1099,1999,24440
1099,2000,24319
1099,2001,24120
1099,2002,24022
1099,2003,23853
1099,2004,23769
1099,2005,23683
1099,2006,23602
1099,2007,23437
1099,2008,23393
1099,2009,23218
1099,2010,23007
1099,2011,22796
1099,2012,22582
1099,2013,22171
1099,2014,21927
1099,2015,21717
1099,2016,21545
1099,2017,21302
1099,2018,21067
1101,1969,166526
1101,1970,168203
1101,1971,169880
1101,1972,176063
1101,1973,179279
1101,1974,182902
1101,1975,183179
1101,1976,187016
1101,1977,188055
1101,1978,190598
1101,1979,193392
1101,1980,197491
1101,1981,199565
1101,1982,200099
1101,1983,200463
1101,1984,202530
1101,1985,203894
1101,1986,206260
1101,1987,207799
1101,1988,208433
1101,1989,209648
1101,1990,209537
1101,1991,212685
1101,1992,215742
1101,1993,218667
1101,1994,220870
1101,1995,222041
1101,1996,222834
1101,1997,223792
1101,1998,224224
1101,1999,223548
1101,2000,223428
1101,2001,223048
1101,2002,223185
1101,2003,222680
1101,2004,223002
1101,2005,223608
1101,2006,227291
1101,2007,227888
1101,2008,227461
1101,2009,227607
1101,2010,229510
1101,2011,229168
1101,2012,228861
1101,2013,228173
1101,2014,227546
1101,2015,227244
1101,2016,227072
1101,2017,227079
1101,2018,225763
1103,1969,75536
1103,1970,77895
1103,1971,80254
1103,1972,81255
1103,1973,82449
1103,1974,84208
1103,1975,85502
1103,1976,86464
1103,1977,87499
1103,1978,89193
1103,1979,90552
1103,1980,90276
1103,1981,90112
1103,1982,90506
1103,1983,91255
1103,1984,92423
1103,1985,93933
1103,1986,95547
1103,1987,97143
1103,1988,97918
1103,1989,98774
1103,1990,100513
1103,1991,102040
1103,1992,103624
1103,1993,105302
1103,1994,106250
1103,1995,107227
1103,1996,108015
1103,1997,109102
1103,1998,110071
1103,1999,110670
1103,2000,111221
1103,2001,111682
1103,2002,111766
1103,2003,112898
1103,2004,113006
1103,2005,113964
1103,2006,115491
1103,2007,116397
1103,2008,117694
1103,2009,118954
1103,2010,119604
1103,2011,120013
1103,2012,120092
1103,2013,119574
1103,2014,119458
1103,2015,119281
1103,2016,118970
1103,2017,118811
1103,2018,119089
1105,1969,15405
1105,1970,15377
1105,1971,15349
1105,1972,15227
1105,1973,14865
1105,1974,15180
1105,1975,14523
1105,1976,14401
1105,1977,14534
1105,1978,14962
1105,1979,14817
1105,1980,14969
1105,1981,14873
1105,1982,14743
1105,1983,14874
1105,1984,14694
1105,1985,14497
1105,1986,14083
1105,1987,13950
1105,1988,13544
1105,1989,13068
1105,1990,12691
1105,1991,12366
1105,1992,12230
1105,1993,12277
1105,1994,12313
1105,1995,12451
1105,1996,12222
1105,1997,12158
1105,1998,12183
1105,1999,12001
1105,2000,11809
1105,2001,11645
1105,2002,11549
1105,2003,11301
1105,2004,11153
1105,2005,10881
1105,2006,10677
1105,2007,10774
1105,2008,10722
1105,2009,10690
1105,2010,10567
1105,2011,10455
1105,2012,10171
1105,2013,10005
1105,2014,9804
1105,2015,9638
1105,2016,9528
1105,2017,9319
1105,2018,9140
1107,1969,20286
1107,1970,20317
1107,1971,20348
1107,1972,20847
1107,1973,21340
1107,1974,21458
1107,1975,21490
1107,1976,21509
1107,1977,21635
1107,1978,21950
1107,1979,21839
1107,1980,21530
1107,1981,21787
1107,1982,21698
1107,1983,21738
1107,1984,21690
1107,1985,21732
1107,1986,21605
1107,1987,21298
1107,1988,21003
1107,1989,20897
1107,1990,20683
1107,1991,20744
1107,1992,20937
1107,1993,20991
1107,1994,20910
1107,1995,20902
1107,1996,20995
1107,1997,20960
1107,1998,21026
1107,1999,21036
1107,2000,20881
1107,2001,20873
1107,2002,20835
1107,2003,20527
1107,2004,20380
1107,2005,20192
1107,2006,20128
1107,2007,19989
1107,2008,19951
1107,2009,19814
1107,2010,19749
1107,2011,19354
1107,2012,19312
1107,2013,19305
1107,2014,20283
1107,2015,20776
1107,2016,20309
1107,2017,20182
1107,2018,19938
1109,1969,24974
1109,1970,25050
1109,1971,25126
1109,1972,24579
1109,1973,25094
1109,1974,25472
1109,1975,26345
1109,1976,26436
1109,1977,26281
1109,1978,26736
1109,1979,27413
1109,1980,28134
1109,1981,28503
1109,1982,27959
1109,1983,27846
1109,1984,27487
1109,1985,27839
1109,1986,27906
1109,1987,27796
1109,1988,27725
1109,1989,27647
1109,1990,27662
1109,1991,28123
1109,1992,28380
1109,1993,28694
1109,1994,29202
1109,1995,29113
1109,1996,29019
1109,1997,29314
1109,1998,29570
1109,1999,29469
1109,2000,29748
1109,2001,29844
1109,2002,29695
1109,2003,30050
1109,2004,30593
1109,2005,30772
1109,2006,31309
1109,2007,31761
1109,2008,32149
1109,2009,32560
1109,2010,32963
1109,2011,33017
1109,2012,33210
1109,2013,33713
1109,2014,33197
1109,2015,33522
1109,2016,33521
1109,2017,33435
1109,2018,33338
1111,1969,18158
1111,1970,18375
1111,1971,18592
1111,1972,18337
1111,1973,18989
1111,1974,19187
1111,1975,19296
1111,1976,19578
1111,1977,19637
1111,1978,19914
1111,1979,19858
1111,1980,20106
1111,1981,20196
1111,1982,20243
1111,1983,19958
1111,1984,20063
1111,1985,19777
1111,1986,19676
1111,1987,19576
1111,1988,19808
1111,1989,19890
1111,1990,19991
1111,1991,20287
1111,1992,20709
1111,1993,20971
1111,1994,21104
1111,1995,21258
1111,1996,21494
1111,1997,21443
1111,1998,21694
1111,1999,22072
1111,2000,22377
1111,2001,22465
1111,2002,22464
1111,2003,22359
1111,2004,22525
1111,2005,22658
1111,2006,22695
1111,2007,22662
