cty_fips,cal_yr,cty_unemp_rt,cty_pop,lag_unemp
28107,2017,6.7,34141,7.3
28109,2017,5.3,55239,6
28111,2017,6.3,12030,7.1
28113,2017,6,39602,6.8
28115,2017,3.9,31640,4.7
28117,2017,4.6,25241,5.5
28119,2017,8.8,7236,9.7
28121,2017,3.6,152919,3.9
28123,2017,4,28429,4.6
28125,2017,7.6,4423,8.7
28127,2017,4.9,26942,5.4
28129,2017,4.8,16081,5.2
28131,2017,6.1,18624,6.7
28133,2017,8.3,26146,9.3
28135,2017,5.3,14145,6.8
28137,2017,5.1,28660,5.8
28139,2017,4.5,21942,5.5
28141,2017,5,19577,5.5
28143,2017,5.9,10002,7.1
28145,2017,3.6,28466,4.4
28147,2017,6.9,14523,7.7
28149,2017,5.7,46752,6.3
28151,2017,7.4,46202,9
28153,2017,6.3,20416,7.3
28155,2017,5.3,9757,6.2
28157,2017,8.9,8858,10.1
28159,2017,6,18242,7.1
28161,2017,5.5,12474,6.3
28163,2017,6.1,28478,7.4
29001,2017,4.3,25306,5.7
29003,2017,3.2,17449,3.7
29005,2017,3.5,5248,4.6
29007,2017,3.5,25600,4.3
29009,2017,3.3,35686,4.5
29011,2017,4.2,11809,5.2
29013,2017,4.5,16310,5.4
29015,2017,5.1,19068,6.1
29017,2017,4.4,12286,5.2
29019,2017,2.6,178523,3.3
29021,2017,3.6,88894,4.1
29023,2017,4.5,42609,5.7
29025,2017,4.1,9072,4.7
29027,2017,3.5,44944,4.1
29029,2017,4.8,45449,5.8
29031,2017,3.5,78285,4.3
29033,2017,4,8794,5.4
29035,2017,5.8,6167,7.1
29037,2017,3.5,103610,4.2
29039,2017,4.1,14081,5
29041,2017,3.5,7478,4.4
29043,2017,3.1,85346,3.9
29045,2017,5.6,6727,7.4
29047,2017,3.6,242593,3.9
29049,2017,4,20553,4.2
29051,2017,2.9,76669,3.6
29053,2017,3.6,17643,4.9
29055,2017,4.6,24095,5.4
29057,2017,3.4,7601,4.5
29059,2017,4.7,16686,5.5
29061,2017,3.3,8359,3.9
29063,2017,3.9,12590,4.4
29065,2017,4.2,15440,5.4
29067,2017,4.6,13272,6.1
29069,2017,6.5,30086,8.3
29071,2017,3.6,103288,4.4
29073,2017,3.8,14718,4.3
29075,2017,2.8,6655,3.7
29077,2017,3.1,289819,3.8
29079,2017,3.6,9970,4.6
29081,2017,3.5,8528,4.2
29083,2017,4.1,21700,5
29085,2017,4.5,9421,5.6
29087,2017,2.9,4409,3.3
29089,2017,3.8,10122,4.4
29091,2017,4.7,40084,6.4
29093,2017,6.4,10205,7.2
29095,2017,4.4,697720,5.1
29097,2017,3.4,120082,4.2
29099,2017,3.6,223749,4.3
29101,2017,4.4,53759,4.9
29103,2017,3.2,3975,3.6
29105,2017,4.8,35455,5.5
29107,2017,3.8,32605,4.3
29109,2017,3.5,38283,4.4
29111,2017,3.4,9964,4.5
29113,2017,3.6,56134,4.5
29115,2017,5.8,12172,6.7
29117,2017,2.9,15163,3.9
29119,2017,3.7,22779,4.4
29121,2017,3.6,15241,4.8
29123,2017,4.5,12238,5.5
29125,2017,4.3,8823,5.1
29127,2017,3.6,28613,4.3
29129,2017,3.7,3677,4.6
29131,2017,4.4,25206,5.2
29133,2017,5,13580,6.7
29135,2017,3.6,16022,4.4
29137,2017,4.3,8610,4.8
29139,2017,3.3,11428,4.6
29141,2017,4.9,20118,5.9
29143,2017,6.6,17565,9.3
29145,2017,3.6,58248,4.4
29147,2017,3.6,22408,4.7
29149,2017,4.6,10547,6
29151,2017,3,13663,3.4
29153,2017,5.8,9203,7.3
29155,2017,7.4,16817,8.9
29157,2017,2.7,19194,3.6
29159,2017,4.2,42504,4.9
29161,2017,3.7,44686,4.8
29163,2017,3.4,18546,4.5
29165,2017,3.2,101219,3.6
29167,2017,4,31766,4.9
29169,2017,4.3,51846,5.4
29171,2017,3.8,4796,4.6
29173,2017,3.1,10222,4
29175,2017,4.5,24932,5.3
29177,2017,4.8,22839,4.9
29179,2017,3.9,6268,6.5
29181,2017,5.5,13569,7.1
29183,2017,2.9,395245,3.5
29185,2017,5.1,9385,6.3
29186,2017,3.6,17813,4.7
29187,2017,4.4,66653,5.5
29189,2017,3.4,996648,4.2
29195,2017,3.6,22924,4.7
29197,2017,4.8,4514,6.4
29199,2017,3.1,4963,4.1
29201,2017,4.4,38566,5.7
29203,2017,6.1,8239,7.4
29205,2017,3.4,6017,4.2
29207,2017,5,29346,6.4
29209,2017,5.5,31658,7
29211,2017,4,6199,5.8
29213,2017,6,55125,7.4
29215,2017,4.9,25685,6.3
29217,2017,3.8,20536,4.9
29219,2017,3.2,34365,4.2
29221,2017,5.4,25008,6.4
29223,2017,5.1,13305,5.4
29225,2017,3.9,38683,4.9
29227,2017,2.5,2049,3
29229,2017,5,18339,5.9
29510,2017,4.4,307866,5.5
30001,2017,3.1,9453,3.3
30003,2017,13.2,13444,7.2
30005,2017,4,6744,4.6
30007,2017,4.6,5933,4.9
30009,2017,3.5,10691,3.9
30011,2017,2.4,1223,2.7
30013,2017,3.7,81604,4
30015,2017,3.2,5752,3.7
30017,2017,3.1,11725,3.5
30019,2017,2.2,1739,2.6
30021,2017,3,8945,3.8
30023,2017,3.5,9093,3.8
30025,2017,2.6,3008,3.6
30027,2017,3.9,11283,3.9
30029,2017,5.1,100092,5.6
30031,2017,2.7,108656,2.8
30033,2017,2.8,1288,2.9
30035,2017,7.8,13675,8.5
30037,2017,5.1,820,4.5
30039,2017,5.8,3358,5.9
30041,2017,3.7,16463,4.3
30043,2017,4.2,11937,4.6
30045,2017,3.6,1949,3.4
30047,2017,4.4,30244,4.7
30049,2017,3.4,67849,3.3
30051,2017,3,2416,3.1
30053,2017,8.3,19508,9
30055,2017,2.1,1705,1.9
30057,2017,3.8,8388,3.8
30059,2017,4.3,1856,4
30061,2017,7.4,4245,7.6
30063,2017,3.5,117863,3.7
30065,2017,4.3,4645,5.1
30067,2017,3.8,16438,4.3
30069,2017,4.1,511,4.7
30071,2017,4.4,4118,5.3
30073,2017,3.8,5980,4.2
30075,2017,2.5,1744,2.3
30077,2017,4.3,6808,5
30079,2017,3.7,1112,3.4
30081,2017,4.6,42548,4.8
30083,2017,3.7,11041,5
30085,2017,4.6,11160,5.3
30087,2017,5,9259,5.5
30089,2017,6.8,11692,7.7
30091,2017,2.6,3501,3.3
30093,2017,4.1,34915,4.3
30095,2017,3.8,9452,4
30097,2017,3.1,3683,3.1
30099,2017,3.9,6114,3.6
30101,2017,3,4881,3.5
30103,2017,3.8,676,4.2
30105,2017,3.2,7433,3.4
30107,2017,4.3,2184,5
30109,2017,3.1,1017,3.9
30111,2017,3.4,159229,3.6
31001,2017,3,31774,3.1
31003,2017,2.4,6348,2.6
31005,2017,5.5,455,5.7
31007,2017,3.6,734,3.4
31009,2017,4.2,478,4.5
31011,2017,2.4,5329,2.6
31013,2017,3.2,10860,3.6
31015,2017,3.2,1962,3
31017,2017,3.1,3007,3.6
31019,2017,2.4,49502,2.5
31021,2017,3.6,6537,3.7
31023,2017,2.8,8040,3.2
31025,2017,3.1,25904,3.4
31027,2017,2.2,8515,2.5
31029,2017,1.8,3944,2.1
31031,2017,2.3,5807,2.2
31033,2017,2.8,9657,2.8
31035,2017,3.1,6204,3.1
31037,2017,2.4,10775,2.8
31039,2017,2.7,8964,2.9
31041,2017,2.1,10880,2.3
31043,2017,4,20068,4.1
31045,2017,2.7,8885,2.9
31047,2017,2.8,23643,2.9
31049,2017,2.5,1868,2.6
31051,2017,3.1,5760,3.3
31053,2017,2.8,36794,3.1
31055,2017,3.1,560573,3.3
31057,2017,2.3,1793,2.2
31059,2017,2.5,5564,2.7
31061,2017,2.9,2988,3
31063,2017,2.5,2626,2.8
31065,2017,2.4,4768,2.8
31067,2017,3.4,21615,3.3
31069,2017,2.8,1897,3.3
31071,2017,2.5,1999,2.5
31073,2017,2.6,2027,2.6
31075,2017,2.3,649,2.2
31077,2017,3,2377,3.1
31079,2017,3.4,61377,3.7
31081,2017,2.5,9210,2.8
31083,2017,2.5,3428,2.5
31085,2017,2.3,893,2.4
31087,2017,3.3,2815,3.6
31089,2017,2.4,10186,2.5
31091,2017,3.6,668,3.6
31093,2017,3,6414,3.3
31095,2017,2.4,7164,2.4
31097,2017,3.3,5176,3.2
31099,2017,2.2,6513,2.4
31101,2017,3,8078,2.9
31103,2017,2.5,793,2.1
31105,2017,2.8,3601,4.1
31107,2017,3.4,8458,3.1
31109,2017,2.6,313977,2.8
31111,2017,3,35314,3.1
31113,2017,2.8,762,2.7
31115,2017,3,605,3.3
31117,2017,2.2,494,2.4
31119,2017,2.6,35272,2.7
31121,2017,2.7,7861,3.6
31123,2017,2.9,4808,3.2
31125,2017,2.4,3576,2.7
31127,2017,3.8,6961,3.6
31129,2017,2.6,4260,2.9
31131,2017,3.3,15932,3.4
31133,2017,3,2633,2.2
31135,2017,1.9,2894,2.1
31137,2017,2.3,9042,2.5
31139,2017,2.7,7108,2.6
31141,2017,2.9,33282,3.5
31143,2017,2.3,5344,2.6
31145,2017,2.5,10750,2.8
31147,2017,3.2,7981,3.2
31149,2017,2.5,1422,2.6
31151,2017,3,14357,3.1
31153,2017,2.7,181678,2.9
31155,2017,2.7,21019,3.1
31157,2017,3.4,36213,3.5
31159,2017,2.6,17202,2.8
31161,2017,2.6,5278,2.9
31163,2017,2.8,3090,3.2
31165,2017,2.9,1201,2.7
31167,2017,2.8,5977,2.6
31169,2017,2.2,5036,2.4
31171,2017,3.2,730,3.1
31173,2017,4.9,7225,4.8
31175,2017,2.6,4230,2.8
31177,2017,3,20351,3.2
31179,2017,2.4,9260,2.7
31181,2017,2.9,3520,3.1
31183,2017,2.2,816,2.1
31185,2017,2.5,13770,2.7
32001,2017,4.3,23989,5.4
32003,2017,5.3,2183310,5.9
32005,2017,4.8,48018,5.6
32007,2017,3.7,52371,4.5
32009,2017,4,843,4.6
32011,2017,3,1950,4.6
32013,2017,4.1,16702,5.3
32015,2017,4.5,5604,6.2
32017,2017,4.7,5182,5.2
32019,2017,5.9,53915,7.4
32021,2017,5.6,4454,6.5
32023,2017,6.4,44051,7.3
32027,2017,4.5,6473,5.8
32029,2017,5.1,4003,6.3
32031,2017,4.2,457333,5
32033,2017,4,9599,4.6
32510,2017,5.1,54608,6.1
33001,2017,2.7,60845,2.8
33003,2017,2.7,48109,3
33005,2017,2.6,76185,2.7
33007,2017,3.5,31584,3.8
33009,2017,2.2,89947,2.4
33011,2017,2.9,413157,3
33013,2017,2.4,150169,2.6
33015,2017,2.9,307281,3
33017,2017,2.4,129421,2.5
33019,2017,2.2,43069,2.3
34001,2017,7.2,266328,7.4
34003,2017,3.9,933569,4.2
34005,2017,4.1,445196,4.5
34007,2017,5.1,506343,5.5
34009,2017,9.2,93184,9.8
34011,2017,7,151748,7.5
34013,2017,5.7,795908,6
34015,2017,4.7,290850,5.1
34017,2017,4.4,672922,4.7
34019,2017,3.5,124628,3.8
34021,2017,4.1,368602,4.4
34023,2017,4.1,827684,4.4
34025,2017,4.1,622327,4.5
34027,2017,3.6,494225,3.9
34029,2017,4.8,595470,5.2
34031,2017,5.7,503694,6.2
34033,2017,6.2,62838,6.4
34035,2017,3.8,330700,4.1
34037,2017,4.4,141185,4.7
34039,2017,4.8,555273,5.2
34041,2017,4.2,105869,4.6
35001,2017,5.2,678686,5.8
35003,2017,6.6,3567,8.1
35005,2017,6.1,65153,6.7
35006,2017,7.4,26895,8.1
35007,2017,5.7,12206,6
35009,2017,4.6,49842,5
35011,2017,4.4,1813,4.7
35013,2017,6.5,216186,7.1
35015,2017,5,57205,6.4
35017,2017,5.8,27692,6.4
35019,2017,6.3,4409,6.4
35021,2017,6,687,6.9
35023,2017,4.9,4305,5.5
35025,2017,6.3,69057,9.1
35027,2017,5.3,19483,5.9
35028,2017,3.7,18804,4.2
35029,2017,13.4,24148,14.4
35031,2017,8.2,72574,9.3
35033,2017,7.6,4542,8.6
35035,2017,5.8,66198,6
35037,2017,5.9,8310,6.7
35039,2017,6.1,39191,7.4
35041,2017,5,18905,5.7
35043,2017,5.9,142624,6.5
35045,2017,7.2,126902,8.7
35047,2017,7.1,27782,7.6
35049,2017,4.9,149617,5.2
35051,2017,7.4,11090,8.4
35053,2017,6.1,16885,7.3
35055,2017,7.6,32862,8.4
35057,2017,8.2,15593,9
35059,2017,3.6,4188,4
35061,2017,6.3,75994,7.1
36001,2017,4.2,307717,4.1
36003,2017,6.6,46688,6.3
36005,2017,6.3,1439725,7.1
36007,2017,5.6,192959,5.4
36009,2017,6.2,77245,6
36011,2017,5,77463,5.1
36013,2017,6,128609,5.8
36015,2017,5.5,84874,5.7
36017,2017,5.3,47790,5.1
36019,2017,5.3,80567,5.4
36021,2017,3.8,60408,3.7
36023,2017,5.8,47836,5.7
36025,2017,5.5,45020,5.5
36027,2017,4.3,293450,4.2
36029,2017,5.1,918794,4.9
36031,2017,5.5,37511,5.3
36033,2017,6,50444,5.7
36035,2017,5.8,53777,5.7
36037,2017,4.8,57816,4.6
36039,2017,5.2,47474,5
36041,2017,7.4,4481,6.5
36043,2017,5.7,62209,5.5
36045,2017,6.5,113063,6.2
36047,2017,4.7,2596385,5.3
36049,2017,6.6,26576,6.7
36051,2017,5,63461,4.9
36053,2017,5.5,70831,5.3
36055,2017,4.9,742436,4.7
36057,2017,5.7,49216,5.7
36059,2017,4.1,1357664,3.9
36061,2017,4.1,1629780,4.6
36063,2017,6.2,210866,5.8
36065,2017,5,230127,4.8
36067,2017,4.7,461791,4.5
36069,2017,4.5,109609,4.3
36071,2017,4.5,379803,4.3
36073,2017,5.9,40759,5.7
36075,2017,6.5,118426,6.5
36077,2017,5,59903,4.9
36079,2017,4.2,98966,4
36081,2017,4,2296865,4.5
36083,2017,4.4,159261,4.3
36085,2017,4.7,475516,5.2
36087,2017,4.3,324839,4.2
36089,2017,6.7,108562,6.6
36091,2017,4,229102,3.8
36093,2017,4.5,154814,4.3
36095,2017,5.5,31236,5.4
36097,2017,5.8,17925,6
36099,2017,4.5,34327,4.8
36101,2017,5.7,96249,5.8
36103,2017,4.5,1483571,4.4
36105,2017,4.9,75079,4.8
36107,2017,5.1,48650,5.1
36109,2017,4.3,102678,4.2
36111,2017,4.5,178723,4.4
36113,2017,5.3,64428,5.3
36115,2017,4.6,61489,4.7
36117,2017,5,90372,5
36119,2017,4.5,969279,4.3
36121,2017,5.6,40283,5.3
36123,2017,4.4,24952,4.4
37001,2017,4.2,163529,4.7
37003,2017,3.6,37146,4.3
37005,2017,5,11023,5.5
37007,2017,5.1,24878,5.8
37009,2017,4.1,26803,4.8
37011,2017,4.3,17505,5
37013,2017,5,47051,5.7
37015,2017,5.9,19274,6.6
37017,2017,5.8,33468,6.9
37019,2017,5.6,130735,6.4
37021,2017,3.4,257185,3.9
37023,2017,4.2,90127,4.9
37025,2017,4.1,206724,4.6
37027,2017,4.4,81920,5.2
37029,2017,4.3,10561,5.2
37031,2017,4.4,68919,5.2
37033,2017,4.7,22632,5.4
37035,2017,4.1,157811,4.7
37037,2017,3.8,71248,4.2
37039,2017,4.9,27980,5.7
37041,2017,5.2,14040,6.4
37043,2017,4.9,11001,5.5
37045,2017,4.6,97228,5.5
37047,2017,5.4,55987,6.4
37049,2017,4.6,102754,5.2
37051,2017,5.7,331239,6.4
37053,2017,4.3,26323,5.1
37055,2017,5.9,36115,6.8
37057,2017,4.3,165313,4.8
37059,2017,3.9,42369,4.5
37061,2017,4.8,58862,5.3
37063,2017,4,311888,4.5
37065,2017,7.6,52757,8.7
37067,2017,4.3,375724,4.9
37069,2017,4.6,66033,5.2
37071,2017,4.6,219819,5.3
37073,2017,4.4,11515,5.1
37075,2017,6.8,8534,8.8
37077,2017,3.8,59374,4.3
37079,2017,4.4,20980,5.3
37081,2017,4.7,529496,5.2
37083,2017,7.2,51282,7.9
37085,2017,5.1,132229,5.8
37087,2017,4,61036,4.5
37089,2017,3.8,115457,4.3
37091,2017,5.7,23926,6.6
37093,2017,5.7,54141,6.6
37095,2017,8.4,5267,9.5
37097,2017,4.2,175628,4.8
37099,2017,4.7,43192,5.4
37101,2017,4.1,196423,4.7
37103,2017,4.4,9602,5.3
37105,2017,5.1,60567,5.9
37107,2017,4.4,56641,5.9
37109,2017,4,82365,4.7
37111,2017,4,45164,4.8
37113,2017,4.6,34624,5.4
37115,2017,4.2,21577,4.9
37117,2017,5.6,22776,6.8
37119,2017,4.3,1077311,4.7
37121,2017,5.2,14979,6.1
37123,2017,4.5,27347,5.2
37125,2017,4.4,97232,5
37127,2017,6,94012,6.6
37129,2017,4.1,228657,4.7
37131,2017,6.2,19913,7.3
37133,2017,5.2,194838,5.5
37135,2017,3.7,143960,4.2
37137,2017,4.6,12654,5.3
37139,2017,5.5,39476,6.3
37141,2017,4.6,60768,5.3
37143,2017,5.6,13460,6.4
37145,2017,4.6,39395,5.5
37147,2017,4.8,178617,5.6
37149,2017,4.1,20518,4.6
37151,2017,4.3,143149,4.9
37153,2017,6,44825,6.9
37155,2017,6.5,132590,7.9
37157,2017,5.1,90841,5.7
37159,2017,4.7,140537,5.6
37161,2017,6,66568,6.7
37163,2017,4.7,63433,5.5
37165,2017,7.6,35172,9.1
37167,2017,4.1,61451,4.6
37169,2017,4.2,45697,4.8
37171,2017,4.1,72118,4.8
37173,2017,5,14266,6.1
37175,2017,4.3,33825,4.9
37177,2017,7.6,4183,8.4
37179,2017,4,231424,4.4
37181,2017,6.2,44312,7.2
37183,2017,3.9,1071886,4.3
37185,2017,6.8,19869,7.3
37187,2017,6.5,12019,7.4
37189,2017,4,55088,4.5
37191,2017,5,123257,5.8
37193,2017,4.2,68464,4.8
37195,2017,7.2,81567,8.2
37197,2017,3.9,37643,4.4
37199,2017,4.5,17712,5.2
38001,2017,2.5,2330,2.6
38003,2017,2.8,10676,3.2
38005,2017,3.6,6935,4
38007,2017,3,920,3
38009,2017,3.3,6536,4.6
38011,2017,1.8,3156,2.2
38013,2017,3.1,2134,4.5
38015,2017,2.5,95158,2.6
38017,2017,2.1,177937,2.2
38019,2017,2.7,3795,2.6
38021,2017,1.8,4841,1.9
38023,2017,1.6,2291,2.6
38025,2017,2.2,4277,3.1
38027,2017,4.7,2328,4.3
38029,2017,4,3312,4.4
38031,2017,2.5,3258,3
38033,2017,2,1785,2.7
38035,2017,2.2,70572,2.4
38037,2017,3,2376,3
38039,2017,2.9,2262,2.8
38041,2017,2,2485,3
38043,2017,3.6,2480,3.8
38045,2017,1.9,4096,2.4
38047,2017,2.6,1929,3.4
38049,2017,4.3,5898,4.9
38051,2017,2.6,2615,3.1
38053,2017,2.5,12727,3.8
38055,2017,3.2,9650,3.5
38057,2017,4.1,8466,4.4
38059,2017,3.1,30906,3.3
38061,2017,2.1,10273,3
38063,2017,3.1,2909,3.4
38065,2017,4.2,1937,5.5
38067,2017,4.2,6978,5
38069,2017,3.2,4113,3.9
38071,2017,2.7,11525,2.8
38073,2017,2,5300,2.3
38075,2017,2.6,2459,3.9
38077,2017,2.4,16277,2.7
38079,2017,10.5,14584,10.8
38081,2017,2.1,3871,1.9
38083,2017,4.5,1356,5.7
38085,2017,3.8,4417,4.4
38087,2017,2.1,768,2.5
38089,2017,2.7,30317,3.9
38091,2017,1.7,1909,2.1
38093,2017,2.4,21160,2.5
38095,2017,2.6,2258,2.2
38097,2017,2.5,8018,2.8
38099,2017,3.4,10795,3.8
38101,2017,3.3,68394,4.1
38103,2017,3.3,4032,3.9
38105,2017,2.5,33395,4.3
39001,2017,7.1,27805,7.5
39003,2017,5,103069,5
39005,2017,4.9,53685,5.1
39007,2017,5.9,97692,6.1
39009,2017,6,66664,6.4
39011,2017,3.7,45791,3.7
39013,2017,6.3,67956,7.5
39015,2017,5.7,43530,5.8
39017,2017,4.4,380843,4.5
39019,2017,5.8,27341,6.8
39021,2017,4.1,38824,4.5
39023,2017,4.8,134649,5.2
39025,2017,4.4,204171,4.4
39027,2017,5.5,41966,5.8
39029,2017,5.9,103149,6.7
39031,2017,6.8,36516,7.1
39033,2017,5.7,41741,6
39035,2017,5.8,1248371,5.6
39037,2017,4.2,51577,4.1
39039,2017,4.8,38224,4.9
39041,2017,3.5,200542,3.6
39043,2017,6.1,74857,5.5
39045,2017,4.3,154557,4.3
39047,2017,4.2,28655,4.4
39049,2017,4,1295706,4.1
39051,2017,4.9,42265,4.7
39053,2017,6.6,30143,6.8
39055,2017,4.7,93946,4.5
39057,2017,4.2,166779,4.4
39059,2017,6,39071,7.1
39061,2017,4.4,814671,4.4
39063,2017,3.6,75869,3.7
39065,2017,4.9,31406,5
39067,2017,6,15210,7.6
39069,2017,5.2,27163,5.3
39071,2017,5.9,42933,6.3
39073,2017,5.4,28457,5.6
39075,2017,3.5,43887,3.6
39077,2017,6.4,58462,6.5
39079,2017,7.1,32385,7.9
39081,2017,7.3,66366,8.4
39083,2017,4.5,61303,4.6
39085,2017,5.1,230370,4.9
39087,2017,5.9,60111,6.5
39089,2017,4.2,173670,4.4
39091,2017,4.1,45282,4.2
39093,2017,6.1,307622,6
39095,2017,5.9,431033,5.2
39097,2017,3.9,44047,3.9
39099,2017,6.8,230010,6.4
39101,2017,5,64941,5.1
39103,2017,4.7,178240,4.4
39105,2017,8.1,23081,8.5
39107,2017,3.1,40910,3.3
39109,2017,4.2,105265,4.4
39111,2017,8.3,13950,11.1
39113,2017,4.9,531669,4.9
39115,2017,6.7,14683,8.3
39117,2017,4.9,34943,5.1
39119,2017,5.6,86148,6
39121,2017,7.2,14411,8.7
39123,2017,6.7,40632,6.5
39125,2017,4.4,18838,4.6
39127,2017,6,35994,6.4
39129,2017,4.6,57762,4.8
39131,2017,6.9,28227,7.5
39133,2017,5,162625,5
39135,2017,4.4,41114,4.8
39137,2017,3.5,33854,3.7
39139,2017,5.4,120543,5.5
39141,2017,5.1,77320,5.5
39143,2017,4.7,59112,4.7
39145,2017,7,75898,7.7
39147,2017,4.7,55281,4.9
39149,2017,4.1,48703,4.2
39151,2017,5.2,372077,5.5
39153,2017,5,541742,5.1
39155,2017,7.2,200314,6.8
39157,2017,5,92411,5.8
39159,2017,3.7,56797,3.8
39161,2017,3.9,28291,4
39163,2017,6.8,13101,7.1
39165,2017,4.1,228859,4.2
39167,2017,6.2,60462,7
39169,2017,3.9,116247,4
39171,2017,4.4,36746,4.5
39173,2017,4.4,130532,4.2
39175,2017,3.7,22064,3.7
40001,2017,5,21981,5.8
40003,2017,2.6,5900,3.3
40005,2017,5.3,13838,6.6
40007,2017,2.6,5361,3.1
40009,2017,3.8,21804,7.2
40011,2017,2.8,9510,3.7
40013,2017,3.8,46460,4.3
40015,2017,4.4,29270,5.3
40017,2017,3.5,140053,4
40019,2017,4.5,48295,5.2
40021,2017,5.4,48925,5.5
40023,2017,6.1,14815,7.6
40025,2017,2.3,2149,2.5
40027,2017,3.5,279928,3.8
40029,2017,5.4,5631,7.3
40031,2017,4.4,121746,4.6
40033,2017,4,5843,4.8
40035,2017,4.3,14355,4.8
40037,2017,5,71774,5.8
40039,2017,3.2,28942,4.6
40041,2017,4.4,42582,4.9
40043,2017,2.9,4887,4.1
40045,2017,3.2,3975,3.8
40047,2017,3.9,61492,4.4
40049,2017,4.2,27870,5.4
40051,2017,4,54887,5
40053,2017,2.6,4380,3.2
40055,2017,5.2,5797,7.4
40057,2017,3.8,2697,3.8
40059,2017,3,3858,3.8
40061,2017,6.6,12729,8.3
40063,2017,5.5,13292,7.3
40065,2017,3.8,25213,4.4
40067,2017,5.5,6175,7.2
40069,2017,3.9,11097,5.9
40071,2017,5.4,44522,6.3
40073,2017,2.8,15663,3.3
40075,2017,5.3,8862,5.3
40077,2017,7.4,10350,8.6
40079,2017,5.8,49874,6.9
40081,2017,4.3,35017,5.3
40083,2017,3.7,46833,4.1
40085,2017,3,10052,3.1
40087,2017,3.5,39334,4.1
40089,2017,6.3,32877,7.2
40091,2017,7.7,19735,8.9
40093,2017,3.2,7674,4.1
40095,2017,4.6,16413,5.1
40097,2017,4.7,40969,5.1
40099,2017,3.7,13899,4.5
40101,2017,5.1,68959,5.5
40103,2017,3.3,11306,3.5
40105,2017,5.4,10297,6.1
40107,2017,6,12098,6.1
40109,2017,4,787197,4.3
40111,2017,6.3,38848,7.2
40113,2017,5.1,47328,5.8
40115,2017,4.3,31325,5
40117,2017,5.3,16451,6.6
40119,2017,3.6,81867,3.7
40121,2017,5.2,44145,6.1
40123,2017,3.8,38354,4.1
40125,2017,4.1,72248,4.6
40127,2017,6.2,11117,7.3
40129,2017,3.2,3671,5.1
40131,2017,4.4,91479,5
40133,2017,5.7,24880,6.9
40135,2017,5.4,41334,6.3
40137,2017,6.2,43411,9.5
40139,2017,3.1,20856,3.4
40141,2017,4.2,7425,4.4
40143,2017,4.3,646727,4.7
40145,2017,4.4,79003,4.8
40147,2017,4.5,52016,4.9
40149,2017,4.4,11152,6.9
40151,2017,2.6,9064,3.2
40153,2017,4.1,20497,6.2
41001,2017,5.5,16079,6.3
41003,2017,3.2,91567,3.9
41005,2017,3.7,412821,4.3
41007,2017,4.1,39119,4.7
41009,2017,5.1,51795,6.1
41011,2017,5.5,63781,6.4
41013,2017,6.3,23091,6.9
41015,2017,6.1,22676,6.7
41017,2017,4.2,186807,4.9
41019,2017,5.3,109284,6.3
41021,2017,4.2,1865,5.8
41023,2017,6.9,7170,7.6
41025,2017,6.3,7286,6.2
41027,2017,3.6,23476,4.1
41029,2017,4.7,216761,5.7
41031,2017,5.6,23700,6.6
41033,2017,5.4,86653,6.5
41035,2017,5.9,66789,6.8
41037,2017,5.7,7890,6.4
41039,2017,4.4,375617,5.1
41041,2017,4.8,48820,5.6
41043,2017,4.7,124977,5.7
41045,2017,4.6,30460,5.5
41047,2017,4.3,341217,5.1
41049,2017,4.4,11215,4.8
41051,2017,3.6,808781,4.2
41053,2017,4.3,83751,5
41055,2017,4.7,1741,4.6
41057,2017,4.2,26574,4.9
41059,2017,4.8,77096,5.3
41061,2017,5.3,26286,5.9
41063,2017,5.7,7035,6.7
41065,2017,4.2,26321,4.8
41067,2017,3.5,591164,4.1
41069,2017,4,1355,4.2
41071,2017,3.8,105572,4.6
42001,2017,3.7,102367,4
42003,2017,4.7,1220656,5.2
42005,2017,6.1,65876,7.5
42007,2017,5.5,165703,6.2
42009,2017,5.2,48438,5.8
42011,2017,4.6,417524,5
42013,2017,4.8,123175,5.3
42015,2017,5.1,60988,6.5
42017,2017,4.2,627028,4.6
42019,2017,4.6,187004,5.1
42021,2017,6,133054,6.8
42023,2017,6.8,4621,7.4
42025,2017,5.5,63865,6
42027,2017,3.7,162250,4.2
42029,2017,3.6,518934,3.9
42031,2017,5.6,38975,6.1
42033,2017,5.9,79775,7.3
42035,2017,6.1,38837,7.1
42037,2017,5.2,65649,5.5
42039,2017,5.5,85788,6
42041,2017,3.8,249238,4.1
42043,2017,4.5,275831,4.7
42045,2017,4.5,563487,4.9
42047,2017,4.8,30290,5.5
42049,2017,5.7,273892,6.5
42051,2017,6.9,131427,8.1
42053,2017,6.7,7311,7.8
42055,2017,4.4,154487,5.1
42057,2017,5.1,14475,6.3
42059,2017,5.9,36849,7.7
42061,2017,6,45374,7
42063,2017,5.8,84879,7.3
42065,2017,5.6,43828,6.8
42067,2017,4.6,24628,5.3
42069,2017,5.1,210640,5.6
42071,2017,3.8,541054,4.1
42073,2017,6,86652,6.7
42075,2017,4.1,139566,4.5
42077,2017,5,365371,5.3
42079,2017,5.9,317624,6.3
42081,2017,5.6,113930,6.6
42083,2017,6.1,41329,6.6
42085,2017,5.4,111551,6
42087,2017,5.3,46334,5.7
42089,2017,5.8,168089,6.2
42091,2017,3.8,824562,4.1
42093,2017,3.8,18275,4.3
42095,2017,4.9,302976,5.2
42097,2017,5.6,91767,6.2
