id,town,cz,rucc,pop_2010,cal_yr,jobs,jobs_lead,treated,treatment_year,treated_match,match_distance,post,rel_yr,rel_yr_m3,rel_yr_m2,rel_yr_m1,rel_yr_0,rel_yr_1,rel_yr_2,rel_yr_3,rel_yr_4,rel_yr_5,cz_yr,weights
1110,"Mason City, IA",304,5,28079,2001,7645,8252,1,2004,Mason City,0,0,-3,1,0,0,0,0,0,0,0,0,283,1
1110,"Mason City, IA",304,5,28079,2002,8252,5404,1,2004,Mason City,0,0,-2,0,1,0,0,0,0,0,0,0,284,1
1110,"Mason City, IA",304,5,28079,2003,5404,5233,1,2004,Mason City,0,0,-1,0,0,1,0,0,0,0,0,0,285,1
1110,"Mason City, IA",304,5,28079,2004,5233,5416,1,2004,Mason City,0,1,0,0,0,0,1,0,0,0,0,0,286,1
1110,"Mason City, IA",304,5,28079,2005,5416,5226,1,2004,Mason City,0,1,1,0,0,0,0,1,0,0,0,0,287,1
1110,"Mason City, IA",304,5,28079,2006,5226,5429,1,2004,Mason City,0,1,2,0,0,0,0,0,1,0,0,0,288,1
1110,"Mason City, IA",304,5,28079,2007,5429,6013,1,2004,Mason City,0,1,3,0,0,0,0,0,0,1,0,0,289,1
1110,"Mason City, IA",304,5,28079,2008,6013,5645,1,2004,Mason City,0,1,4,0,0,0,0,0,0,0,1,0,290,1
1110,"Mason City, IA",304,5,28079,2009,5645,5711,1,2004,Mason City,0,1,5,0,0,0,0,0,0,0,0,1,291,1
1111,"Medina, OH",170,1,26678,2005,2140,2880,1,2008,Medina,0,0,-3,1,0,0,0,0,0,0,0,0,163,1
1111,"Medina, OH",170,1,26678,2006,2880,2834,1,2008,Medina,0,0,-2,0,1,0,0,0,0,0,0,0,164,1
1111,"Medina, OH",170,1,26678,2007,2834,2949,1,2008,Medina,0,0,-1,0,0,1,0,0,0,0,0,0,165,1
1111,"Medina, OH",170,1,26678,2008,2949,2887,1,2008,Medina,0,1,0,0,0,0,1,0,0,0,0,0,166,1
1111,"Medina, OH",170,1,26678,2009,2887,2881,1,2008,Medina,0,1,1,0,0,0,0,1,0,0,0,0,167,1
1111,"Medina, OH",170,1,26678,2010,2881,2529,1,2008,Medina,0,1,2,0,0,0,0,0,1,0,0,0,168,1
1111,"Medina, OH",170,1,26678,2011,2529,2824,1,2008,Medina,0,1,3,0,0,0,0,0,0,1,0,0,169,1
1111,"Medina, OH",170,1,26678,2012,2824,2728,1,2008,Medina,0,1,4,0,0,0,0,0,0,0,1,0,170,1
1111,"Medina, OH",170,1,26678,2013,2728,2801,1,2008,Medina,0,1,5,0,0,0,0,0,0,0,0,1,171,1
1112,"Melcher-Dallas, IA",393,6,1288,2009,184,175,0,2012,Chariton,14.7,0,-3,1,0,0,0,0,0,0,0,0,367,0.333
1112,"Melcher-Dallas, IA",393,6,1288,2010,175,174,0,2012,Chariton,14.7,0,-2,0,1,0,0,0,0,0,0,0,368,0.333
1112,"Melcher-Dallas, IA",393,6,1288,2011,174,181,0,2012,Chariton,14.7,0,-1,0,0,1,0,0,0,0,0,0,369,0.333
1112,"Melcher-Dallas, IA",393,6,1288,2012,181,170,0,2012,Chariton,14.7,1,0,0,0,0,1,0,0,0,0,0,370,0.333
1112,"Melcher-Dallas, IA",393,6,1288,2013,170,183,0,2012,Chariton,14.7,1,1,0,0,0,0,1,0,0,0,0,371,0.333
1112,"Melcher-Dallas, IA",393,6,1288,2014,183,198,0,2012,Chariton,14.7,1,2,0,0,0,0,0,1,0,0,0,372,0.333
1112,"Melcher-Dallas, IA",393,6,1288,2015,198,182,0,2012,Chariton,14.7,1,3,0,0,0,0,0,0,1,0,0,373,0.333
1112,"Melcher-Dallas, IA",393,6,1288,2016,182,192,0,2012,Chariton,14.7,1,4,0,0,0,0,0,0,0,1,0,374,0.333
1112,"Melcher-Dallas, IA",393,6,1288,2017,192,190,0,2012,Chariton,14.7,1,5,0,0,0,0,0,0,0,0,1,375,0.333
1113,"Menasha, WI",233,3,17353,2008,1722,1674,0,2011,Omro,18.4,0,-3,1,0,0,0,0,0,0,0,0,214,0.167
1113,"Menasha, WI",233,3,17353,2009,1674,1669,0,2011,Omro,18.4,0,-2,0,1,0,0,0,0,0,0,0,215,0.167
1113,"Menasha, WI",233,3,17353,2010,1669,1621,0,2011,Omro,18.4,0,-1,0,0,1,0,0,0,0,0,0,216,0.167
1113,"Menasha, WI",233,3,17353,2011,1621,1667,0,2011,Omro,18.4,1,0,0,0,0,1,0,0,0,0,0,217,0.167
1113,"Menasha, WI",233,3,17353,2012,1667,1120,0,2011,Omro,18.4,1,1,0,0,0,0,1,0,0,0,0,218,0.167
1113,"Menasha, WI",233,3,17353,2013,1120,1511,0,2011,Omro,18.4,1,2,0,0,0,0,0,1,0,0,0,219,0.167
1113,"Menasha, WI",233,3,17353,2014,1511,1545,0,2011,Omro,18.4,1,3,0,0,0,0,0,0,1,0,0,220,0.167
1113,"Menasha, WI",233,3,17353,2015,1545,1540,0,2011,Omro,18.4,1,4,0,0,0,0,0,0,0,1,0,221,0.167
1113,"Menasha, WI",233,3,17353,2016,1540,1268,0,2011,Omro,18.4,1,5,0,0,0,0,0,0,0,0,1,222,0.167
1114,"Mentor, OH",170,1,47159,2006,906,894,0,2009,Painesville,6.4,0,-3,1,0,0,0,0,0,0,0,0,164,0.2
1114,"Mentor, OH",170,1,47159,2007,894,1058,0,2009,Painesville,6.4,0,-2,0,1,0,0,0,0,0,0,0,165,0.2
1114,"Mentor, OH",170,1,47159,2008,1058,1107,0,2009,Painesville,6.4,0,-1,0,0,1,0,0,0,0,0,0,166,0.2
1114,"Mentor, OH",170,1,47159,2009,1107,1020,0,2009,Painesville,6.4,1,0,0,0,0,1,0,0,0,0,0,167,0.2
1114,"Mentor, OH",170,1,47159,2010,1020,739,0,2009,Painesville,6.4,1,1,0,0,0,0,1,0,0,0,0,168,0.2
1114,"Mentor, OH",170,1,47159,2011,739,1104,0,2009,Painesville,6.4,1,2,0,0,0,0,0,1,0,0,0,169,0.2
1114,"Mentor, OH",170,1,47159,2012,1104,1063,0,2009,Painesville,6.4,1,3,0,0,0,0,0,0,1,0,0,170,0.2
1114,"Mentor, OH",170,1,47159,2013,1063,1137,0,2009,Painesville,6.4,1,4,0,0,0,0,0,0,0,1,0,171,0.2
1114,"Mentor, OH",170,1,47159,2014,1137,1159,0,2009,Painesville,6.4,1,5,0,0,0,0,0,0,0,0,1,172,0.2
1115,"Merrill, WI",366,6,9661,1999,969,911,0,2002,Wausau,15.5,0,-3,1,0,0,0,0,0,0,0,0,328,0.25
1115,"Merrill, WI",366,6,9661,2000,911,1020,0,2002,Wausau,15.5,0,-2,0,1,0,0,0,0,0,0,0,329,0.25
1115,"Merrill, WI",366,6,9661,2001,1020,974,0,2002,Wausau,15.5,0,-1,0,0,1,0,0,0,0,0,0,330,0.25
1115,"Merrill, WI",366,6,9661,2002,974,1121,0,2002,Wausau,15.5,1,0,0,0,0,1,0,0,0,0,0,331,0.25
1115,"Merrill, WI",366,6,9661,2003,1121,1110,0,2002,Wausau,15.5,1,1,0,0,0,0,1,0,0,0,0,332,0.25
1115,"Merrill, WI",366,6,9661,2004,1110,1128,0,2002,Wausau,15.5,1,2,0,0,0,0,0,1,0,0,0,333,0.25
1115,"Merrill, WI",366,6,9661,2005,1128,1128,0,2002,Wausau,15.5,1,3,0,0,0,0,0,0,1,0,0,334,0.25
1115,"Merrill, WI",366,6,9661,2006,1128,1258,0,2002,Wausau,15.5,1,4,0,0,0,0,0,0,0,1,0,335,0.25
1115,"Merrill, WI",366,6,9661,2007,1258,1254,0,2002,Wausau,15.5,1,5,0,0,0,0,0,0,0,0,1,336,0.25
1116,"Millersburg, OH",148,7,3025,2003,1176,1150,1,2006,Millersburg,0,0,-3,1,0,0,0,0,0,0,0,0,137,1
1116,"Millersburg, OH",148,7,3025,2004,1150,1132,1,2006,Millersburg,0,0,-2,0,1,0,0,0,0,0,0,0,138,1
1116,"Millersburg, OH",148,7,3025,2005,1132,1128,1,2006,Millersburg,0,0,-1,0,0,1,0,0,0,0,0,0,139,1
1116,"Millersburg, OH",148,7,3025,2006,1128,1274,1,2006,Millersburg,0,1,0,0,0,0,1,0,0,0,0,0,140,1
1116,"Millersburg, OH",148,7,3025,2007,1274,1288,1,2006,Millersburg,0,1,1,0,0,0,0,1,0,0,0,0,141,1
1116,"Millersburg, OH",148,7,3025,2008,1288,1291,1,2006,Millersburg,0,1,2,0,0,0,0,0,1,0,0,0,142,1
1116,"Millersburg, OH",148,7,3025,2009,1291,1142,1,2006,Millersburg,0,1,3,0,0,0,0,0,0,1,0,0,143,1
1116,"Millersburg, OH",148,7,3025,2010,1142,1153,1,2006,Millersburg,0,1,4,0,0,0,0,0,0,0,1,0,144,1
1116,"Millersburg, OH",148,7,3025,2011,1153,1268,1,2006,Millersburg,0,1,5,0,0,0,0,0,0,0,0,1,145,1
1117,"Minster, OH",404,4,2805,1997,706,491,0,2000,Piqua,18.4,0,-3,1,0,0,0,0,0,0,0,0,403,0.143
1117,"Minster, OH",404,4,2805,1998,491,349,0,2000,Piqua,18.4,0,-2,0,1,0,0,0,0,0,0,0,404,0.143
1117,"Minster, OH",404,4,2805,1999,349,371,0,2000,Piqua,18.4,0,-1,0,0,1,0,0,0,0,0,0,405,0.143
1117,"Minster, OH",404,4,2805,2000,371,312,0,2000,Piqua,18.4,1,0,0,0,0,1,0,0,0,0,0,406,0.143
1117,"Minster, OH",404,4,2805,2001,312,341,0,2000,Piqua,18.4,1,1,0,0,0,0,1,0,0,0,0,407,0.143
1117,"Minster, OH",404,4,2805,2002,341,689,0,2000,Piqua,18.4,1,2,0,0,0,0,0,1,0,0,0,408,0.143
1117,"Minster, OH",404,4,2805,2003,689,676,0,2000,Piqua,18.4,1,3,0,0,0,0,0,0,1,0,0,409,0.143
1117,"Minster, OH",404,4,2805,2004,676,690,0,2000,Piqua,18.4,1,4,0,0,0,0,0,0,0,1,0,410,0.143
1117,"Minster, OH",404,4,2805,2005,690,693,0,2000,Piqua,18.4,1,5,0,0,0,0,0,0,0,0,1,411,0.143
1118,"Montague, MI",249,3,2361,2007,404,349,0,2010,Hart,19.7,0,-3,1,0,0,0,0,0,0,0,0,230,0.111
1118,"Montague, MI",249,3,2361,2008,349,360,0,2010,Hart,19.7,0,-2,0,1,0,0,0,0,0,0,0,231,0.111
1118,"Montague, MI",249,3,2361,2009,360,355,0,2010,Hart,19.7,0,-1,0,0,1,0,0,0,0,0,0,232,0.111
1118,"Montague, MI",249,3,2361,2010,355,456,0,2010,Hart,19.7,1,0,0,0,0,1,0,0,0,0,0,233,0.111
1118,"Montague, MI",249,3,2361,2011,456,342,0,2010,Hart,19.7,1,1,0,0,0,0,1,0,0,0,0,234,0.111
1118,"Montague, MI",249,3,2361,2012,342,368,0,2010,Hart,19.7,1,2,0,0,0,0,0,1,0,0,0,235,0.111
1118,"Montague, MI",249,3,2361,2013,368,306,0,2010,Hart,19.7,1,3,0,0,0,0,0,0,1,0,0,236,0.111
1118,"Montague, MI",249,3,2361,2014,306,369,0,2010,Hart,19.7,1,4,0,0,0,0,0,0,0,1,0,237,0.111
1118,"Montague, MI",249,3,2361,2015,369,274,0,2010,Hart,19.7,1,5,0,0,0,0,0,0,0,0,1,238,0.111
1119,"Morenci, MI",513,4,2220,2007,216,229,0,2010,Blissfield,19.9,0,-3,1,0,0,0,0,0,0,0,0,502,0.111
1119,"Morenci, MI",513,4,2220,2008,229,224,0,2010,Blissfield,19.9,0,-2,0,1,0,0,0,0,0,0,0,503,0.111
1119,"Morenci, MI",513,4,2220,2009,224,215,0,2010,Blissfield,19.9,0,-1,0,0,1,0,0,0,0,0,0,504,0.111
1119,"Morenci, MI",513,4,2220,2010,215,215,0,2010,Blissfield,19.9,1,0,0,0,0,1,0,0,0,0,0,505,0.111
1119,"Morenci, MI",513,4,2220,2011,215,230,0,2010,Blissfield,19.9,1,1,0,0,0,0,1,0,0,0,0,506,0.111
1119,"Morenci, MI",513,4,2220,2012,230,240,0,2010,Blissfield,19.9,1,2,0,0,0,0,0,1,0,0,0,507,0.111
1119,"Morenci, MI",513,4,2220,2013,240,229,0,2010,Blissfield,19.9,1,3,0,0,0,0,0,0,1,0,0,508,0.111
1119,"Morenci, MI",513,4,2220,2014,229,246,0,2010,Blissfield,19.9,1,4,0,0,0,0,0,0,0,1,0,509,0.111
1119,"Morenci, MI",513,4,2220,2015,246,263,0,2010,Blissfield,19.9,1,5,0,0,0,0,0,0,0,0,1,510,0.111
1120,"Mosinee, WI",366,3,3988,1999,2232,2400,0,2002,Wausau,12.2,0,-3,1,0,0,0,0,0,0,0,0,328,0.25
1120,"Mosinee, WI",366,3,3988,2000,2400,902,0,2002,Wausau,12.2,0,-2,0,1,0,0,0,0,0,0,0,329,0.25
1120,"Mosinee, WI",366,3,3988,2001,902,798,0,2002,Wausau,12.2,0,-1,0,0,1,0,0,0,0,0,0,330,0.25
1120,"Mosinee, WI",366,3,3988,2002,798,344,0,2002,Wausau,12.2,1,0,0,0,0,1,0,0,0,0,0,331,0.25
1120,"Mosinee, WI",366,3,3988,2003,344,325,0,2002,Wausau,12.2,1,1,0,0,0,0,1,0,0,0,0,332,0.25
1120,"Mosinee, WI",366,3,3988,2004,325,403,0,2002,Wausau,12.2,1,2,0,0,0,0,0,1,0,0,0,333,0.25
1120,"Mosinee, WI",366,3,3988,2005,403,500,0,2002,Wausau,12.2,1,3,0,0,0,0,0,0,1,0,0,334,0.25
1120,"Mosinee, WI",366,3,3988,2006,500,445,0,2002,Wausau,12.2,1,4,0,0,0,0,0,0,0,1,0,335,0.25
1120,"Mosinee, WI",366,3,3988,2007,445,426,0,2002,Wausau,12.2,1,5,0,0,0,0,0,0,0,0,1,336,0.25
1121,"Mount Gilead, OH",391,1,3660,2006,691,728,0,2009,Mount Vernon,21.1,0,-3,1,0,0,0,0,0,0,0,0,352,0.2
1121,"Mount Gilead, OH",391,1,3660,2007,728,707,0,2009,Mount Vernon,21.1,0,-2,0,1,0,0,0,0,0,0,0,353,0.2
1121,"Mount Gilead, OH",391,1,3660,2008,707,697,0,2009,Mount Vernon,21.1,0,-1,0,0,1,0,0,0,0,0,0,354,0.2
1121,"Mount Gilead, OH",391,1,3660,2009,697,700,0,2009,Mount Vernon,21.1,1,0,0,0,0,1,0,0,0,0,0,355,0.2
1121,"Mount Gilead, OH",391,1,3660,2010,700,655,0,2009,Mount Vernon,21.1,1,1,0,0,0,0,1,0,0,0,0,356,0.2
1121,"Mount Gilead, OH",391,1,3660,2011,655,669,0,2009,Mount Vernon,21.1,1,2,0,0,0,0,0,1,0,0,0,357,0.2
1121,"Mount Gilead, OH",391,1,3660,2012,669,564,0,2009,Mount Vernon,21.1,1,3,0,0,0,0,0,0,1,0,0,358,0.2
1121,"Mount Gilead, OH",391,1,3660,2013,564,615,0,2009,Mount Vernon,21.1,1,4,0,0,0,0,0,0,0,1,0,359,0.2
1121,"Mount Gilead, OH",391,1,3660,2014,615,606,0,2009,Mount Vernon,21.1,1,5,0,0,0,0,0,0,0,0,1,360,0.2
1122,"Mount Pleasant, IA",192,6,8668,1999,1131,1016,1,2002,Mount Pleasant,0,0,-3,1,0,0,0,0,0,0,0,0,173,1
1122,"Mount Pleasant, IA",192,6,8668,2000,1016,936,1,2002,Mount Pleasant,0,0,-2,0,1,0,0,0,0,0,0,0,174,1
1122,"Mount Pleasant, IA",192,6,8668,2001,936,945,1,2002,Mount Pleasant,0,0,-1,0,0,1,0,0,0,0,0,0,175,1
1122,"Mount Pleasant, IA",192,6,8668,2002,945,1610,1,2002,Mount Pleasant,0,1,0,0,0,0,1,0,0,0,0,0,176,1
1122,"Mount Pleasant, IA",192,6,8668,2003,1610,1595,1,2002,Mount Pleasant,0,1,1,0,0,0,0,1,0,0,0,0,177,1
1122,"Mount Pleasant, IA",192,6,8668,2004,1595,1672,1,2002,Mount Pleasant,0,1,2,0,0,0,0,0,1,0,0,0,178,1
1122,"Mount Pleasant, IA",192,6,8668,2005,1672,1712,1,2002,Mount Pleasant,0,1,3,0,0,0,0,0,0,1,0,0,179,1
1122,"Mount Pleasant, IA",192,6,8668,2006,1712,1794,1,2002,Mount Pleasant,0,1,4,0,0,0,0,0,0,0,1,0,180,1
1122,"Mount Pleasant, IA",192,6,8668,2007,1794,1734,1,2002,Mount Pleasant,0,1,5,0,0,0,0,0,0,0,0,1,181,1
1123,"Mount Vernon, OH",10,4,16990,2006,2576,2731,1,2009,Mount Vernon,0,0,-3,1,0,0,0,0,0,0,0,0,10,1
1123,"Mount Vernon, OH",10,4,16990,2007,2731,2668,1,2009,Mount Vernon,0,0,-2,0,1,0,0,0,0,0,0,0,11,1
1123,"Mount Vernon, OH",10,4,16990,2008,2668,2564,1,2009,Mount Vernon,0,0,-1,0,0,1,0,0,0,0,0,0,12,1
1123,"Mount Vernon, OH",10,4,16990,2009,2564,2512,1,2009,Mount Vernon,0,1,0,0,0,0,1,0,0,0,0,0,13,1
1123,"Mount Vernon, OH",10,4,16990,2010,2512,2564,1,2009,Mount Vernon,0,1,1,0,0,0,0,1,0,0,0,0,14,1
1123,"Mount Vernon, OH",10,4,16990,2011,2564,2566,1,2009,Mount Vernon,0,1,2,0,0,0,0,0,1,0,0,0,15,1
1123,"Mount Vernon, OH",10,4,16990,2012,2566,2787,1,2009,Mount Vernon,0,1,3,0,0,0,0,0,0,1,0,0,16,1
1123,"Mount Vernon, OH",10,4,16990,2013,2787,2622,1,2009,Mount Vernon,0,1,4,0,0,0,0,0,0,0,1,0,17,1
1123,"Mount Vernon, OH",10,4,16990,2014,2622,2732,1,2009,Mount Vernon,0,1,5,0,0,0,0,0,0,0,0,1,18,1
1124,"Muscatine, IA",161,4,22886,1999,1720,1729,0,2002,Mount Pleasant,41.1,0,-3,1,0,0,0,0,0,0,0,0,148,0.2
1124,"Muscatine, IA",161,4,22886,2000,1729,2178,0,2002,Mount Pleasant,41.1,0,-2,0,1,0,0,0,0,0,0,0,149,0.2
1124,"Muscatine, IA",161,4,22886,2001,2178,2037,0,2002,Mount Pleasant,41.1,0,-1,0,0,1,0,0,0,0,0,0,150,0.2
1124,"Muscatine, IA",161,4,22886,2002,2037,2710,0,2002,Mount Pleasant,41.1,1,0,0,0,0,1,0,0,0,0,0,151,0.2
1124,"Muscatine, IA",161,4,22886,2003,2710,2742,0,2002,Mount Pleasant,41.1,1,1,0,0,0,0,1,0,0,0,0,152,0.2
1124,"Muscatine, IA",161,4,22886,2004,2742,2707,0,2002,Mount Pleasant,41.1,1,2,0,0,0,0,0,1,0,0,0,153,0.2
1124,"Muscatine, IA",161,4,22886,2005,2707,3094,0,2002,Mount Pleasant,41.1,1,3,0,0,0,0,0,0,1,0,0,154,0.2
1124,"Muscatine, IA",161,4,22886,2006,3094,3220,0,2002,Mount Pleasant,41.1,1,4,0,0,0,0,0,0,0,1,0,155,0.2
1124,"Muscatine, IA",161,4,22886,2007,3220,2493,0,2002,Mount Pleasant,41.1,1,5,0,0,0,0,0,0,0,0,1,156,0.2
1125,"Muskegon Heights, MI",249,3,10856,2007,1154,951,0,2010,Hart,35.1,0,-3,1,0,0,0,0,0,0,0,0,230,0.111
1125,"Muskegon Heights, MI",249,3,10856,2008,951,959,0,2010,Hart,35.1,0,-2,0,1,0,0,0,0,0,0,0,231,0.111
1125,"Muskegon Heights, MI",249,3,10856,2009,959,949,0,2010,Hart,35.1,0,-1,0,0,1,0,0,0,0,0,0,232,0.111
1125,"Muskegon Heights, MI",249,3,10856,2010,949,996,0,2010,Hart,35.1,1,0,0,0,0,1,0,0,0,0,0,233,0.111
1125,"Muskegon Heights, MI",249,3,10856,2011,996,1007,0,2010,Hart,35.1,1,1,0,0,0,0,1,0,0,0,0,234,0.111
1125,"Muskegon Heights, MI",249,3,10856,2012,1007,981,0,2010,Hart,35.1,1,2,0,0,0,0,0,1,0,0,0,235,0.111
1125,"Muskegon Heights, MI",249,3,10856,2013,981,897,0,2010,Hart,35.1,1,3,0,0,0,0,0,0,1,0,0,236,0.111
1125,"Muskegon Heights, MI",249,3,10856,2014,897,847,0,2010,Hart,35.1,1,4,0,0,0,0,0,0,0,1,0,237,0.111
1125,"Muskegon Heights, MI",249,3,10856,2015,847,913,0,2010,Hart,35.1,1,5,0,0,0,0,0,0,0,0,1,238,0.111
1126,"Muskegon, MI",249,3,38401,2007,4440,4249,0,2010,Hart,32.8,0,-3,1,0,0,0,0,0,0,0,0,230,0.111
1126,"Muskegon, MI",249,3,38401,2008,4249,4218,0,2010,Hart,32.8,0,-2,0,1,0,0,0,0,0,0,0,231,0.111
1126,"Muskegon, MI",249,3,38401,2009,4218,4119,0,2010,Hart,32.8,0,-1,0,0,1,0,0,0,0,0,0,232,0.111
1126,"Muskegon, MI",249,3,38401,2010,4119,3918,0,2010,Hart,32.8,1,0,0,0,0,1,0,0,0,0,0,233,0.111
1126,"Muskegon, MI",249,3,38401,2011,3918,3783,0,2010,Hart,32.8,1,1,0,0,0,0,1,0,0,0,0,234,0.111
1126,"Muskegon, MI",249,3,38401,2012,3783,4504,0,2010,Hart,32.8,1,2,0,0,0,0,0,1,0,0,0,235,0.111
1126,"Muskegon, MI",249,3,38401,2013,4504,4776,0,2010,Hart,32.8,1,3,0,0,0,0,0,0,1,0,0,236,0.111
1126,"Muskegon, MI",249,3,38401,2014,4776,4711,0,2010,Hart,32.8,1,4,0,0,0,0,0,0,0,1,0,237,0.111
1126,"Muskegon, MI",249,3,38401,2015,4711,4391,0,2010,Hart,32.8,1,5,0,0,0,0,0,0,0,0,1,238,0.111
1127,"Neenah, WI",233,3,25501,2008,3905,3683,0,2011,Omro,17.4,0,-3,1,0,0,0,0,0,0,0,0,214,0.167
1127,"Neenah, WI",233,3,25501,2009,3683,3394,0,2011,Omro,17.4,0,-2,0,1,0,0,0,0,0,0,0,215,0.167
1127,"Neenah, WI",233,3,25501,2010,3394,3004,0,2011,Omro,17.4,0,-1,0,0,1,0,0,0,0,0,0,216,0.167
1127,"Neenah, WI",233,3,25501,2011,3004,3556,0,2011,Omro,17.4,1,0,0,0,0,1,0,0,0,0,0,217,0.167
1127,"Neenah, WI",233,3,25501,2012,3556,3645,0,2011,Omro,17.4,1,1,0,0,0,0,1,0,0,0,0,218,0.167
1127,"Neenah, WI",233,3,25501,2013,3645,3901,0,2011,Omro,17.4,1,2,0,0,0,0,0,1,0,0,0,219,0.167
1127,"Neenah, WI",233,3,25501,2014,3901,3616,0,2011,Omro,17.4,1,3,0,0,0,0,0,0,1,0,0,220,0.167
1127,"Neenah, WI",233,3,25501,2015,3616,3757,0,2011,Omro,17.4,1,4,0,0,0,0,0,0,0,1,0,221,0.167
1127,"Neenah, WI",233,3,25501,2016,3757,3816,0,2011,Omro,17.4,1,5,0,0,0,0,0,0,0,0,1,222,0.167
1128,"Nevada, IA",15,3,6798,2006,741,741,0,2009,Ames,8.4,0,-3,1,0,0,0,0,0,0,0,0,28,0.333
1128,"Nevada, IA",15,3,6798,2007,741,1021,0,2009,Ames,8.4,0,-2,0,1,0,0,0,0,0,0,0,29,0.333
1128,"Nevada, IA",15,3,6798,2008,1021,974,0,2009,Ames,8.4,0,-1,0,0,1,0,0,0,0,0,0,30,0.333
1128,"Nevada, IA",15,3,6798,2009,974,1024,0,2009,Ames,8.4,1,0,0,0,0,1,0,0,0,0,0,31,0.333
1128,"Nevada, IA",15,3,6798,2010,1024,856,0,2009,Ames,8.4,1,1,0,0,0,0,1,0,0,0,0,32,0.333
1128,"Nevada, IA",15,3,6798,2011,856,940,0,2009,Ames,8.4,1,2,0,0,0,0,0,1,0,0,0,33,0.333
1128,"Nevada, IA",15,3,6798,2012,940,1009,0,2009,Ames,8.4,1,3,0,0,0,0,0,0,1,0,0,34,0.333
1128,"Nevada, IA",15,3,6798,2013,1009,925,0,2009,Ames,8.4,1,4,0,0,0,0,0,0,0,1,0,35,0.333
1128,"Nevada, IA",15,3,6798,2014,925,864,0,2009,Ames,8.4,1,5,0,0,0,0,0,0,0,0,1,36,0.333
1129,"New Bremen, OH",404,4,2978,1997,2233,2194,0,2000,Piqua,21.2,0,-3,1,0,0,0,0,0,0,0,0,403,0.143
1129,"New Bremen, OH",404,4,2978,1998,2194,2252,0,2000,Piqua,21.2,0,-2,0,1,0,0,0,0,0,0,0,404,0.143
1129,"New Bremen, OH",404,4,2978,1999,2252,252,0,2000,Piqua,21.2,0,-1,0,0,1,0,0,0,0,0,0,405,0.143
1129,"New Bremen, OH",404,4,2978,2000,252,193,0,2000,Piqua,21.2,1,0,0,0,0,1,0,0,0,0,0,406,0.143
1129,"New Bremen, OH",404,4,2978,2001,193,207,0,2000,Piqua,21.2,1,1,0,0,0,0,1,0,0,0,0,407,0.143
1129,"New Bremen, OH",404,4,2978,2002,207,3242,0,2000,Piqua,21.2,1,2,0,0,0,0,0,1,0,0,0,408,0.143
1129,"New Bremen, OH",404,4,2978,2003,3242,3236,0,2000,Piqua,21.2,1,3,0,0,0,0,0,0,1,0,0,409,0.143
1129,"New Bremen, OH",404,4,2978,2004,3236,3251,0,2000,Piqua,21.2,1,4,0,0,0,0,0,0,0,1,0,410,0.143
1129,"New Bremen, OH",404,4,2978,2005,3251,3276,0,2000,Piqua,21.2,1,5,0,0,0,0,0,0,0,0,1,411,0.143
1130,"New Buffalo, MI",408,3,1883,2001,595,630,0,2004,Niles,25.4,0,-3,1,0,0,0,0,0,0,0,0,416,0.143
1130,"New Buffalo, MI",408,3,1883,2002,630,698,0,2004,Niles,25.4,0,-2,0,1,0,0,0,0,0,0,0,417,0.143
1130,"New Buffalo, MI",408,3,1883,2003,698,742,0,2004,Niles,25.4,0,-1,0,0,1,0,0,0,0,0,0,418,0.143
1130,"New Buffalo, MI",408,3,1883,2004,742,757,0,2004,Niles,25.4,1,0,0,0,0,1,0,0,0,0,0,419,0.143
1130,"New Buffalo, MI",408,3,1883,2005,757,747,0,2004,Niles,25.4,1,1,0,0,0,0,1,0,0,0,0,420,0.143
1130,"New Buffalo, MI",408,3,1883,2006,747,736,0,2004,Niles,25.4,1,2,0,0,0,0,0,1,0,0,0,421,0.143
1130,"New Buffalo, MI",408,3,1883,2007,736,703,0,2004,Niles,25.4,1,3,0,0,0,0,0,0,1,0,0,422,0.143
1130,"New Buffalo, MI",408,3,1883,2008,703,784,0,2004,Niles,25.4,1,4,0,0,0,0,0,0,0,1,0,423,0.143
1130,"New Buffalo, MI",408,3,1883,2009,784,783,0,2004,Niles,25.4,1,5,0,0,0,0,0,0,0,0,1,424,0.143
1131,"New Carlisle, OH",38,3,5785,2001,1002,957,0,2004,Troy,11.8,0,-3,1,0,0,0,0,0,0,0,0,44,0.333
1131,"New Carlisle, OH",38,3,5785,2002,957,674,0,2004,Troy,11.8,0,-2,0,1,0,0,0,0,0,0,0,45,0.333
1131,"New Carlisle, OH",38,3,5785,2003,674,731,0,2004,Troy,11.8,0,-1,0,0,1,0,0,0,0,0,0,46,0.333
1131,"New Carlisle, OH",38,3,5785,2004,731,689,0,2004,Troy,11.8,1,0,0,0,0,1,0,0,0,0,0,47,0.333
1131,"New Carlisle, OH",38,3,5785,2005,689,853,0,2004,Troy,11.8,1,1,0,0,0,0,1,0,0,0,0,48,0.333
1131,"New Carlisle, OH",38,3,5785,2006,853,706,0,2004,Troy,11.8,1,2,0,0,0,0,0,1,0,0,0,49,0.333
1131,"New Carlisle, OH",38,3,5785,2007,706,754,0,2004,Troy,11.8,1,3,0,0,0,0,0,0,1,0,0,50,0.333
1131,"New Carlisle, OH",38,3,5785,2008,754,733,0,2004,Troy,11.8,1,4,0,0,0,0,0,0,0,1,0,51,0.333
1131,"New Carlisle, OH",38,3,5785,2009,733,604,0,2004,Troy,11.8,1,5,0,0,0,0,0,0,0,0,1,52,0.333
