Year#,Real Property Class,County Name,Municipality,Re Class Name2,Land Par
2012,Residential,WOOD,71271 PITTSVILLE (C),Residential,416
2012,Residential,WOOD,71291 WISCONSIN RAPIDS (C),Residential,7171
2013,Residential,CALUMET,08231 KAUKAUNA (C),Residential,0
2013,Residential,JEFFERSON,28290 WATERLOO (C),Residential,1043
2013,Residential,MILWAUKEE,40281 SAINT FRANCIS (C),Residential,3161
2013,Residential,PEPIN,46216 DURAND (C),Residential,761
2013,Residential,PIERCE,47271 PRESCOTT (C),Residential,1467
2013,Residential,PIERCE,47276 RIVER FALLS (C),Residential,2601
2013,Residential,POLK,48201 AMERY (C),Residential,1126
2013,Residential,POLK,48281 SAINT CROIX FALLS (C),Residential,1127
2013,Residential,PORTAGE,49281 STEVENS POINT (C),Residential,7293
2013,Residential,PRICE,50271 PARK FALLS (C),Residential,1122
2013,Residential,PRICE,50272 PHILLIPS (C),Residential,784
2013,Residential,RACINE,51206 BURLINGTON (C),Residential,3093
2013,Residential,RACINE,51276 RACINE (C),Residential,24051
2013,Residential,RICHLAND,52276 RICHLAND CENTER (C),Residential,1757
2013,Residential,ROCK,53206 BELOIT (C),Residential,11980
2013,Residential,ROCK,53210 BRODHEAD (C),Residential,89
2013,Residential,ROCK,53221 EDGERTON (C),Residential,2006
2013,Residential,ROCK,53222 EVANSVILLE (C),Residential,1819
2013,Residential,ROCK,53241 JANESVILLE (C),Residential,22221
2013,Residential,ROCK,53257 MILTON (C),Residential,1917
2013,Residential,RUSK,54246 LADYSMITH (C),Residential,1423
2013,Residential,ST CROIX,55231 GLENWOOD CITY (C),Residential,445
2013,Residential,ST CROIX,55236 HUDSON (C),Residential,5021
2013,Residential,ST CROIX,55261 NEW RICHMOND (C),Residential,3484
2013,Residential,ST CROIX,55276 RIVER FALLS (C),Residential,1299
2013,Residential,SAUK,56206 BARABOO (C),Residential,3790
2013,Residential,SAUK,56276 REEDSBURG (C),Residential,2850
2013,Residential,SAUK,56291 WISCONSIN DELLS (C),Residential,52
2013,Residential,SAWYER,57236 HAYWARD (C),Residential,942
2013,Residential,SHAWANO,58252 MARION (C),Residential,8
2013,Residential,SHAWANO,58281 SHAWANO (C),Residential,3132
2013,Residential,SHEBOYGAN,59271 PLYMOUTH (C),Residential,2741
2013,Residential,SHEBOYGAN,59281 SHEBOYGAN (C),Residential,15516
2013,Residential,SHEBOYGAN,59282 SHEBOYGAN FALLS (C),Residential,2760
2013,Residential,TAYLOR,60251 MEDFORD (C),Residential,1679
2013,Residential,TREMPEALEAU,61201 ARCADIA (C),Residential,816
2013,Residential,TREMPEALEAU,61206 BLAIR (C),Residential,444
2013,Residential,TREMPEALEAU,61231 GALESVILLE (C),Residential,606
2013,Residential,TREMPEALEAU,61241 INDEPENDENCE (C),Residential,586
2013,Residential,TREMPEALEAU,61265 OSSEO (C),Residential,701
2013,Residential,TREMPEALEAU,61291 WHITEHALL (C),Residential,590
2013,Residential,VERNON,62236 HILLSBORO (C),Residential,554
2013,Residential,VERNON,62286 VIROQUA (C),Residential,1560
2013,Residential,VERNON,62291 WESTBY (C),Residential,744
2013,Residential,VILAS,63221 EAGLE RIVER (C),Residential,756
2013,Residential,WALWORTH,64206 BURLINGTON (C),Residential,0
2013,Residential,WALWORTH,64216 DELAVAN (C),Residential,2776
2013,Residential,WALWORTH,64221 ELKHORN (C),Residential,2882
2013,Residential,WALWORTH,64246 LAKE GENEVA (C),Residential,3888
2013,Residential,WALWORTH,64291 WHITEWATER (C),Residential,2231
2013,Residential,WASHBURN,65282 SHELL LAKE (C),Residential,958
2013,Residential,WASHBURN,65281 SPOONER (C),Residential,1053
2013,Residential,WASHINGTON,66236 HARTFORD (C),Residential,5226
2013,Residential,WASHINGTON,66251 MILWAUKEE (C),Residential,0
2013,Residential,WASHINGTON,66291 WEST BEND (C),Residential,10478
2013,Residential,WAUKESHA,67206 BROOKFIELD (C),Residential,14038
2013,Residential,WAUKESHA,67216 DELAFIELD (C),Residential,2492
2013,Residential,WAUKESHA,67250 MILWAUKEE (C),Residential,0
2013,Residential,WAUKESHA,67251 MUSKEGO (C),Residential,8703
2013,Residential,WAUKESHA,67261 NEW BERLIN (C),Residential,14092
2013,Residential,WAUKESHA,67265 OCONOMOWOC (C),Residential,5382
2013,Residential,WAUKESHA,67270 PEWAUKEE (C),Residential,5540
2013,Residential,WAUKESHA,67291 WAUKESHA (C),Residential,19597
2013,Residential,WAUPACA,68211 CLINTONVILLE (C),Residential,1727
2013,Residential,WAUPACA,68251 MANAWA (C),Residential,495
2013,Residential,WAUPACA,68252 MARION (C),Residential,597
2013,Residential,WAUPACA,68261 NEW LONDON (C),Residential,1753
2013,Residential,WAUPACA,68291 WAUPACA (C),Residential,1880
2013,Residential,WAUPACA,68292 WEYAUWEGA (C),Residential,655
2013,Residential,WAUSHARA,69206 BERLIN (C),Residential,48
2013,Residential,WAUSHARA,69291 WAUTOMA (C),Residential,716
2013,Residential,WINNEBAGO,70201 APPLETON (C),Residential,71
2013,Residential,WINNEBAGO,70251 MENASHA (C),Residential,4847
2013,Residential,WINNEBAGO,70261 NEENAH (C),Residential,8942
2013,Residential,WINNEBAGO,70265 OMRO (C),Residential,1440
2013,Residential,WINNEBAGO,70266 OSHKOSH (C),Residential,18814
2013,Residential,WOOD,71251 MARSHFIELD (C),Residential,6285
2013,Residential,WOOD,71261 NEKOOSA (C),Residential,1148
2013,Residential,WOOD,71271 PITTSVILLE (C),Residential,417
2013,Residential,WOOD,71291 WISCONSIN RAPIDS (C),Residential,7146
2014,Residential,BAYFIELD,04206 BAYFIELD (C),Residential,558
2014,Residential,BROWN,05216 DE PERE (C),Residential,7351
2014,Residential,BUFFALO,06201 ALMA (C),Residential,450
2014,Residential,BUFFALO,06251 MONDOVI (C),Residential,1221
2014,Residential,CLARK,10281 STANLEY (C),Residential,1
2014,Residential,DANE,13225 FITCHBURG (C),Residential,6738
2014,Residential,DODGE,14211 COLUMBUS (C),Residential,0
2014,Residential,DODGE,14226 FOX LAKE (C),Residential,641
2014,Residential,GRANT,22271 PLATTEVILLE (C),Residential,2602
2014,Residential,JUNEAU,29291 WISCONSIN DELLS (C),Residential,0
2014,Residential,LA CROSSE,32246 LA CROSSE (C),Residential,13620
2014,Residential,LANGLADE,34201 ANTIGO (C),Residential,3206
2014,Residential,MILWAUKEE,40251 MILWAUKEE (C),Residential,137738
2014,Residential,OCONTO,42231 GILLETT (C),Residential,568
2014,Residential,OCONTO,42265 OCONTO (C),Residential,1888
2014,Residential,OCONTO,42266 OCONTO FALLS (C),Residential,1171
2014,Residential,ONEIDA,43276 RHINELANDER (C),Residential,2955
2014,Residential,OUTAGAMIE,44201 APPLETON (C),Residential,20114
2014,Residential,OUTAGAMIE,44241 KAUKAUNA (C),Residential,5647
2014,Residential,OUTAGAMIE,44261 NEW LONDON (C),Residential,590
2014,Residential,OUTAGAMIE,44281 SEYMOUR (C),Residential,1245
2014,Residential,OZAUKEE,45211 CEDARBURG (C),Residential,3843
2014,Residential,OZAUKEE,45255 MEQUON (C),Residential,8872
2014,Residential,OZAUKEE,45271 PORT WASHINGTON (C),Residential,3911
2014,Residential,PEPIN,46216 DURAND (C),Residential,761
2014,Residential,PIERCE,47271 PRESCOTT (C),Residential,1465
2014,Residential,PIERCE,47276 RIVER FALLS (C),Residential,2604
2014,Residential,POLK,48201 AMERY (C),Residential,1130
2014,Residential,POLK,48281 SAINT CROIX FALLS (C),Residential,1101
2014,Residential,PORTAGE,49281 STEVENS POINT (C),Residential,7315
2014,Residential,PRICE,50271 PARK FALLS (C),Residential,1111
2014,Residential,PRICE,50272 PHILLIPS (C),Residential,786
2014,Residential,RACINE,51206 BURLINGTON (C),Residential,3087
2014,Residential,RACINE,51276 RACINE (C),Residential,24045
2014,Residential,RICHLAND,52276 RICHLAND CENTER (C),Residential,1758
2014,Residential,ROCK,53206 BELOIT (C),Residential,11938
2014,Residential,ROCK,53221 EDGERTON (C),Residential,2019
2014,Residential,ROCK,53222 EVANSVILLE (C),Residential,1827
2014,Residential,ROCK,53241 JANESVILLE (C),Residential,22240
2014,Residential,ROCK,53257 MILTON (C),Residential,1944
2014,Residential,RUSK,54246 LADYSMITH (C),Residential,1425
2014,Residential,ST CROIX,55231 GLENWOOD CITY (C),Residential,448
2014,Residential,ST CROIX,55236 HUDSON (C),Residential,5123
2014,Residential,ST CROIX,55261 NEW RICHMOND (C),Residential,3273
2014,Residential,ST CROIX,55276 RIVER FALLS (C),Residential,1298
2014,Residential,SAUK,56206 BARABOO (C),Residential,3799
2014,Residential,SAUK,56276 REEDSBURG (C),Residential,2847
2014,Residential,SAUK,56291 WISCONSIN DELLS (C),Residential,52
2014,Residential,SAWYER,57236 HAYWARD (C),Residential,941
2014,Residential,SHAWANO,58252 MARION (C),Residential,9
2014,Residential,SHAWANO,58281 SHAWANO (C),Residential,3126
2014,Residential,SHEBOYGAN,59271 PLYMOUTH (C),Residential,2733
2014,Residential,SHEBOYGAN,59281 SHEBOYGAN (C),Residential,15511
2014,Residential,SHEBOYGAN,59282 SHEBOYGAN FALLS (C),Residential,2758
2014,Residential,TAYLOR,60251 MEDFORD (C),Residential,1668
2014,Residential,TREMPEALEAU,61201 ARCADIA (C),Residential,816
2014,Residential,TREMPEALEAU,61206 BLAIR (C),Residential,442
2014,Residential,TREMPEALEAU,61231 GALESVILLE (C),Residential,607
2014,Residential,TREMPEALEAU,61241 INDEPENDENCE (C),Residential,587
2014,Residential,TREMPEALEAU,61265 OSSEO (C),Residential,702
2014,Residential,TREMPEALEAU,61291 WHITEHALL (C),Residential,588
2014,Residential,VERNON,62236 HILLSBORO (C),Residential,554
2014,Residential,VERNON,62286 VIROQUA (C),Residential,1560
2014,Residential,VERNON,62291 WESTBY (C),Residential,743
2014,Residential,VILAS,63221 EAGLE RIVER (C),Residential,758
2014,Residential,WALWORTH,64206 BURLINGTON (C),Residential,0
2014,Residential,WALWORTH,64216 DELAVAN (C),Residential,2776
2014,Residential,WALWORTH,64221 ELKHORN (C),Residential,2879
2014,Residential,WALWORTH,64246 LAKE GENEVA (C),Residential,3891
2014,Residential,WALWORTH,64291 WHITEWATER (C),Residential,2234
2014,Residential,WASHBURN,65282 SHELL LAKE (C),Residential,959
2014,Residential,WASHBURN,65281 SPOONER (C),Residential,1051
2014,Residential,WASHINGTON,66236 HARTFORD (C),Residential,5224
2014,Residential,WASHINGTON,66251 MILWAUKEE (C),Residential,0
2014,Residential,WASHINGTON,66291 WEST BEND (C),Residential,10460
2014,Residential,WAUKESHA,67206 BROOKFIELD (C),Residential,14060
2014,Residential,WAUKESHA,67216 DELAFIELD (C),Residential,2495
2014,Residential,WAUKESHA,67250 MILWAUKEE (C),Residential,0
2014,Residential,WAUKESHA,67251 MUSKEGO (C),Residential,8739
2014,Residential,WAUKESHA,67261 NEW BERLIN (C),Residential,14100
2014,Residential,WAUKESHA,67265 OCONOMOWOC (C),Residential,5380
2014,Residential,WAUKESHA,67270 PEWAUKEE (C),Residential,5603
2014,Residential,WAUKESHA,67291 WAUKESHA (C),Residential,19618
2014,Residential,WAUPACA,68211 CLINTONVILLE (C),Residential,1725
2014,Residential,WAUPACA,68251 MANAWA (C),Residential,493
2014,Residential,WAUPACA,68252 MARION (C),Residential,593
2014,Residential,WAUPACA,68261 NEW LONDON (C),Residential,1750
2014,Residential,WAUPACA,68291 WAUPACA (C),Residential,1866
2014,Residential,WAUPACA,68292 WEYAUWEGA (C),Residential,654
2014,Residential,WAUSHARA,69206 BERLIN (C),Residential,48
2014,Residential,WAUSHARA,69291 WAUTOMA (C),Residential,733
2014,Residential,WINNEBAGO,70201 APPLETON (C),Residential,71
2014,Residential,WINNEBAGO,70251 MENASHA (C),Residential,4846
2014,Residential,WINNEBAGO,70261 NEENAH (C),Residential,8945
2014,Residential,WINNEBAGO,70265 OMRO (C),Residential,1433
2014,Residential,WINNEBAGO,70266 OSHKOSH (C),Residential,18869
2014,Residential,WOOD,71251 MARSHFIELD (C),Residential,6256
2014,Residential,WOOD,71261 NEKOOSA (C),Residential,1146
2014,Residential,WOOD,71271 PITTSVILLE (C),Residential,418
2014,Residential,WOOD,71291 WISCONSIN RAPIDS (C),Residential,7141
2015,Residential,BAYFIELD,04201 ASHLAND (C),Residential,0
2015,Residential,CALUMET,08211 CHILTON (C),Residential,1378
2015,Residential,CHIPPEWA,09213 CORNELL (C),Residential,628
2015,Residential,CLARK,10201 ABBOTSFORD (C),Residential,565
2015,Residential,FOND DU LAC,20292 WAUPUN (C),Residential,1347
2015,Residential,IOWA,25216 DODGEVILLE (C),Residential,1657
2015,Residential,OCONTO,42231 GILLETT (C),Residential,567
2015,Residential,OCONTO,42265 OCONTO (C),Residential,1870
2015,Residential,OCONTO,42266 OCONTO FALLS (C),Residential,1168
2015,Residential,ONEIDA,43276 RHINELANDER (C),Residential,2950
2015,Residential,OUTAGAMIE,44201 APPLETON (C),Residential,20104
2015,Residential,OUTAGAMIE,44241 KAUKAUNA (C),Residential,5648
2015,Residential,OUTAGAMIE,44261 NEW LONDON (C),Residential,590
2015,Residential,OUTAGAMIE,44281 SEYMOUR (C),Residential,1243
2015,Residential,OZAUKEE,45211 CEDARBURG (C),Residential,3850
2015,Residential,OZAUKEE,45255 MEQUON (C),Residential,8861
2015,Residential,OZAUKEE,45271 PORT WASHINGTON (C),Residential,3911
2015,Residential,PEPIN,46216 DURAND (C),Residential,761
2015,Residential,PIERCE,47271 PRESCOTT (C),Residential,1470
2015,Residential,PIERCE,47276 RIVER FALLS (C),Residential,2606
2015,Residential,POLK,48201 AMERY (C),Residential,1129
2015,Residential,POLK,48281 SAINT CROIX FALLS (C),Residential,1096
2015,Residential,PORTAGE,49281 STEVENS POINT (C),Residential,7319
2015,Residential,PRICE,50271 PARK FALLS (C),Residential,1111
2015,Residential,PRICE,50272 PHILLIPS (C),Residential,780
2015,Residential,RACINE,51206 BURLINGTON (C),Residential,3088
2015,Residential,RACINE,51276 RACINE (C),Residential,24016
2015,Residential,RICHLAND,52276 RICHLAND CENTER (C),Residential,1759
2015,Residential,ROCK,53206 BELOIT (C),Residential,11920
2015,Residential,ROCK,53210 BRODHEAD (C),Residential,88
2015,Residential,ROCK,53221 EDGERTON (C),Residential,2017
2015,Residential,ROCK,53222 EVANSVILLE (C),Residential,1829
2015,Residential,ROCK,53241 JANESVILLE (C),Residential,22233
2015,Residential,ROCK,53257 MILTON (C),Residential,1944
2015,Residential,RUSK,54246 LADYSMITH (C),Residential,1422
2015,Residential,ST CROIX,55231 GLENWOOD CITY (C),Residential,448
2015,Residential,ST CROIX,55236 HUDSON (C),Residential,5121
2015,Residential,ST CROIX,55261 NEW RICHMOND (C),Residential,3273
2015,Residential,ST CROIX,55276 RIVER FALLS (C),Residential,1288
2015,Residential,SAUK,56206 BARABOO (C),Residential,3844
2015,Residential,SAUK,56276 REEDSBURG (C),Residential,2851
2015,Residential,SAUK,56291 WISCONSIN DELLS (C),Residential,53
2015,Residential,SAWYER,57236 HAYWARD (C),Residential,943
2015,Residential,SHAWANO,58252 MARION (C),Residential,9
2015,Residential,SHAWANO,58281 SHAWANO (C),Residential,3117
2015,Residential,SHEBOYGAN,59271 PLYMOUTH (C),Residential,2740
2015,Residential,SHEBOYGAN,59281 SHEBOYGAN (C),Residential,15480
2015,Residential,SHEBOYGAN,59282 SHEBOYGAN FALLS (C),Residential,2694
2015,Residential,TAYLOR,60251 MEDFORD (C),Residential,1666
2015,Residential,TREMPEALEAU,61201 ARCADIA (C),Residential,817
2015,Residential,TREMPEALEAU,61206 BLAIR (C),Residential,448
2015,Residential,TREMPEALEAU,61231 GALESVILLE (C),Residential,610
2015,Residential,TREMPEALEAU,61241 INDEPENDENCE (C),Residential,586
2015,Residential,TREMPEALEAU,61265 OSSEO (C),Residential,701
2015,Residential,TREMPEALEAU,61291 WHITEHALL (C),Residential,586
2015,Residential,VERNON,62236 HILLSBORO (C),Residential,555
2015,Residential,VERNON,62286 VIROQUA (C),Residential,1564
2015,Residential,VERNON,62291 WESTBY (C),Residential,743
2015,Residential,VILAS,63221 EAGLE RIVER (C),Residential,729
2015,Residential,WALWORTH,64206 BURLINGTON (C),Residential,0
2015,Residential,WALWORTH,64216 DELAVAN (C),Residential,2772
2015,Residential,WALWORTH,64221 ELKHORN (C),Residential,2880
2015,Residential,WALWORTH,64246 LAKE GENEVA (C),Residential,4027
2015,Residential,WALWORTH,64291 WHITEWATER (C),Residential,2227
2015,Residential,WASHBURN,65282 SHELL LAKE (C),Residential,959
2015,Residential,WASHBURN,65281 SPOONER (C),Residential,1048
2015,Residential,WASHINGTON,66236 HARTFORD (C),Residential,5227
2015,Residential,WASHINGTON,66251 MILWAUKEE (C),Residential,0
2015,Residential,WASHINGTON,66291 WEST BEND (C),Residential,10450
2015,Residential,WAUKESHA,67206 BROOKFIELD (C),Residential,14065
2015,Residential,WAUKESHA,67216 DELAFIELD (C),Residential,2487
2015,Residential,WAUKESHA,67250 MILWAUKEE (C),Residential,0
2015,Residential,WAUKESHA,67251 MUSKEGO (C),Residential,8743
2015,Residential,WAUKESHA,67261 NEW BERLIN (C),Residential,14113
2015,Residential,WAUKESHA,67265 OCONOMOWOC (C),Residential,5491
2015,Residential,WAUKESHA,67270 PEWAUKEE (C),Residential,5686
2015,Residential,WAUKESHA,67291 WAUKESHA (C),Residential,19640
2015,Residential,WAUPACA,68211 CLINTONVILLE (C),Residential,1725
2015,Residential,WAUPACA,68251 MANAWA (C),Residential,495
2015,Residential,WAUPACA,68252 MARION (C),Residential,593
2015,Residential,WAUPACA,68261 NEW LONDON (C),Residential,1748
2015,Residential,WAUPACA,68291 WAUPACA (C),Residential,1878
2015,Residential,WAUPACA,68292 WEYAUWEGA (C),Residential,653
2015,Residential,WAUSHARA,69206 BERLIN (C),Residential,48
2015,Residential,WAUSHARA,69291 WAUTOMA (C),Residential,733
2015,Residential,WINNEBAGO,70201 APPLETON (C),Residential,69
2015,Residential,WINNEBAGO,70251 MENASHA (C),Residential,4837
2015,Residential,WINNEBAGO,70261 NEENAH (C),Residential,8942
2015,Residential,WINNEBAGO,70265 OMRO (C),Residential,1426
2015,Residential,WINNEBAGO,70266 OSHKOSH (C),Residential,18846
2015,Residential,WOOD,71251 MARSHFIELD (C),Residential,6255
2015,Residential,WOOD,71261 NEKOOSA (C),Residential,1145
2015,Residential,WOOD,71271 PITTSVILLE (C),Residential,417
2015,Residential,WOOD,71291 WISCONSIN RAPIDS (C),Residential,7136
2016,Residential,CLARK,10286 THORP (C),Residential,720
2016,Residential,GRANT,22211 CUBA CITY (C),Residential,735
2016,Residential,GREEN LAKE,24251 MARKESAN (C),Residential,537
2016,Residential,JUNEAU,29251 MAUSTON (C),Residential,1344
2016,Residential,KEWAUNEE,31241 KEWAUNEE (C),Residential,1207
2016,Residential,LINCOLN,35251 MERRILL (C),Residential,3382
2016,Residential,MARINETTE,38261 NIAGARA (C),Residential,1003
2016,Residential,MILWAUKEE,40226 FRANKLIN (C),Residential,11847
2016,Residential,MONROE,41281 SPARTA (C),Residential,2804
2016,Residential,OCONTO,42231 GILLETT (C),Residential,567
2016,Residential,OCONTO,42265 OCONTO (C),Residential,1864
2016,Residential,OCONTO,42266 OCONTO FALLS (C),Residential,1166
2016,Residential,ONEIDA,43276 RHINELANDER (C),Residential,2954
2016,Residential,OUTAGAMIE,44201 APPLETON (C),Residential,20141
2016,Residential,OUTAGAMIE,44241 KAUKAUNA (C),Residential,5683
2016,Residential,OUTAGAMIE,44261 NEW LONDON (C),Residential,589
2016,Residential,OUTAGAMIE,44281 SEYMOUR (C),Residential,1242
2016,Residential,OZAUKEE,45211 CEDARBURG (C),Residential,3869
2016,Residential,OZAUKEE,45255 MEQUON (C),Residential,8869
2016,Residential,OZAUKEE,45271 PORT WASHINGTON (C),Residential,3914
2016,Residential,PEPIN,46216 DURAND (C),Residential,760
2016,Residential,PIERCE,47271 PRESCOTT (C),Residential,1468
2016,Residential,PIERCE,47276 RIVER FALLS (C),Residential,2612
2016,Residential,POLK,48201 AMERY (C),Residential,1099
2016,Residential,POLK,48281 SAINT CROIX FALLS (C),Residential,1096
2016,Residential,PORTAGE,49281 STEVENS POINT (C),Residential,7329
