Year#,Real Property Class,County Name,Municipality,Re Class Name2,Acres
2011,Residential,LAFAYETTE,33030 WAYNE (T),Residential,148
2011,Residential,LINCOLN,35014 MERRILL (T),Residential,3403
2011,Residential,MARATHON,37030 GREEN VALLEY (T),Residential,572
2011,Residential,MARATHON,37056 MCMILLAN (T),Residential,1959
2011,Residential,MARINETTE,38032 STEPHENSON (T),Residential,13915
2011,Residential,MARQUETTE,39016 NESHKORO (T),Residential,1441
2011,Residential,MONROE,41008 CLIFTON (T),Residential,316
2011,Residential,MONROE,41030 OAKDALE (T),Residential,531
2011,Residential,OCONTO,42016 GILLETT (T),Residential,875
2011,Residential,OCONTO,42029 MOUNTAIN (T),Residential,1550
2011,Residential,OUTAGAMIE,44022 GREENVILLE (T),Residential,3538
2011,Residential,PIERCE,47002 CLIFTON (T),Residential,3270
2011,Residential,PIERCE,47004 DIAMOND BLUFF (T),Residential,321
2011,Residential,PIERCE,47008 EL PASO (T),Residential,666
2011,Residential,PIERCE,47006 ELLSWORTH (T),Residential,982
2011,Residential,PIERCE,47010 GILMAN (T),Residential,1084
2011,Residential,PIERCE,47012 HARTLAND (T),Residential,921
2011,Residential,PIERCE,47014 ISABELLE (T),Residential,487
2011,Residential,PIERCE,47016 MAIDEN ROCK (T),Residential,943
2011,Residential,PIERCE,47018 MARTELL (T),Residential,1229
2011,Residential,PIERCE,47020 OAK GROVE (T),Residential,4220
2011,Residential,PIERCE,47022 RIVER FALLS (T),Residential,3141
2011,Residential,PIERCE,47024 ROCK ELM (T),Residential,328
2011,Residential,PIERCE,47026 SALEM (T),Residential,351
2011,Residential,PIERCE,47028 SPRING LAKE (T),Residential,514
2011,Residential,PIERCE,47030 TRENTON (T),Residential,1205
2011,Residential,PIERCE,47032 TRIMBELLE (T),Residential,2015
2011,Residential,PIERCE,47034 UNION (T),Residential,488
2011,Residential,POLK,48002 ALDEN (T),Residential,4638
2011,Residential,POLK,48004 APPLE RIVER (T),Residential,2102
2011,Residential,POLK,48008 BEAVER (T),Residential,1071
2011,Residential,POLK,48010 BLACK BROOK (T),Residential,1823
2011,Residential,POLK,48012 BONE LAKE (T),Residential,963
2011,Residential,POLK,48014 CLAM FALLS (T),Residential,786
2011,Residential,POLK,48016 CLAYTON (T),Residential,1297
2011,Residential,POLK,48018 CLEAR LAKE (T),Residential,1218
2011,Residential,POLK,48020 EUREKA (T),Residential,3627
2011,Residential,POLK,48022 FARMINGTON (T),Residential,3095
2011,Residential,POLK,48024 GARFIELD (T),Residential,1723
2011,Residential,POLK,48026 GEORGETOWN (T),Residential,1793
2011,Residential,POLK,48028 JOHNSTOWN (T),Residential,970
2011,Residential,POLK,48030 LAKETOWN (T),Residential,1465
2011,Residential,POLK,48032 LINCOLN (T),Residential,2650
2011,Residential,POLK,48034 LORAIN (T),Residential,739
2011,Residential,POLK,48036 LUCK (T),Residential,1612
2011,Residential,POLK,48038 MCKINLEY (T),Residential,645
2011,Residential,POLK,48040 MILLTOWN (T),Residential,2721
2011,Residential,POLK,48042 OSCEOLA (T),Residential,2838
2011,Residential,POLK,48044 SAINT CROIX FALLS (T),Residential,2484
2011,Residential,POLK,48046 STERLING (T),Residential,1433
2011,Residential,POLK,48048 WEST SWEDEN (T),Residential,849
2011,Residential,PORTAGE,49002 ALBAN (T),Residential,829
2011,Residential,PORTAGE,49004 ALMOND (T),Residential,857
2011,Residential,PORTAGE,49006 AMHERST (T),Residential,1274
2011,Residential,PORTAGE,49008 BELMONT (T),Residential,1219
2011,Residential,PORTAGE,49010 BUENA VISTA (T),Residential,1336
2011,Residential,PORTAGE,49012 CARSON (T),Residential,1183
2011,Residential,PORTAGE,49014 DEWEY (T),Residential,1264
2011,Residential,PORTAGE,49016 EAU PLEINE (T),Residential,1211
2011,Residential,PORTAGE,49018 GRANT (T),Residential,1858
2011,Residential,PORTAGE,49020 HULL (T),Residential,4341
2011,Residential,PORTAGE,49022 LANARK (T),Residential,2324
2011,Residential,PORTAGE,49024 LINWOOD (T),Residential,1589
2011,Residential,PORTAGE,49026 NEW HOPE (T),Residential,1021
2011,Residential,PORTAGE,49028 PINE GROVE (T),Residential,834
2011,Residential,PORTAGE,49030 PLOVER (T),Residential,1241
2011,Residential,PORTAGE,49032 SHARON (T),Residential,2254
2011,Residential,PORTAGE,49034 STOCKTON (T),Residential,4425
2011,Residential,PRICE,50002 CATAWBA (T),Residential,336
2011,Residential,PRICE,50004 EISENSTEIN (T),Residential,1618
2011,Residential,PRICE,50006 ELK (T),Residential,1432
2011,Residential,PRICE,50008 EMERY (T),Residential,306
2011,Residential,PRICE,50010 FIFIELD (T),Residential,2933
2011,Residential,PRICE,50012 FLAMBEAU (T),Residential,1593
2011,Residential,PRICE,50014 GEORGETOWN (T),Residential,252
2011,Residential,PRICE,50016 HACKETT (T),Residential,265
2011,Residential,PRICE,50018 HARMONY (T),Residential,391
2011,Residential,PRICE,50020 HILL (T),Residential,545
2011,Residential,PRICE,50022 KENNAN (T),Residential,335
2011,Residential,PRICE,50024 KNOX (T),Residential,466
2011,Residential,PRICE,50026 LAKE (T),Residential,2225
2011,Residential,PRICE,50028 OGEMA (T),Residential,866
2011,Residential,PRICE,50030 PRENTICE (T),Residential,1176
2011,Residential,PRICE,50032 SPIRIT (T),Residential,518
2011,Residential,PRICE,50034 WORCESTER (T),Residential,2344
2011,Residential,RACINE,51002 BURLINGTON (T),Residential,2960
2011,Residential,RACINE,51010 NORWAY (T),Residential,3363
2011,Residential,RACINE,51012 RAYMOND (T),Residential,3819
2011,Residential,RACINE,51016 WATERFORD (T),Residential,2342
2011,Residential,RACINE,51018 YORKVILLE (T),Residential,3041
2011,Residential,RICHLAND,52002 AKAN (T),Residential,155
2011,Residential,RICHLAND,52004 BLOOM (T),Residential,159
2011,Residential,RICHLAND,52006 BUENA VISTA (T),Residential,1393
2011,Residential,RICHLAND,52008 DAYTON (T),Residential,388
2011,Residential,RICHLAND,52010 EAGLE (T),Residential,202
2011,Residential,RICHLAND,52012 FOREST (T),Residential,96
2011,Residential,RICHLAND,52014 HENRIETTA (T),Residential,275
2011,Residential,RICHLAND,52016 ITHACA (T),Residential,328
2011,Residential,RICHLAND,52018 MARSHALL (T),Residential,421
2011,Residential,RICHLAND,52020 ORION (T),Residential,313
2011,Residential,RICHLAND,52022 RICHLAND (T),Residential,779
2011,Residential,RICHLAND,52024 RICHWOOD (T),Residential,275
2011,Residential,RICHLAND,52026 ROCKBRIDGE (T),Residential,444
2011,Residential,RICHLAND,52028 SYLVAN (T),Residential,298
2011,Residential,RICHLAND,52030 WESTFORD (T),Residential,351
2011,Residential,RICHLAND,52032 WILLOW (T),Residential,248
2011,Residential,ROCK,53002 AVON (T),Residential,505
2011,Residential,ROCK,53004 BELOIT (T),Residential,2698
2011,Residential,ROCK,53006 BRADFORD (T),Residential,853
2011,Residential,ROCK,53008 CENTER (T),Residential,844
2011,Residential,ROCK,53010 CLINTON (T),Residential,587
2011,Residential,ROCK,53012 FULTON (T),Residential,2390
2011,Residential,ROCK,53014 HARMONY (T),Residential,1307
2011,Residential,ROCK,53016 JANESVILLE (T),Residential,3753
2011,Residential,ROCK,53018 JOHNSTOWN (T),Residential,958
2011,Residential,ROCK,53020 LA PRAIRIE (T),Residential,441
2011,Residential,ROCK,53022 LIMA (T),Residential,1276
2011,Residential,ROCK,53024 MAGNOLIA (T),Residential,362
2011,Residential,ROCK,53026 MILTON (T),Residential,1984
2011,Residential,ROCK,53028 NEWARK (T),Residential,2108
2011,Residential,ROCK,53030 PLYMOUTH (T),Residential,1204
2011,Residential,ROCK,53032 PORTER (T),Residential,1006
2011,Residential,ROCK,53034 ROCK (T),Residential,1683
2005,Residential,TREMPEALEAU,61231 GALESVILLE (C),Residential,134
2005,Residential,TREMPEALEAU,61241 INDEPENDENCE (C),Residential,99
2005,Residential,TREMPEALEAU,61265 OSSEO (C),Residential,141
2005,Residential,TREMPEALEAU,61291 WHITEHALL (C),Residential,56
2005,Residential,VERNON,62236 HILLSBORO (C),Residential,39
2005,Residential,VERNON,62286 VIROQUA (C),Residential,104
2005,Residential,VERNON,62291 WESTBY (C),Residential,255
2005,Residential,VILAS,63221 EAGLE RIVER (C),Residential,20
2005,Residential,WALWORTH,64206 BURLINGTON (C),Residential,0
2005,Residential,WALWORTH,64216 DELAVAN (C),Residential,7
2005,Residential,WALWORTH,64221 ELKHORN (C),Residential,910
2005,Residential,WALWORTH,64246 LAKE GENEVA (C),Residential,997
2005,Residential,WALWORTH,64291 WHITEWATER (C),Residential,0
2005,Residential,WASHBURN,65282 SHELL LAKE (C),Residential,580
2005,Residential,WASHBURN,65281 SPOONER (C),Residential,110
2005,Residential,WASHINGTON,66236 HARTFORD (C),Residential,1362
2005,Residential,WASHINGTON,66251 MILWAUKEE (C),Residential,0
2005,Residential,WASHINGTON,66291 WEST BEND (C),Residential,0
2005,Residential,WAUKESHA,67206 BROOKFIELD (C),Residential,0
2005,Residential,WAUKESHA,67216 DELAFIELD (C),Residential,2470
2005,Residential,WAUKESHA,67250 MILWAUKEE (C),Residential,0
2005,Residential,WAUKESHA,67251 MUSKEGO (C),Residential,7037
2005,Residential,WAUKESHA,67261 NEW BERLIN (C),Residential,9913
2005,Residential,WAUKESHA,67265 OCONOMOWOC (C),Residential,344
2005,Residential,WAUKESHA,67270 PEWAUKEE (C),Residential,4830
2005,Residential,WAUKESHA,67291 WAUKESHA (C),Residential,4690
2005,Residential,WAUPACA,68211 CLINTONVILLE (C),Residential,32
2005,Residential,WAUPACA,68251 MANAWA (C),Residential,81
2005,Residential,WAUPACA,68252 MARION (C),Residential,56
2005,Residential,WAUPACA,68261 NEW LONDON (C),Residential,52
2005,Residential,WAUPACA,68291 WAUPACA (C),Residential,1379
2005,Residential,WAUPACA,68292 WEYAUWEGA (C),Residential,43
2005,Residential,WAUSHARA,69206 BERLIN (C),Residential,114
2005,Residential,WAUSHARA,69291 WAUTOMA (C),Residential,0
2005,Residential,WINNEBAGO,70201 APPLETON (C),Residential,0
2005,Residential,WINNEBAGO,70251 MENASHA (C),Residential,1085
2005,Residential,WINNEBAGO,70261 NEENAH (C),Residential,0
2005,Residential,WINNEBAGO,70265 OMRO (C),Residential,33
2005,Residential,WINNEBAGO,70266 OSHKOSH (C),Residential,7527
2005,Residential,WOOD,71251 MARSHFIELD (C),Residential,852
2005,Residential,WOOD,71261 NEKOOSA (C),Residential,686
2005,Residential,WOOD,71271 PITTSVILLE (C),Residential,234
2005,Residential,WOOD,71291 WISCONSIN RAPIDS (C),Residential,3147
2006,Residential,BUFFALO,06206 BUFFALO CITY (C),Residential,43
2006,Residential,CLARK,10281 STANLEY (C),Residential,1
2006,Residential,DANE,13225 FITCHBURG (C),Residential,76
2006,Residential,EAU CLAIRE,18201 ALTOONA (C),Residential,199
2006,Residential,MARINETTE,38251 MARINETTE (C),Residential,261
2006,Residential,MARINETTE,38261 NIAGARA (C),Residential,532
2006,Residential,MARINETTE,38271 PESHTIGO (C),Residential,770
2006,Residential,MARQUETTE,39251 MONTELLO (C),Residential,526
2006,Residential,MILWAUKEE,40211 CUDAHY (C),Residential,877
2006,Residential,MILWAUKEE,40226 FRANKLIN (C),Residential,6343
2006,Residential,MILWAUKEE,40231 GLENDALE (C),Residential,0
2006,Residential,MILWAUKEE,40236 GREENFIELD (C),Residential,3934
2006,Residential,MILWAUKEE,40251 MILWAUKEE (C),Residential,0
2006,Residential,MILWAUKEE,40265 OAK CREEK (C),Residential,2806
2006,Residential,MILWAUKEE,40281 SAINT FRANCIS (C),Residential,0
2006,Residential,MILWAUKEE,40282 SOUTH MILWAUKEE (C),Residential,0
2006,Residential,MILWAUKEE,40291 WAUWATOSA (C),Residential,0
2006,Residential,MILWAUKEE,40292 WEST ALLIS (C),Residential,0
2006,Residential,MONROE,41281 SPARTA (C),Residential,1038
2006,Residential,MONROE,41286 TOMAH (C),Residential,519
2006,Residential,OCONTO,42231 GILLETT (C),Residential,133
2006,Residential,OCONTO,42265 OCONTO (C),Residential,638
2006,Residential,OCONTO,42266 OCONTO FALLS (C),Residential,184
2006,Residential,ONEIDA,43276 RHINELANDER (C),Residential,415
2006,Residential,OUTAGAMIE,44201 APPLETON (C),Residential,4840
2006,Residential,OUTAGAMIE,44241 KAUKAUNA (C),Residential,1704
2006,Residential,OUTAGAMIE,44261 NEW LONDON (C),Residential,195
2006,Residential,OUTAGAMIE,44281 SEYMOUR (C),Residential,394
2006,Residential,OZAUKEE,45211 CEDARBURG (C),Residential,1051
2006,Residential,OZAUKEE,45255 MEQUON (C),Residential,12255
2006,Residential,OZAUKEE,45271 PORT WASHINGTON (C),Residential,836
2006,Residential,PEPIN,46216 DURAND (C),Residential,42
2006,Residential,PIERCE,47271 PRESCOTT (C),Residential,30
2006,Residential,PIERCE,47276 RIVER FALLS (C),Residential,154
2006,Residential,POLK,48201 AMERY (C),Residential,169
2006,Residential,POLK,48281 SAINT CROIX FALLS (C),Residential,316
2006,Residential,PORTAGE,49281 STEVENS POINT (C),Residential,3067
2006,Residential,PRICE,50271 PARK FALLS (C),Residential,439
2006,Residential,PRICE,50272 PHILLIPS (C),Residential,333
2006,Residential,RACINE,51206 BURLINGTON (C),Residential,194
2006,Residential,RACINE,51276 RACINE (C),Residential,0
2006,Residential,RICHLAND,52276 RICHLAND CENTER (C),Residential,388
2006,Residential,ROCK,53206 BELOIT (C),Residential,2972
2006,Residential,ROCK,53210 BRODHEAD (C),Residential,10
2006,Residential,ROCK,53221 EDGERTON (C),Residential,682
2006,Residential,ROCK,53222 EVANSVILLE (C),Residential,44
2006,Residential,ROCK,53241 JANESVILLE (C),Residential,5849
2006,Residential,ROCK,53257 MILTON (C),Residential,731
2006,Residential,RUSK,54246 LADYSMITH (C),Residential,824
2006,Residential,ST CROIX,55231 GLENWOOD CITY (C),Residential,376
2006,Residential,ST CROIX,55236 HUDSON (C),Residential,561
2006,Residential,ST CROIX,55261 NEW RICHMOND (C),Residential,476
2006,Residential,ST CROIX,55276 RIVER FALLS (C),Residential,88
2006,Residential,SAUK,56206 BARABOO (C),Residential,649
2006,Residential,SAUK,56276 REEDSBURG (C),Residential,492
2006,Residential,SAUK,56291 WISCONSIN DELLS (C),Residential,16
2006,Residential,SAWYER,57236 HAYWARD (C),Residential,542
2006,Residential,SHAWANO,58252 MARION (C),Residential,3
2006,Residential,SHAWANO,58281 SHAWANO (C),Residential,382
2006,Residential,SHEBOYGAN,59271 PLYMOUTH (C),Residential,950
2006,Residential,SHEBOYGAN,59281 SHEBOYGAN (C),Residential,0
2006,Residential,SHEBOYGAN,59282 SHEBOYGAN FALLS (C),Residential,222
2006,Residential,TAYLOR,60251 MEDFORD (C),Residential,188
2006,Residential,TREMPEALEAU,61201 ARCADIA (C),Residential,94
2006,Residential,TREMPEALEAU,61206 BLAIR (C),Residential,117
2006,Residential,TREMPEALEAU,61231 GALESVILLE (C),Residential,137
2006,Residential,TREMPEALEAU,61241 INDEPENDENCE (C),Residential,99
2006,Residential,TREMPEALEAU,61265 OSSEO (C),Residential,147
2006,Residential,TREMPEALEAU,61291 WHITEHALL (C),Residential,56
2006,Residential,VERNON,62236 HILLSBORO (C),Residential,47
2006,Residential,VERNON,62286 VIROQUA (C),Residential,146
2006,Residential,VERNON,62291 WESTBY (C),Residential,24
2006,Residential,VILAS,63221 EAGLE RIVER (C),Residential,20
2006,Residential,WALWORTH,64206 BURLINGTON (C),Residential,0
2006,Residential,WALWORTH,64216 DELAVAN (C),Residential,7
2006,Residential,WALWORTH,64221 ELKHORN (C),Residential,854
2006,Residential,WALWORTH,64246 LAKE GENEVA (C),Residential,944
2006,Residential,WALWORTH,64291 WHITEWATER (C),Residential,0
2006,Residential,WASHBURN,65282 SHELL LAKE (C),Residential,566
2006,Residential,WASHBURN,65281 SPOONER (C),Residential,127
2006,Residential,WASHINGTON,66236 HARTFORD (C),Residential,1418
2006,Residential,WASHINGTON,66251 MILWAUKEE (C),Residential,0
2006,Residential,WASHINGTON,66291 WEST BEND (C),Residential,0
2006,Residential,WAUKESHA,67206 BROOKFIELD (C),Residential,0
2006,Residential,WAUKESHA,67216 DELAFIELD (C),Residential,2507
2006,Residential,WAUKESHA,67250 MILWAUKEE (C),Residential,0
2006,Residential,WAUKESHA,67251 MUSKEGO (C),Residential,7137
2006,Residential,WAUKESHA,67261 NEW BERLIN (C),Residential,9828
2006,Residential,WAUKESHA,67265 OCONOMOWOC (C),Residential,425
2006,Residential,WAUKESHA,67270 PEWAUKEE (C),Residential,4821
2006,Residential,WAUKESHA,67291 WAUKESHA (C),Residential,5237
2006,Residential,WAUPACA,68211 CLINTONVILLE (C),Residential,52
2006,Residential,WAUPACA,68251 MANAWA (C),Residential,83
2006,Residential,WAUPACA,68252 MARION (C),Residential,96
2006,Residential,WAUPACA,68261 NEW LONDON (C),Residential,531
2006,Residential,WAUPACA,68291 WAUPACA (C),Residential,1218
2006,Residential,WAUPACA,68292 WEYAUWEGA (C),Residential,44
2006,Residential,WAUSHARA,69206 BERLIN (C),Residential,114
2006,Residential,WAUSHARA,69291 WAUTOMA (C),Residential,223
2006,Residential,WINNEBAGO,70201 APPLETON (C),Residential,20
2006,Residential,WINNEBAGO,70251 MENASHA (C),Residential,1085
2006,Residential,WINNEBAGO,70261 NEENAH (C),Residential,0
2006,Residential,WINNEBAGO,70265 OMRO (C),Residential,66
2006,Residential,WINNEBAGO,70266 OSHKOSH (C),Residential,8372
2006,Residential,WOOD,71251 MARSHFIELD (C),Residential,882
2006,Residential,WOOD,71261 NEKOOSA (C),Residential,692
2006,Residential,WOOD,71271 PITTSVILLE (C),Residential,241
2006,Residential,WOOD,71291 WISCONSIN RAPIDS (C),Residential,3134
2007,Residential,ASHLAND,02201 ASHLAND (C),Residential,1479
2007,Residential,BARRON,03212 CUMBERLAND (C),Residential,441
2007,Residential,DANE,13286 VERONA (C),Residential,0
2007,Residential,DODGE,14230 HARTFORD (C),Residential,0
2007,Residential,DODGE,14236 HORICON (C),Residential,139
2007,Residential,DOUGLAS,16281 SUPERIOR (C),Residential,3133
2007,Residential,GREEN LAKE,24231 GREEN LAKE (C),Residential,89
2007,Residential,GREEN LAKE,24251 MARKESAN (C),Residential,44
2007,Residential,LINCOLN,35251 MERRILL (C),Residential,14751
2007,Residential,MARINETTE,38251 MARINETTE (C),Residential,261
2007,Residential,MARINETTE,38261 NIAGARA (C),Residential,524
2007,Residential,MARINETTE,38271 PESHTIGO (C),Residential,768
2007,Residential,MARQUETTE,39251 MONTELLO (C),Residential,537
2007,Residential,MILWAUKEE,40211 CUDAHY (C),Residential,864
2007,Residential,MILWAUKEE,40226 FRANKLIN (C),Residential,6542
2007,Residential,MILWAUKEE,40231 GLENDALE (C),Residential,0
2007,Residential,MILWAUKEE,40236 GREENFIELD (C),Residential,3971
2007,Residential,MILWAUKEE,40251 MILWAUKEE (C),Residential,0
2007,Residential,MILWAUKEE,40265 OAK CREEK (C),Residential,4890
2007,Residential,MILWAUKEE,40281 SAINT FRANCIS (C),Residential,0
2007,Residential,MILWAUKEE,40282 SOUTH MILWAUKEE (C),Residential,0
2007,Residential,MILWAUKEE,40291 WAUWATOSA (C),Residential,0
2007,Residential,MILWAUKEE,40292 WEST ALLIS (C),Residential,0
2007,Residential,MONROE,41281 SPARTA (C),Residential,1020
2007,Residential,MONROE,41286 TOMAH (C),Residential,551
2007,Residential,OCONTO,42231 GILLETT (C),Residential,133
2007,Residential,OCONTO,42265 OCONTO (C),Residential,654
2007,Residential,OCONTO,42266 OCONTO FALLS (C),Residential,191
2007,Residential,ONEIDA,43276 RHINELANDER (C),Residential,450
2007,Residential,OUTAGAMIE,44201 APPLETON (C),Residential,4700
2007,Residential,OUTAGAMIE,44241 KAUKAUNA (C),Residential,1706
2007,Residential,OUTAGAMIE,44261 NEW LONDON (C),Residential,192
